Date,Measure Names,Measure Values
7/11/2020,Sum of Hospitalizations,"1,089"
7/11/2020,NC Daily Tests,"25,077"
7/12/2020,New Cases by Report Date,"1,908"
7/12/2020,New Cases by Specimen Date,840
7/12/2020,Positive Test Percentage,0.091844660
7/12/2020,Sum of Hospitalizations,"1,070"
7/12/2020,NC Daily Tests,"27,614"
7/13/2020,New Cases by Report Date,"1,827"
7/13/2020,New Cases by Specimen Date,"2,447"
7/13/2020,Positive Test Percentage,0.096487070
7/13/2020,Sum of Hospitalizations,"1,039"
7/13/2020,NC Daily Tests,"25,428"
7/14/2020,New Cases by Report Date,"1,956"
7/14/2020,New Cases by Specimen Date,"2,426"
7/14/2020,Positive Test Percentage,0.077955987
7/14/2020,Sum of Hospitalizations,"1,109"
7/14/2020,NC Daily Tests,"26,781"
7/15/2020,New Cases by Report Date,"1,782"
7/15/2020,New Cases by Specimen Date,"2,133"
7/15/2020,Positive Test Percentage,0.086745150
7/15/2020,Sum of Hospitalizations,"1,143"
7/15/2020,NC Daily Tests,"30,648"
7/16/2020,New Cases by Report Date,"2,160"
7/16/2020,New Cases by Specimen Date,"2,029"
7/16/2020,Positive Test Percentage,0.073278064
7/16/2020,Sum of Hospitalizations,"1,134"
7/16/2020,NC Daily Tests,"32,747"
7/17/2020,New Cases by Report Date,"2,051"
7/17/2020,New Cases by Specimen Date,"1,900"
7/17/2020,Positive Test Percentage,0.084334566
7/17/2020,Sum of Hospitalizations,"1,179"
7/17/2020,NC Daily Tests,"27,248"
7/18/2020,New Cases by Report Date,"2,481"
7/18/2020,New Cases by Specimen Date,936
7/18/2020,Positive Test Percentage,0.080722892
7/18/2020,Sum of Hospitalizations,"1,157"
7/18/2020,NC Daily Tests,"27,526"
7/19/2020,New Cases by Report Date,"1,820"
7/19/2020,New Cases by Specimen Date,804
7/19/2020,Positive Test Percentage,0.069137197
7/19/2020,Sum of Hospitalizations,"1,112"
7/19/2020,NC Daily Tests,"30,065"
7/20/2020,New Cases by Report Date,"1,268"
7/20/2020,New Cases by Specimen Date,"2,248"
7/20/2020,Positive Test Percentage,0.080525883
7/20/2020,Sum of Hospitalizations,"1,086"
7/20/2020,NC Daily Tests,"30,232"
7/21/2020,New Cases by Report Date,"1,815"
7/21/2020,New Cases by Specimen Date,"2,173"
7/21/2020,Positive Test Percentage,0.076501751
7/21/2020,Sum of Hospitalizations,"1,179"
7/21/2020,NC Daily Tests,"25,762"
7/22/2020,New Cases by Report Date,"2,140"
7/22/2020,New Cases by Specimen Date,"1,919"
7/22/2020,Positive Test Percentage,0.078098155
7/22/2020,Sum of Hospitalizations,"1,188"
7/22/2020,NC Daily Tests,"32,592"
7/23/2020,New Cases by Report Date,"1,892"
7/23/2020,New Cases by Specimen Date,"1,764"
7/23/2020,Positive Test Percentage,0.084505834
7/23/2020,Sum of Hospitalizations,"1,191"
7/23/2020,NC Daily Tests,"34,482"
7/24/2020,New Cases by Report Date,"2,102"
7/24/2020,New Cases by Specimen Date,"1,858"
7/24/2020,Positive Test Percentage,0.074617997
7/24/2020,Sum of Hospitalizations,"1,155"
7/24/2020,NC Daily Tests,"26,990"
7/25/2020,New Cases by Report Date,"2,097"
7/25/2020,New Cases by Specimen Date,846
7/25/2020,Positive Test Percentage,0.078971919
7/25/2020,Sum of Hospitalizations,"1,149"
7/25/2020,NC Daily Tests,"31,192"
7/26/2020,New Cases by Report Date,"1,621"
7/26/2020,New Cases by Specimen Date,684
7/26/2020,Positive Test Percentage,0.076645843
7/26/2020,Sum of Hospitalizations,"1,140"
7/26/2020,NC Daily Tests,"32,983"
7/27/2020,New Cases by Report Date,"1,625"
7/27/2020,New Cases by Specimen Date,"1,985"
7/27/2020,Positive Test Percentage,0.072197962
7/27/2020,Sum of Hospitalizations,"1,139"
7/27/2020,NC Daily Tests,"26,374"
7/28/2020,New Cases by Report Date,"1,749"
7/28/2020,New Cases by Specimen Date,"1,816"
7/28/2020,Positive Test Percentage,0.069895638
7/28/2020,Sum of Hospitalizations,"1,197"
7/28/2020,NC Daily Tests,"20,725"
7/29/2020,New Cases by Report Date,"1,763"
7/29/2020,New Cases by Specimen Date,"1,643"
7/29/2020,Positive Test Percentage,0.075291850
7/29/2020,Sum of Hospitalizations,"1,236"
7/29/2020,NC Daily Tests,"30,850"
7/30/2020,New Cases by Report Date,"2,344"
7/30/2020,New Cases by Specimen Date,"1,579"
7/30/2020,Positive Test Percentage,0.072438013
7/30/2020,Sum of Hospitalizations,"1,202"
7/30/2020,NC Daily Tests,"33,018"
7/31/2020,New Cases by Report Date,"1,954"
7/31/2020,New Cases by Specimen Date,"1,357"
7/31/2020,Positive Test Percentage,0.066614290
7/31/2020,Sum of Hospitalizations,"1,180"
7/31/2020,NC Daily Tests,"30,871"
8/1/2020,New Cases by Report Date,"1,730"
8/1/2020,New Cases by Specimen Date,574
8/1/2020,Positive Test Percentage,0.068632814
8/1/2020,Sum of Hospitalizations,"1,133"
8/1/2020,NC Daily Tests,"28,675"
8/2/2020,New Cases by Report Date,"1,341"
8/2/2020,New Cases by Specimen Date,485
8/2/2020,Positive Test Percentage,0.073418409
8/2/2020,Sum of Hospitalizations,"1,129"
8/2/2020,NC Daily Tests,"29,389"
8/3/2020,New Cases by Report Date,"1,313"
8/3/2020,New Cases by Specimen Date,417
8/3/2020,Positive Test Percentage,0.066082536
8/3/2020,Sum of Hospitalizations,"1,057"
8/3/2020,NC Daily Tests,"25,348"
8/4/2020,New Cases by Report Date,"1,629"
8/4/2020,New Cases by Specimen Date,34
8/4/2020,Positive Test Percentage,0.092236231
8/4/2020,Sum of Hospitalizations,"1,154"
8/4/2020,NC Daily Tests,"9,853"
8/5/2020,New Cases by Report Date,"1,127"
8/5/2020,New Cases by Specimen Date,
8/5/2020,Positive Test Percentage,
8/5/2020,Sum of Hospitalizations,"1,167"
8/5/2020,NC Daily Tests,"19,444"
