Date,Measure Names,Measure Values
7/16/2020,Positive Test Percentage,0.073353764
7/16/2020,NC Daily Tests,"22,271"
7/16/2020,NC Deaths,"1,588"
7/17/2020,New Cases by Report Date,"2,051"
7/17/2020,New Cases by Specimen Date,"1,937"
7/17/2020,Positive Test Percentage,0.084557410
7/17/2020,NC Daily Tests,"28,220"
7/17/2020,NC Deaths,"1,606"
7/18/2020,New Cases by Report Date,"2,481"
7/18/2020,New Cases by Specimen Date,968
7/18/2020,Positive Test Percentage,0.080894164
7/18/2020,NC Daily Tests,"25,799"
7/18/2020,NC Deaths,"1,629"
7/19/2020,New Cases by Report Date,"1,820"
7/19/2020,New Cases by Specimen Date,813
7/19/2020,Positive Test Percentage,0.069558982
7/19/2020,NC Daily Tests,"24,440"
7/19/2020,NC Deaths,"1,634"
7/20/2020,New Cases by Report Date,"1,268"
7/20/2020,New Cases by Specimen Date,"2,318"
7/20/2020,Positive Test Percentage,0.080603199
7/20/2020,NC Daily Tests,"21,111"
7/20/2020,NC Deaths,"1,642"
7/21/2020,New Cases by Report Date,"1,815"
7/21/2020,New Cases by Specimen Date,"2,267"
7/21/2020,Positive Test Percentage,0.076461366
7/21/2020,NC Daily Tests,"19,982"
7/21/2020,NC Deaths,"1,668"
7/22/2020,New Cases by Report Date,"2,140"
7/22/2020,New Cases by Specimen Date,"2,015"
7/22/2020,Positive Test Percentage,0.078311456
7/22/2020,NC Daily Tests,"25,652"
7/22/2020,NC Deaths,"1,698"
7/23/2020,New Cases by Report Date,"1,892"
7/23/2020,New Cases by Specimen Date,"1,826"
7/23/2020,Positive Test Percentage,0.084837082
7/23/2020,NC Daily Tests,"26,648"
7/23/2020,NC Deaths,"1,726"
7/24/2020,New Cases by Report Date,"2,102"
7/24/2020,New Cases by Specimen Date,"1,947"
7/24/2020,Positive Test Percentage,0.075042301
7/24/2020,NC Daily Tests,"22,113"
7/24/2020,NC Deaths,"1,746"
7/25/2020,New Cases by Report Date,"2,097"
7/25/2020,New Cases by Specimen Date,867
7/25/2020,Positive Test Percentage,0.078842037
7/25/2020,NC Daily Tests,"23,879"
7/25/2020,NC Deaths,"1,778"
7/26/2020,New Cases by Report Date,"1,621"
7/26/2020,New Cases by Specimen Date,708
7/26/2020,Positive Test Percentage,0.076970944
7/26/2020,NC Daily Tests,"25,642"
7/26/2020,NC Deaths,"1,785"
7/27/2020,New Cases by Report Date,"1,625"
7/27/2020,New Cases by Specimen Date,"2,119"
7/27/2020,Positive Test Percentage,0.072474942
7/27/2020,NC Daily Tests,"18,738"
7/27/2020,NC Deaths,"1,790"
7/28/2020,New Cases by Report Date,"1,749"
7/28/2020,New Cases by Specimen Date,"2,015"
7/28/2020,Positive Test Percentage,0.069964326
7/28/2020,NC Daily Tests,"20,426"
7/28/2020,NC Deaths,"1,820"
7/29/2020,New Cases by Report Date,"1,763"
7/29/2020,New Cases by Specimen Date,"1,828"
7/29/2020,Positive Test Percentage,0.075232761
7/29/2020,NC Daily Tests,"25,175"
7/29/2020,NC Deaths,"1,865"
7/30/2020,New Cases by Report Date,"2,344"
7/30/2020,New Cases by Specimen Date,"1,785"
7/30/2020,Positive Test Percentage,0.072655162
7/30/2020,NC Daily Tests,"25,438"
7/30/2020,NC Deaths,"1,903"
7/31/2020,New Cases by Report Date,"1,954"
7/31/2020,New Cases by Specimen Date,"1,712"
7/31/2020,Positive Test Percentage,0.066729827
7/31/2020,NC Daily Tests,"23,947"
7/31/2020,NC Deaths,"1,924"
8/1/2020,New Cases by Report Date,"1,730"
8/1/2020,New Cases by Specimen Date,766
8/1/2020,Positive Test Percentage,0.068782544
8/1/2020,NC Daily Tests,"23,091"
8/1/2020,NC Deaths,"1,964"
8/2/2020,New Cases by Report Date,"1,341"
8/2/2020,New Cases by Specimen Date,705
8/2/2020,Positive Test Percentage,0.073250984
8/2/2020,NC Daily Tests,"23,480"
8/2/2020,NC Deaths,"1,969"
8/3/2020,New Cases by Report Date,"1,313"
8/3/2020,New Cases by Specimen Date,"1,892"
8/3/2020,Positive Test Percentage,0.068396675
8/3/2020,NC Daily Tests,"19,740"
8/3/2020,NC Deaths,"1,982"
8/4/2020,New Cases by Report Date,"1,629"
8/4/2020,New Cases by Specimen Date,"1,513"
8/4/2020,Positive Test Percentage,0.076710244
8/4/2020,NC Daily Tests,"11,613"
8/4/2020,NC Deaths,"2,010"
8/5/2020,New Cases by Report Date,"1,127"
8/5/2020,New Cases by Specimen Date,"1,713"
8/5/2020,Positive Test Percentage,0.076566734
8/5/2020,NC Daily Tests,"19,558"
8/5/2020,NC Deaths,"2,050"
8/6/2020,New Cases by Report Date,"1,979"
8/6/2020,New Cases by Specimen Date,"1,465"
8/6/2020,Positive Test Percentage,0.071118350
8/6/2020,NC Daily Tests,"23,469"
8/6/2020,NC Deaths,"2,092"
8/7/2020,New Cases by Report Date,"1,547"
8/7/2020,New Cases by Specimen Date,"1,392"
8/7/2020,Positive Test Percentage,0.068887634
8/7/2020,NC Daily Tests,"21,840"
8/7/2020,NC Deaths,"2,134"
8/8/2020,New Cases by Report Date,"1,973"
8/8/2020,New Cases by Specimen Date,708
8/8/2020,Positive Test Percentage,0.059966530
8/8/2020,NC Daily Tests,"21,031"
8/8/2020,NC Deaths,"2,160"
8/9/2020,New Cases by Report Date,"1,620"
8/9/2020,New Cases by Specimen Date,570
8/9/2020,Positive Test Percentage,0.053126877
8/9/2020,NC Daily Tests,"19,182"
8/9/2020,NC Deaths,"2,168"
8/10/2020,New Cases by Report Date,441
8/10/2020,New Cases by Specimen Date,"1,725"
8/10/2020,Positive Test Percentage,0.064399794
8/10/2020,NC Daily Tests,"17,137"
8/10/2020,NC Deaths,"2,172"
8/11/2020,New Cases by Report Date,"1,051"
8/11/2020,New Cases by Specimen Date,"1,459"
8/11/2020,Positive Test Percentage,0.062069372
8/11/2020,NC Daily Tests,"15,704"
8/11/2020,NC Deaths,"2,204"
8/12/2020,New Cases by Report Date,"1,214"
8/12/2020,New Cases by Specimen Date,"1,503"
8/12/2020,Positive Test Percentage,0.064801700
8/12/2020,NC Daily Tests,"26,715"
8/12/2020,NC Deaths,"2,249"
8/13/2020,New Cases by Report Date,"1,903"
8/13/2020,New Cases by Specimen Date,"1,477"
8/13/2020,Positive Test Percentage,0.059606263
8/13/2020,NC Daily Tests,"30,068"
8/13/2020,NC Deaths,"2,287"
8/14/2020,New Cases by Report Date,"1,160"
8/14/2020,New Cases by Specimen Date,"1,552"
8/14/2020,Positive Test Percentage,0.063031831
8/14/2020,NC Daily Tests,"22,856"
8/14/2020,NC Deaths,"2,313"
8/15/2020,New Cases by Report Date,"1,632"
8/15/2020,New Cases by Specimen Date,751
8/15/2020,Positive Test Percentage,0.063418630
8/15/2020,NC Daily Tests,"25,652"
8/15/2020,NC Deaths,"2,343"
8/16/2020,New Cases by Report Date,"1,373"
8/16/2020,New Cases by Specimen Date,624
8/16/2020,Positive Test Percentage,0.063503999
8/16/2020,NC Daily Tests,"23,021"
8/16/2020,NC Deaths,"2,347"
8/17/2020,New Cases by Report Date,342
8/17/2020,New Cases by Specimen Date,"1,977"
8/17/2020,Positive Test Percentage,0.067326436
8/17/2020,NC Daily Tests,"13,862"
8/17/2020,NC Deaths,"2,348"
8/18/2020,New Cases by Report Date,"1,259"
8/18/2020,New Cases by Specimen Date,"1,955"
8/18/2020,Positive Test Percentage,0.065423787
8/18/2020,NC Daily Tests,"10,893"
8/18/2020,NC Deaths,"2,396"
8/19/2020,New Cases by Report Date,"1,160"
8/19/2020,New Cases by Specimen Date,"1,708"
8/19/2020,Positive Test Percentage,0.075348985
8/19/2020,NC Daily Tests,"25,739"
8/19/2020,NC Deaths,"2,431"
8/20/2020,New Cases by Report Date,"1,975"
8/20/2020,New Cases by Specimen Date,"1,686"
8/20/2020,Positive Test Percentage,0.068281158
8/20/2020,NC Daily Tests,"26,022"
8/20/2020,NC Deaths,"2,465"
8/21/2020,New Cases by Report Date,"1,998"
8/21/2020,New Cases by Specimen Date,"1,731"
8/21/2020,Positive Test Percentage,0.064583983
8/21/2020,NC Daily Tests,"25,761"
8/21/2020,NC Deaths,"2,494"
8/22/2020,New Cases by Report Date,"1,735"
8/22/2020,New Cases by Specimen Date,849
8/22/2020,Positive Test Percentage,0.064914343
8/22/2020,NC Daily Tests,"24,904"
8/22/2020,NC Deaths,"2,521"
8/23/2020,New Cases by Report Date,"1,475"
8/23/2020,New Cases by Specimen Date,771
8/23/2020,Positive Test Percentage,0.073026593
8/23/2020,NC Daily Tests,"24,169"
8/23/2020,NC Deaths,"2,531"
8/24/2020,New Cases by Report Date,"1,278"
8/24/2020,New Cases by Specimen Date,"2,152"
8/24/2020,Positive Test Percentage,0.075773161
8/24/2020,NC Daily Tests,"11,524"
8/24/2020,NC Deaths,"2,535"
8/25/2020,New Cases by Report Date,"1,339"
8/25/2020,New Cases by Specimen Date,"1,966"
8/25/2020,Positive Test Percentage,0.065355635
8/25/2020,NC Daily Tests,"14,919"
8/25/2020,NC Deaths,"2,570"
8/26/2020,New Cases by Report Date,"1,248"
8/26/2020,New Cases by Specimen Date,"1,711"
8/26/2020,Positive Test Percentage,0.071244900
8/26/2020,NC Daily Tests,"31,133"
8/26/2020,NC Deaths,"2,606"
8/27/2020,New Cases by Report Date,"2,096"
8/27/2020,New Cases by Specimen Date,"1,654"
8/27/2020,Positive Test Percentage,0.062640190
8/27/2020,NC Daily Tests,"35,717"
8/27/2020,NC Deaths,"2,630"
8/28/2020,New Cases by Report Date,"1,410"
8/28/2020,New Cases by Specimen Date,"1,486"
8/28/2020,Positive Test Percentage,0.060184246
8/28/2020,NC Daily Tests,"34,872"
8/28/2020,NC Deaths,"2,652"
8/29/2020,New Cases by Report Date,"1,694"
8/29/2020,New Cases by Specimen Date,802
8/29/2020,Positive Test Percentage,0.076946999
8/29/2020,NC Daily Tests,"31,016"
8/29/2020,NC Deaths,"2,683"
8/30/2020,New Cases by Report Date,"1,937"
8/30/2020,New Cases by Specimen Date,623
8/30/2020,Positive Test Percentage,0.067437157
8/30/2020,NC Daily Tests,"25,036"
8/30/2020,NC Deaths,"2,692"
8/31/2020,New Cases by Report Date,"1,186"
8/31/2020,New Cases by Specimen Date,"1,706"
8/31/2020,Positive Test Percentage,0.076758924
8/31/2020,NC Daily Tests,"18,621"
8/31/2020,NC Deaths,"2,702"
9/1/2020,New Cases by Report Date,"2,111"
9/1/2020,New Cases by Specimen Date,"1,350"
9/1/2020,Positive Test Percentage,0.067269801
9/1/2020,NC Daily Tests,"14,989"
9/1/2020,NC Deaths,"2,741"
9/2/2020,New Cases by Report Date,"1,129"
9/2/2020,New Cases by Specimen Date,620
9/2/2020,Positive Test Percentage,0.064401408
9/2/2020,NC Daily Tests,"28,349"
9/2/2020,NC Deaths,"2,779"
9/3/2020,New Cases by Report Date,"1,656"
9/3/2020,New Cases by Specimen Date,44
9/3/2020,Positive Test Percentage,
9/3/2020,NC Daily Tests,"36,259"
9/3/2020,NC Deaths,"2,803"
9/4/2020,New Cases by Report Date,"2,045"
9/4/2020,New Cases by Specimen Date,
9/4/2020,Positive Test Percentage,
9/4/2020,NC Daily Tests,"23,655"
9/4/2020,NC Deaths,"2,839"
