At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10337,19288,19405,19405,19423,9055,9055,9003,5308,10339,10339,10274,5018,10339,9056,47745,44839,Rockingham,11,11,11,11,28,482,338,86406,16012,42649,44389,44871,16399,45122,47026,47784,482,338,502,482,311,357,338,263,72695,18996,91010,79246,13484,2700,14561,14277,32721,32267,13388,31156,2695,12534,13267,13454,30784,13054,31060,29777,14561,32702,13454,31047,ROCKINGHAM COUNTY
10246,18496,18621,18621,18623,6496,6496,6461,3824,12125,12125,12035,6422,12126,6497,41467,39214,Carteret,,,,,,563,500,66672,15663,37248,38719,39237,16093,39207,40812,41514,563,500,603,563,339,517,500,324,57537,17867,69473,62070,11555,2353,12953,12593,27958,27656,13401,27089,2413,11008,11976,12262,26243,12926,26458,25740,12953,27951,12260,26454,CARTERET COUNTY
78657,292586,298991,298991,299055,110769,110769,107790,28129,187724,187724,184298,50317,187725,110803,731313,679405,Mecklenburg,498,498,498,211,527,7753,4965,1037049,119797,610996,657441,679728,124985,652385,702370,731830,7753,4965,7842,7753,2540,5021,4965,2039,852079,127686,1110356,937616,217910,22435,254554,243461,469434,451156,100010,426722,22124,207939,232528,241549,419948,95634,433158,398092,254502,469058,241535,432905,MECKLENBURG COUNTY
1685,3282,3311,3311,3321,1897,1897,1886,1117,752,752,734,294,752,1897,9086,7722,Swain,662,662,662,274,672,3613,2583,13403,2475,7003,7479,7753,2618,8108,8719,9135,3350,2407,3661,2929,492,2613,2096,407,11137,2803,14271,12138,1172,218,1265,1260,4209,4109,1908,4007,200,1028,1110,1112,3962,1868,4028,3879,1265,4208,1112,4027,SWAIN COUNTY
2181,4259,4298,4298,4298,3029,3029,3004,1563,1269,1269,1255,618,1269,3029,9726,9123,Avery,,,,,,81,61,16905,3409,8839,9051,9133,3561,9396,9623,9754,81,61,103,81,61,65,61,50,14969,4020,17557,15935,1436,291,1576,1568,8075,7974,3209,7879,284,1340,1461,1463,7529,3075,7605,7438,1576,8069,1463,7599,AVERY COUNTY
4663,9420,9507,9507,9522,5770,5770,5720,2940,3737,3737,3700,1723,3737,5772,26946,24525,Vance,0,0,0,0,13,395,297,41780,7598,22636,24110,24548,7819,24516,26222,26986,395,297,408,395,215,302,297,189,34092,8487,44535,37671,6707,1133,7412,7308,19166,18519,6471,17414,1145,6337,6900,6977,16913,6264,17269,16002,7411,19140,6975,17253,VANCE COUNTY
5546,10656,10727,10727,10737,8764,8764,8715,4719,1963,1963,1941,827,1963,8764,27890,25787,Halifax,0,0,0,0,10,371,254,47245,9354,24527,25599,25811,9635,26193,27463,27913,371,254,375,371,226,264,254,191,39391,10690,50010,43237,4633,909,5166,5086,22372,22006,8500,21189,860,4241,4658,4697,20687,8303,20850,20032,5166,22353,4697,20836,HALIFAX COUNTY
9868,20782,20990,20990,21010,11653,11653,11579,5813,9318,9318,9184,4055,9318,11656,55834,52305,Nash,19,19,19,0,36,773,552,89023,15950,49023,51618,52338,16360,51827,54726,55863,773,552,780,773,425,568,552,362,73765,17956,94298,81106,16494,3076,18993,18441,36090,35512,12859,34560,3062,15733,17530,17872,33536,12526,33898,32738,18993,36068,17872,33881,NASH COUNTY
6432,11929,12012,12012,12013,8999,8999,8946,5021,3013,3013,2983,1411,3013,9000,29470,27392,Rutherford,,,,,,617,526,63605,10298,26094,27104,27425,10763,27940,29052,29523,617,526,651,617,468,546,526,431,53422,14855,67029,58398,5267,1393,5734,5647,23138,22788,8902,22056,1368,5056,5413,5480,21165,8499,21399,20512,5734,23119,5478,21388,RUTHERFORD COUNTY
3745,7088,7134,7134,7134,4554,4554,4530,2426,2580,2580,2558,1319,2580,4554,15125,14226,Ashe,,,,,,109,80,26129,5391,13470,13971,14253,5623,14253,14792,15154,109,80,127,109,92,100,80,69,22479,7249,27203,24214,3036,768,3298,3279,11729,11404,4763,11108,841,2964,3199,3212,10692,4481,10941,10426,3297,11719,3212,10934,ASHE COUNTY
4743,9145,9208,9208,9208,4700,4700,4683,2734,4508,4508,4462,2009,4508,4700,22253,20846,Stokes,,,,,,218,137,43536,7656,19914,20632,20892,7971,21113,21930,22297,218,137,254,218,150,172,137,117,37145,9917,45591,40306,7062,1655,7644,7552,14399,14160,6166,13833,1547,6558,7013,7077,13482,5992,13643,13219,7644,14391,7077,13632,STOKES COUNTY
871,1475,1480,1480,1513,849,849,847,497,576,576,573,364,576,851,4182,3819,Graham,55,55,55,10,86,376,277,8040,1522,3685,3791,3850,1596,4016,4145,4211,376,277,404,334,62,306,242,37,6767,2067,8441,7414,867,163,880,880,2927,2889,1371,2815,150,777,790,790,2724,1335,2754,2666,880,2926,790,2752,GRAHAM COUNTY
6008,12729,12902,12902,12924,6239,6239,6177,3273,6651,6651,6540,2735,6651,6243,33129,30792,Pender,12,12,12,0,30,512,340,59482,9384,28556,30119,30816,9713,30514,32222,33152,512,340,523,512,284,356,340,250,49058,11716,63060,53967,9024,1405,10369,9991,22260,21719,8024,20978,1361,8373,9299,9586,20480,7773,20874,19843,10368,22249,9586,20866,PENDER COUNTY
12980,23505,23746,23746,23764,13580,13580,13457,8192,10152,10152,10034,4774,10152,13582,64687,60750,Craven,14,14,14,14,30,8447,7486,95778,19663,56914,59739,60797,19972,60052,63234,64771,8383,7459,8508,8342,914,7516,7444,874,80387,20103,102139,87409,14441,2587,15833,15559,40430,39292,16471,37269,2622,13677,14665,14889,37615,16167,38392,35793,15833,40407,14889,38375,CRAVEN COUNTY
51155,137245,139870,139870,139886,41290,41290,40415,15773,98359,98359,96609,35283,98360,41296,338330,317470,Guilford,221,221,221,99,230,3551,2322,505896,77890,289980,309470,317570,80481,306379,327439,338508,3551,2322,3584,3551,1772,2335,2322,1498,418240,83442,537174,459608,93123,15168,109116,103753,225808,220135,63541,209705,14880,88687,98923,103123,208225,61512,212112,198971,109092,225687,103123,212025,GUILFORD COUNTY
2762,5660,5718,5718,5719,4982,4982,4933,2534,736,736,727,228,736,4983,12612,12058,Madison,,,,,,210,119,20741,4430,11457,11859,12079,4505,11941,12377,12634,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1197,262,1344,1326,11065,10841,4137,10534,247,1128,1251,1268,10489,4097,10675,10210,1343,11059,1268,10671,MADISON COUNTY
10451,22634,23136,23136,23144,8305,8305,8109,4235,14831,14831,14525,6216,14831,8313,42202,40079,Chatham,,,,,,350,258,70897,13806,36559,38734,40115,14069,38238,40543,42272,350,258,386,350,164,272,258,150,59661,18634,74470,65198,12032,2466,13636,13073,28250,27120,11439,25856,2493,11375,12414,12938,26062,11163,26905,24926,13633,28219,12936,26885,CHATHAM COUNTY
13809,35937,36362,36362,36372,14257,14257,14149,4813,21979,21979,21662,8936,21979,14261,99655,93026,Pitt,126,126,126,60,132,1529,1010,170444,22220,85979,91122,93087,22789,91343,96980,99728,1529,1010,1552,1529,606,1035,1010,506,142466,25045,180742,155511,26401,3378,30660,29510,67516,65941,18805,63413,3165,24214,27106,27966,63006,18549,64086,60755,30657,67469,27966,64050,PITT COUNTY
14932,27756,28058,28058,28084,12572,12572,12483,7083,15486,15486,15273,7849,15486,12572,58314,54713,Moore,0,0,0,0,26,897,692,94937,22167,51944,54049,54762,23218,55086,57387,58360,897,692,932,897,444,735,692,415,79328,24192,100880,86466,14530,3380,16468,15819,40960,40671,19394,39659,3296,13685,14871,15346,38486,18456,38681,37567,16468,40949,15346,38675,MOORE COUNTY
36880,98280,100112,100112,100142,36873,36873,36289,15479,63053,63053,61805,21312,63055,36879,245083,227910,Forsyth,186,186,186,89,208,3226,2022,359934,57367,207785,221787,228028,59446,221637,236733,245270,3226,2022,3255,3226,1518,2035,2022,1224,295401,62720,382295,325690,64701,10561,73364,70925,168651,162582,47367,153710,10597,61864,67932,69774,151833,45546,156219,143899,73349,168508,69772,156116,FORSYTH COUNTY
16457,40715,41297,41297,41317,13357,13357,13161,6135,27903,27903,27517,10298,27904,13360,98766,93238,Iredell,37,37,37,24,53,1528,1170,171884,25412,86024,91336,93291,26128,90514,96266,98827,1528,1170,1546,1528,908,1193,1170,846,140623,29513,181806,156060,35273,5226,40527,38981,56754,55757,19994,53713,5341,33588,37037,38198,53129,19225,53900,51266,40525,56713,38197,53871,IREDELL COUNTY
6101,10670,10748,10748,10760,6455,6455,6412,3593,4293,4293,4258,2508,4293,6456,19360,18620,Transylvania,0,0,0,0,11,283,207,33015,8001,17655,18296,18639,8136,18223,18921,19380,283,207,297,283,232,224,207,194,29099,10809,34385,30988,3183,1088,3361,3314,15722,15324,6816,14757,1103,3059,3165,3199,14924,6704,15216,14389,3361,15716,3199,15214,TRANSYLVANIA COUNTY
2236,3970,3976,3976,3991,2319,2319,2316,1360,1657,1657,1654,876,1657,2319,11697,10875,Martin,0,0,0,0,15,176,125,21211,4136,10366,10780,10890,4308,11065,11539,11712,176,125,185,176,125,134,125,107,17917,5372,22440,19455,2292,515,2467,2426,9060,8937,3668,8597,488,2129,2255,2278,8400,3541,8478,8112,2467,9054,2278,8472,MARTIN COUNTY
2514,4519,4550,4550,4550,2948,2948,2940,1721,1602,1602,1579,793,1602,2948,11224,10503,Warren,,,,,,139,111,18843,3774,9920,10362,10519,3859,10442,10966,11243,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2242,489,2519,2481,8575,8346,3277,8061,502,2154,2372,2398,7879,3189,8004,7655,2519,8566,2398,7994,WARREN COUNTY
1161,2012,2027,2027,2038,1367,1367,1359,819,660,660,653,342,660,1367,5041,4682,Jones,0,0,0,0,11,59,41,8956,1829,4431,4628,4692,1884,4730,4955,5061,59,41,77,59,32,51,41,26,7704,2257,9419,8314,1117,236,1209,1195,3775,3701,1616,3554,220,993,1065,1081,3522,1583,3560,3397,1209,3773,1081,3560,JONES COUNTY
5536,11203,11357,11357,11357,5013,5013,4964,2650,6344,6344,6239,2886,6344,5013,25061,23816,Davie,,,,,,348,237,40760,8036,22044,23346,23842,8237,23060,24440,25084,348,237,357,348,182,252,237,163,33901,9279,42846,37262,6945,1642,7775,7583,16952,16509,6413,15767,1619,6613,7208,7366,15901,6254,16224,15194,7775,16938,7366,16213,DAVIE COUNTY
20026,49104,49815,49815,49828,19497,19497,19187,8535,29643,29643,29242,11267,29644,19500,230073,203661,Cumberland,675,675,675,224,684,94497,78082,310252,36570,189738,200604,203765,38430,213073,225261,230236,93907,77766,94537,91206,7169,78130,75490,6098,252655,40937,335509,277878,48953,6246,56731,54656,78968,76698,25015,72914,6107,45874,51115,52530,71723,24365,73105,68374,56728,78848,52529,73050,CUMBERLAND COUNTY
4388,8650,8705,8705,8720,6179,6179,6134,3046,2526,2526,2516,1342,2526,6180,24782,23152,Mcdowell,0,0,0,0,14,507,338,43474,7929,21923,22874,23170,8229,23336,24402,24806,507,338,518,507,272,351,338,218,36617,9517,45756,39943,3147,618,3311,3288,20977,20607,7339,19682,538,2785,2902,2920,19634,7173,19899,18800,3311,20964,2920,19894,MCDOWELL COUNTY
3789,5892,5904,5904,5939,4343,4343,4332,2896,1483,1483,1482,844,1483,4344,13700,12824,Cherokee,78,78,78,49,112,552,425,27420,6244,12476,12754,12893,6468,13296,13600,13766,552,425,613,552,216,482,425,179,23877,8723,28612,25640,2785,838,2803,2802,10350,10246,5414,9959,786,2496,2508,2508,9821,5279,9903,9555,2803,10345,2508,9891,CHEROKEE COUNTY
2090,3523,3542,3542,3543,2454,2454,2448,1506,1088,1088,1075,584,1088,2455,8356,7495,Chowan,,,,,,0,,13243,3023,7134,7449,7497,3317,7929,8267,8374,0,,12,0,0,,,,11164,3521,13943,12171,1637,399,1744,1741,6618,6526,2918,6292,426,1558,1658,1659,5791,2597,5838,5576,1744,6612,1659,5836,CHOWAN COUNTY
16738,60095,62565,62565,62589,29901,29901,28385,7597,32654,32654,31700,9141,32655,29914,115598,110938,Orange,10,10,10,0,20,1173,820,142010,22565,96691,104800,111027,23269,100339,108746,115744,1173,820,1225,1173,394,861,820,343,119925,21654,148476,130842,22341,2966,25136,24416,89383,83157,19909,76825,3036,22125,24143,24798,79837,19186,85368,73746,25132,89293,24798,85320,ORANGE COUNTY
3584,7045,7109,7109,7109,5229,5229,5181,2654,1880,1880,1864,930,1880,5229,16811,15847,Alexander,,,,,,90,71,35620,5491,15146,15685,15889,5651,15998,16592,16865,90,71,135,90,66,110,71,59,30040,7667,37497,32781,2619,337,2854,2812,13876,13690,5248,13289,324,2419,2590,2618,13024,5108,13161,12656,2854,13867,2618,13158,ALEXANDER COUNTY
29611,111498,113897,113897,113909,58476,58476,57071,14596,55309,55309,54315,14971,55309,58479,234482,220528,Durham,112,112,112,44,121,6211,4559,301307,41675,199829,212348,220608,43342,211101,224350,234633,6211,4559,6255,6211,1653,4583,4559,1429,255829,43764,321488,275950,51053,5846,57909,55714,170469,162425,35843,153837,5760,49191,53653,55524,154136,34486,160501,146079,57903,170368,55524,160445,DURHAM COUNTY
19074,35553,36005,36005,36030,24075,24075,23769,13371,11910,11910,11764,5693,11910,24082,70772,67373,Henderson,20,20,20,10,38,1441,962,111764,26397,63085,65959,67406,26922,65883,68999,70800,1441,962,1448,1441,877,982,962,767,95451,30961,117417,103234,13364,3904,14536,14197,54816,53361,22141,51078,3856,12709,13518,13787,51479,21774,52637,49414,14536,54795,13786,52625,HENDERSON COUNTY
3937,7998,8040,8040,8053,5235,5235,5212,2591,2805,2805,2786,1346,2805,5237,22410,20086,Pasquotank,0,0,0,0,11,30,0,37393,6530,19032,19842,20114,7136,21064,21982,22454,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5202,971,5484,5429,16926,16523,6146,15832,901,4822,5016,5044,14826,5629,15055,14210,5484,16896,5044,15042,PASQUOTANK COUNTY
2032,3213,3220,3220,3220,2211,2211,2207,1425,1009,1009,1006,607,1009,2211,7451,7095,Pamlico,,,,,,77,66,12261,3366,6871,7043,7107,3440,7169,7369,7467,77,66,93,77,52,78,66,49,10805,3866,12726,11540,1135,267,1244,1224,6130,6068,3121,5957,262,1072,1149,1158,5828,3055,5871,5733,1244,6130,1158,5871,PAMLICO COUNTY
1577,2991,3018,3018,3019,2464,2464,2446,1306,554,554,545,271,554,2465,7572,7009,Mitchell,,,,,,103,52,14242,2796,6727,6945,7033,2907,7226,7472,7587,103,52,116,103,74,75,52,52,12229,3810,14964,13195,1051,256,1198,1191,6273,6178,2577,6072,239,955,1087,1090,5806,2505,5868,5720,1198,6271,1090,5867,MITCHELL COUNTY
2177,4253,4275,4275,4275,2914,2914,2903,1522,1361,1361,1350,655,1361,2914,12465,11237,Currituck,,,,,,36,13,26216,4073,10830,11153,11258,4604,12016,12350,12487,36,13,48,36,20,28,13,13,21675,4551,27763,23787,2010,369,2148,2112,10291,10202,4215,9970,360,1868,1963,1984,9177,3700,9246,8949,2148,10281,1984,9240,CURRITUCK COUNTY
31156,48660,48899,48899,48908,20474,20474,20382,13775,28369,28369,28222,17341,28369,20476,91894,87363,Brunswick,56,56,56,40,63,1820,1492,137478,42734,83939,86429,87399,43867,87888,90641,91946,1820,1492,1849,1820,1244,1509,1492,1134,121795,46605,142820,129086,22450,6315,24599,23948,65498,64873,36308,63618,6518,21420,22819,23317,62118,35082,62573,61027,24597,65477,23315,62556,BRUNSWICK COUNTY
16094,33538,33898,33898,33926,17659,17659,17481,9222,16200,16200,16018,6843,16200,17662,84658,78356,Davidson,39,39,39,29,64,1256,942,158409,24927,73604,77269,78398,25547,78912,83033,84721,1256,942,1286,1256,784,966,942,696,131285,31089,167609,144432,23657,4449,25625,25200,57810,56577,20314,53999,4391,22107,23513,23814,52814,19840,53618,50555,25623,57779,23813,53601,DAVIDSON COUNTY
6766,15475,15639,15639,15656,6690,6690,6617,3090,8949,8949,8858,3676,8949,6694,38139,35935,Franklin,0,0,0,0,13,512,387,65799,10236,33234,35260,35972,10443,34955,37198,38177,512,387,532,512,277,415,387,247,54524,11935,69685,59978,12103,1930,13815,13437,23830,23249,8236,22340,1945,11508,12747,13023,22126,8044,22534,21339,13814,23813,13023,22525,FRANKLIN COUNTY
6328,12754,12887,12887,12892,6412,6412,6349,3677,6475,6475,6405,2651,6475,6417,27472,26201,Dare,,,,,,10,0,35367,9239,24661,25751,26223,9463,25694,26860,27498,10,0,24,10,10,17,0,0,30088,8201,37009,32745,5112,616,5783,5541,21691,21309,8837,20572,595,4735,5162,5351,20589,8644,20855,19926,5783,21679,5351,20850,DARE COUNTY
28937,69737,70928,70928,70953,28801,28801,28256,12966,42042,42042,41396,15910,42042,28814,152746,144286,New Hanover,85,85,85,61,97,1846,1238,223363,40408,133290,140692,144329,41564,140136,148154,152815,1846,1238,1863,1846,999,1259,1238,854,191812,43147,234473,206724,43631,6147,50428,48098,100524,98210,34418,94659,6065,41547,45931,47854,93523,33489,95216,90505,50407,100493,47853,95195,NEW HANOVER COUNTY
3375,5944,5997,5997,5998,4269,4269,4247,2554,1728,1728,1697,821,1728,4270,17129,15808,Bladen,,,,,,181,151,31131,5598,14909,15641,15840,5815,16011,16846,17179,181,151,224,181,100,177,151,90,26077,7459,32722,28574,4058,696,4454,4404,12501,12261,5019,11772,658,3793,4120,4150,11370,4850,11513,10965,4454,12494,4150,11507,BLADEN COUNTY
2303,4498,4528,4528,4528,3537,3537,3522,1885,991,991,976,418,991,3537,11953,11041,Anson,,,,,,121,95,23143,3703,10525,10937,11046,3849,11294,11767,11964,121,95,131,121,79,99,95,69,19608,4730,24446,21306,2505,426,2865,2840,8968,8806,3344,8668,380,2279,2582,2596,8260,3254,8351,8151,2865,8967,2596,8350,ANSON COUNTY
18422,30687,30687,30687,31212,,,,,,,,,,,0,0,"",30687,30687,30687,18422,31212,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
