At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10480,19734,19860,19860,19879,9184,9184,9130,5358,10665,10665,10593,5111,10665,9185,47901,44955,Rockingham,11,11,11,11,29,482,338,86406,16035,42731,44473,44988,16426,45221,47129,47940,482,338,502,482,311,357,338,263,72695,18996,91010,79246,13566,2714,14682,14364,32756,32283,13401,31173,2708,12610,13345,13559,30790,13064,31072,29783,14682,32737,13559,31058,ROCKINGHAM COUNTY
10393,18960,19113,19113,19115,6611,6611,6574,3865,12502,12502,12386,6528,12503,6612,41596,39314,Carteret,,,,,,563,500,66672,15670,37317,38799,39337,16102,39267,40883,41643,563,500,603,563,339,517,500,324,57537,17867,69473,62070,11604,2359,13041,12646,27999,27674,13404,27100,2418,11068,12041,12342,26258,12928,26478,25749,13041,27992,12340,26474,CARTERET COUNTY
79583,299666,307124,307124,307190,113261,113261,110016,28411,193335,193335,189122,50952,193336,113296,733334,681206,Mecklenburg,528,528,528,220,558,7761,4967,1037049,119904,611865,658447,681532,125094,653409,703560,733854,7761,4967,7850,7761,2543,5023,4967,2039,852079,127686,1110356,937616,218657,22496,255943,244319,470061,451480,100055,426991,22179,208542,233223,242682,420257,95686,433827,398356,255891,469682,242668,433571,MECKLENBURG COUNTY
1692,3326,3360,3360,3377,1917,1917,1906,1121,773,773,750,297,773,1917,9111,7746,Swain,670,670,670,274,687,3624,2588,13403,2475,7011,7490,7777,2621,8118,8735,9160,3357,2412,3672,2935,494,2618,2099,407,11137,2803,14271,12138,1175,219,1277,1268,4211,4110,1908,4008,200,1033,1115,1120,3963,1868,4039,3879,1277,4210,1120,4038,SWAIN COUNTY
2203,4468,4510,4510,4510,3223,3223,3196,1578,1287,1287,1272,625,1287,3223,9739,9138,Avery,,,,,,81,61,16905,3413,8850,9065,9148,3564,9403,9633,9767,81,61,103,81,61,65,61,50,14969,4020,17557,15935,1444,292,1587,1578,8077,7974,3211,7878,285,1345,1468,1471,7536,3078,7612,7444,1587,8071,1471,7606,AVERY COUNTY
4719,9658,9767,9767,9784,5836,5836,5783,2965,3931,3931,3875,1754,3931,5838,27055,24599,Vance,0,0,0,0,15,395,297,41780,7606,22682,24163,24622,7827,24585,26302,27096,395,297,408,395,215,302,297,189,34092,8487,44535,37671,6759,1136,7487,7369,19201,18538,6476,17431,1149,6370,6935,7016,16931,6268,17304,16015,7486,19174,7014,17288,VANCE COUNTY
5615,10964,11047,11047,11057,8966,8966,8913,4772,2081,2081,2051,843,2081,8966,28012,25888,Halifax,0,0,0,0,10,372,254,47245,9367,24596,25676,25912,9648,26280,27562,28035,372,254,376,372,226,264,254,191,39391,10690,50010,43237,4682,915,5236,5144,22423,22046,8507,21226,864,4285,4710,4759,20712,8312,20889,20057,5236,22404,4759,20875,HALIFAX COUNTY
10035,21451,21716,21716,21737,11916,11916,11829,5878,9780,9780,9602,4157,9780,11919,56120,52480,Nash,20,20,20,0,38,773,552,89023,15966,49124,51728,52512,16374,51992,54927,56148,773,552,780,773,425,568,552,362,73765,17956,94298,81106,16631,3089,19220,18605,36148,35549,12860,34588,3074,15821,17623,18024,33553,12530,33920,32751,19220,36127,18024,33904,NASH COUNTY
6466,12059,12147,12147,12148,9041,9041,8982,5034,3106,3106,3077,1432,3106,9042,29506,27430,Rutherford,,,,,,617,526,63605,10309,26124,27134,27463,10770,27968,29081,29559,617,526,651,617,468,546,526,431,53422,14855,67029,58398,5292,1397,5766,5673,23142,22791,8905,22059,1376,5085,5444,5516,21164,8502,21401,20513,5766,23123,5514,21390,RUTHERFORD COUNTY
3786,7207,7265,7265,7265,4591,4591,4566,2443,2674,2674,2641,1343,2674,4591,15178,14252,Ashe,,,,,,109,80,26129,5409,13495,13994,14279,5655,14299,14840,15207,109,80,127,109,92,100,80,69,22479,7249,27203,24214,3051,771,3317,3295,11763,11436,4792,11139,843,2977,3211,3226,10703,4497,10953,10438,3316,11753,3226,10946,ASHE COUNTY
4790,9308,9387,9387,9387,4754,4754,4736,2753,4633,4633,4572,2037,4633,4754,22310,20898,Stokes,,,,,,218,137,43536,7662,19953,20670,20944,7975,21154,21970,22354,218,137,254,218,150,172,137,117,37145,9917,45591,40306,7090,1656,7683,7579,14417,14173,6169,13846,1550,6587,7041,7111,13492,5995,13661,13229,7683,14409,7111,13650,STOKES COUNTY
880,1506,1511,1511,1544,866,866,864,503,590,590,587,367,590,868,4186,3824,Graham,55,55,55,10,86,376,277,8040,1523,3689,3796,3855,1597,4017,4146,4216,376,277,405,334,62,306,242,37,6767,2067,8441,7414,867,163,880,880,2931,2890,1372,2816,150,779,792,792,2727,1336,2757,2668,880,2930,792,2755,GRAHAM COUNTY
6100,13116,13320,13320,13343,6360,6360,6295,3295,6945,6945,6806,2805,6945,6364,33265,30916,Pender,15,15,15,0,34,512,340,59482,9393,28615,30187,30940,9725,30591,32308,33288,512,340,523,512,284,356,340,250,49058,11716,63060,53967,9074,1412,10459,10048,22306,21748,8029,21005,1365,8406,9337,9655,20510,7778,20929,19869,10458,22295,9655,20921,PENDER COUNTY
13203,24354,24668,24668,24677,13969,13969,13828,8322,10675,10675,10502,4867,10675,13971,64950,60988,Craven,24,24,24,14,31,8460,7493,95778,19698,57102,59941,61035,20005,60230,63439,65035,8396,7466,8521,8354,917,7523,7451,874,80387,20103,102139,87409,14563,2606,16006,15698,40508,39345,16482,37313,2636,13799,14799,15038,37676,16188,38474,35852,16006,40484,15038,38457,CRAVEN COUNTY
51538,139525,142447,142447,142464,41764,41764,40842,15862,100445,100445,98445,35571,100447,41770,339237,318252,Guilford,238,238,238,105,247,3554,2323,505896,77960,290409,309955,318353,80548,306885,328010,339417,3554,2323,3587,3554,1773,2336,2323,1498,418240,83442,537174,459608,93513,15206,109831,104203,225999,220253,63569,209818,14919,89015,99309,103723,208323,61543,212294,199071,109806,225877,103723,212206,GUILFORD COUNTY
2785,5724,5788,5788,5789,5044,5044,4992,2554,744,744,732,231,744,5045,12636,12071,Madison,,,,,,210,119,20741,4437,11461,11865,12092,4513,11953,12398,12658,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1201,263,1351,1331,11082,10857,4144,10542,248,1129,1252,1269,10494,4103,10687,10213,1350,11076,1269,10683,MADISON COUNTY
10515,23047,23636,23636,23644,8408,8408,8201,4254,15228,15228,14846,6261,15228,8416,42362,40228,Chatham,,,,,,351,258,70897,13812,36628,38841,40266,14076,38325,40674,42434,351,258,387,351,164,272,258,150,59661,18634,74470,65198,12063,2470,13697,13111,28350,27212,11442,25911,2497,11402,12446,12998,26137,11165,26996,24968,13693,28318,12996,26974,CHATHAM COUNTY
14054,37069,37617,37617,37622,14599,14599,14463,4887,22872,22872,22460,9104,22872,14604,100013,93317,Pitt,146,146,146,63,146,1531,1010,170444,22229,86108,91279,93378,22804,91546,97224,100087,1531,1010,1554,1531,606,1035,1010,506,142466,25045,180742,155511,26594,3394,30946,29730,67587,65963,18804,63421,3178,24345,27258,28194,63011,18545,64149,60753,30943,67539,28194,64113,PITT COUNTY
15072,28447,28835,28835,28862,12794,12794,12698,7137,16041,16041,15749,7935,16041,12794,58480,54857,Moore,0,0,0,0,27,897,692,94937,22187,52035,54146,54906,23237,55189,57501,58526,897,692,932,897,444,735,692,415,79328,24192,100880,86466,14612,3392,16609,15914,40985,40690,19401,39680,3309,13760,14948,15460,38506,18463,38711,37583,16609,40974,15460,38705,MOORE COUNTY
37205,99815,101910,101910,101941,37295,37295,36658,15604,64421,64421,62963,21508,64423,37301,245640,228422,Forsyth,194,194,194,93,217,3230,2022,359934,57405,208064,222096,228540,59494,221951,237096,245827,3230,2022,3259,3230,1519,2035,2022,1224,295401,62720,382295,325690,64950,10597,73778,71203,168790,162663,47378,153771,10629,62095,68181,70137,151893,45552,156368,143947,73763,168647,70135,156265,FORSYTH COUNTY
16613,41584,42279,42279,42301,13605,13605,13378,6176,28637,28637,28169,10413,28638,13608,99057,93479,Iredell,37,37,37,24,55,1530,1170,171884,25434,86154,91491,93532,26145,90683,96463,99118,1530,1170,1548,1530,909,1193,1170,846,140623,29513,181806,156060,35419,5236,40776,39151,56794,55782,20000,53734,5353,33702,37174,38406,53147,19235,53933,51282,40774,56753,38405,53904,IREDELL COUNTY
6120,10733,10832,10832,10844,6501,6501,6437,3602,4331,4331,4296,2518,4331,6502,19386,18653,Transylvania,0,0,0,0,11,283,207,33015,8004,17675,18318,18672,8139,18246,18945,19406,283,207,297,283,232,224,207,194,29099,10809,34385,30988,3196,1091,3375,3327,15734,15335,6816,14767,1105,3068,3175,3210,14936,6705,15238,14400,3375,15728,3210,15236,TRANSYLVANIA COUNTY
2299,4152,4166,4166,4183,2410,2410,2405,1396,1756,1756,1747,903,1756,2410,11765,10924,Martin,0,0,0,0,17,176,125,21211,4136,10398,10816,10939,4305,11100,11587,11781,176,125,186,176,125,134,125,107,17917,5372,22440,19455,2327,517,2530,2473,9065,8938,3663,8597,492,2159,2287,2314,8404,3537,8491,8114,2530,9059,2314,8485,MARTIN COUNTY
2563,4844,4883,4883,4883,3199,3199,3190,1755,1684,1684,1654,808,1684,3199,11265,10547,Warren,,,,,,139,111,18843,3778,9949,10391,10563,3862,10473,11001,11284,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2259,489,2541,2499,8594,8363,3280,8075,502,2168,2385,2412,7895,3193,8034,7670,2541,8585,2412,8024,WARREN COUNTY
1185,2086,2109,2109,2120,1400,1400,1388,831,709,709,698,354,709,1400,5061,4705,Jones,0,0,0,0,11,59,42,8956,1831,4449,4646,4715,1886,4739,4969,5081,59,42,77,59,32,52,42,26,7704,2257,9419,8314,1125,238,1227,1208,3777,3702,1616,3555,223,1008,1079,1097,3525,1582,3566,3399,1227,3775,1097,3566,JONES COUNTY
5570,11390,11582,11582,11582,5079,5079,5021,2669,6503,6503,6369,2901,6503,5079,25128,23892,Davie,,,,,,351,237,40760,8047,22079,23386,23918,8249,23113,24495,25151,351,237,360,351,183,252,237,163,33901,9279,42846,37262,6976,1645,7811,7614,16980,16530,6421,15786,1621,6634,7233,7411,15916,6263,16255,15208,7811,16966,7411,16244,DAVIE COUNTY
20319,50627,51419,51419,51432,19928,19928,19587,8649,30775,30775,30324,11434,30776,19931,230846,204292,Cumberland,716,716,716,236,725,94536,78102,310252,36618,190119,201016,204396,38479,213499,225740,231010,93946,77786,94576,91245,7172,78150,75509,6101,252655,40937,335509,277878,49264,6271,57306,55007,79128,76787,25036,72990,6135,46172,51434,52998,71796,24382,73248,68438,57303,79007,52997,73193,CUMBERLAND COUNTY
4410,8734,8793,8793,8808,6212,6212,6166,3051,2581,2581,2568,1359,2581,6213,24822,23206,Mcdowell,0,0,0,0,14,507,338,43474,7942,21966,22918,23224,8239,23368,24433,24846,507,338,518,507,272,351,338,218,36617,9517,45756,39943,3169,621,3337,3310,20991,20616,7346,19692,542,2803,2923,2943,19657,7182,19930,18825,3337,20978,2943,19925,MCDOWELL COUNTY
3824,5961,5979,5979,6014,4379,4379,4364,2917,1522,1522,1519,858,1522,4380,13728,12852,Cherokee,78,78,78,49,112,552,425,27420,6253,12498,12776,12921,6477,13320,13626,13794,552,425,613,552,216,482,425,179,23877,8723,28612,25640,2801,841,2821,2818,10360,10256,5420,9967,789,2509,2521,2522,9830,5285,9917,9564,2821,10355,2522,9905,CHEROKEE COUNTY
2123,3614,3637,3637,3638,2522,2522,2515,1535,1115,1115,1099,588,1115,2523,8379,7507,Chowan,,,,,,0,,13243,3026,7142,7457,7509,3320,7945,8285,8397,0,,12,0,0,,,,11164,3521,13943,12171,1646,401,1756,1753,6629,6532,2919,6299,428,1563,1663,1664,5794,2598,5845,5579,1756,6623,1664,5843,CHOWAN COUNTY
16893,61145,63919,63919,63944,30494,30494,28847,7673,33414,33414,32287,9220,33415,30507,115735,111100,Orange,11,11,11,0,22,1184,820,142010,22569,96736,104841,111190,23273,100388,108789,115874,1184,820,1227,1184,394,861,820,343,119925,21654,148476,130842,22391,2972,25247,24472,89400,83133,19907,76813,3042,22165,24192,24895,79829,19184,85434,73751,25243,89308,24895,85385,ORANGE COUNTY
3632,7267,7337,7337,7337,5369,5369,5319,2682,1968,1968,1948,950,1968,5369,16867,15892,Alexander,,,,,,90,71,35620,5498,15184,15722,15934,5663,16039,16639,16921,90,71,135,90,66,110,71,59,30040,7667,37497,32781,2640,343,2882,2840,13904,13709,5254,13309,327,2433,2604,2634,13047,5112,13190,12680,2882,13895,2634,13187,ALEXANDER COUNTY
29857,114561,117321,117321,117324,60455,60455,58909,14732,56736,56736,55522,15079,56736,60458,235234,221150,Durham,130,130,130,46,130,6216,4561,301307,41698,200075,212634,221232,43366,211424,224736,235388,6216,4561,6260,6216,1654,4585,4561,1429,255829,43764,321488,275950,51243,5856,58266,55926,170862,162594,35856,153965,5772,49337,53813,55761,154260,34497,160886,146177,58260,170758,55761,160828,DURHAM COUNTY
19154,35812,36292,36292,36311,24170,24170,23849,13397,12090,12090,11931,5737,12090,24178,70853,67498,Henderson,32,32,32,20,43,1441,962,111764,26419,63159,66052,67531,26935,65933,69058,70881,1441,962,1448,1441,877,982,962,767,95451,30961,117417,103234,13396,3909,14580,14233,54853,53384,22149,51096,3866,12755,13569,13852,51521,21786,52697,49442,14580,54832,13851,52685,HENDERSON COUNTY
4003,8238,8288,8288,8301,5336,5336,5306,2618,2952,2952,2932,1385,2952,5338,22506,20147,Pasquotank,0,0,0,0,11,30,0,37393,6532,19062,19878,20176,7143,21123,22044,22550,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5234,972,5525,5459,16981,16555,6152,15859,901,4844,5038,5073,14840,5631,15088,14218,5525,16951,5073,15074,PASQUOTANK COUNTY
2059,3361,3370,3370,3370,2331,2331,2326,1446,1039,1039,1035,613,1039,2331,7467,7110,Pamlico,,,,,,77,66,12261,3370,6879,7055,7122,3446,7181,7382,7483,77,66,93,77,52,78,66,49,10805,3866,12726,11540,1147,268,1256,1236,6134,6069,3126,5957,263,1079,1156,1168,5833,3058,5876,5734,1256,6134,1168,5876,PAMLICO COUNTY
1588,3099,3126,3126,3127,2547,2547,2529,1313,579,579,570,275,579,2548,7583,7021,Mitchell,,,,,,103,52,14242,2797,6737,6957,7045,2909,7233,7482,7598,103,52,116,103,74,75,52,52,12229,3810,14964,13195,1056,258,1206,1198,6276,6181,2577,6074,240,962,1096,1099,5809,2505,5871,5723,1206,6274,1099,5870,MITCHELL COUNTY
2211,4373,4399,4399,4399,2974,2974,2961,1542,1425,1425,1412,669,1425,2974,12504,11270,Currituck,,,,,,36,13,26216,4082,10853,11175,11291,4616,12049,12382,12526,36,13,48,36,20,28,13,13,21675,4551,27763,23787,2028,373,2170,2129,10308,10217,4223,9985,365,1883,1978,2009,9184,3704,9254,8957,2170,10298,2009,9248,CURRITUCK COUNTY
31460,49637,49953,49953,49962,20802,20802,20693,13890,29094,29094,28887,17529,29094,20804,92135,87597,Brunswick,57,57,57,41,64,1820,1492,137478,42777,84099,86609,87633,43911,88044,90829,92187,1820,1492,1849,1820,1244,1509,1492,1134,121795,46605,142820,129086,22563,6344,24776,24082,65562,64927,36323,63661,6546,21538,22956,23493,62161,35097,62631,61069,24774,65541,23491,62614,BRUNSWICK COUNTY
16205,34094,34499,34499,34528,17827,17827,17634,9259,16628,16628,16416,6912,16628,17831,84877,78551,Davidson,44,44,44,34,69,1256,942,158409,24946,73741,77407,78592,25565,79069,83200,84940,1256,942,1286,1256,784,966,942,696,131285,31089,167609,144432,23787,4461,25802,25339,57852,56605,20320,54026,4402,22211,23620,23944,52845,19848,53682,50588,25800,57821,23943,53666,DAVIDSON COUNTY
6848,15905,16106,16106,16123,6849,6849,6766,3122,9257,9257,9139,3726,9257,6853,38281,36042,Franklin,0,0,0,0,13,512,387,65799,10248,33285,35329,36079,10463,35038,37294,38319,512,387,532,512,277,415,387,247,54524,11935,69685,59978,12156,1936,13911,13501,23876,23281,8250,22370,1946,11538,12785,13087,22157,8055,22577,21360,13910,23859,13087,22568,FRANKLIN COUNTY
6436,13092,13241,13241,13246,6646,6646,6571,3756,6595,6595,6521,2680,6595,6651,27519,26253,Dare,,,,,,10,0,35367,9244,24693,25787,26275,9470,25720,26891,27545,10,0,24,10,10,17,0,0,30088,8201,37009,32745,5127,619,5814,5558,21707,21323,8841,20583,596,4748,5176,5379,20611,8648,20879,19945,5814,21695,5379,20874,DARE COUNTY
29245,71044,72407,72407,72434,29198,29198,28616,13069,43118,43118,42337,16111,43118,29213,153080,144607,New Hanover,91,91,91,65,103,1846,1238,223363,40444,133475,140900,144650,41596,140336,148377,153149,1846,1238,1863,1846,999,1259,1238,854,191812,43147,234473,206724,43798,6162,50687,48285,100599,98246,34435,94692,6083,41703,46107,48094,93555,33507,95297,90534,50666,100568,48093,95276,NEW HANOVER COUNTY
3431,6135,6198,6198,6199,4339,4339,4317,2581,1859,1859,1818,850,1859,4340,17207,15859,Bladen,,,,,,181,151,31131,5598,14944,15679,15890,5819,16063,16903,17256,181,151,224,181,100,177,151,90,26077,7459,32722,28574,4102,700,4518,4451,12514,12271,5019,11780,659,3824,4155,4193,11373,4849,11520,10969,4518,12508,4193,11515,BLADEN COUNTY
2327,4753,4786,4786,4786,3779,3779,3762,1906,1007,1007,991,421,1007,3779,11983,11068,Anson,,,,,,121,95,23143,3706,10541,10954,11073,3850,11309,11783,11994,121,95,131,121,79,99,95,69,19608,4730,24446,21306,2516,428,2878,2849,8985,8813,3343,8672,381,2287,2588,2607,8271,3256,8367,8159,2878,8984,2607,8366,ANSON COUNTY
18422,30688,30688,30688,31239,,,,,,,,,,,0,0,"",30688,30688,30688,18422,31239,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
