At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10442,19616,19733,19733,19751,9112,9112,9061,5333,10610,10610,10544,5098,10610,9113,47854,44915,Rockingham,11,11,11,11,28,482,338,86406,16024,42705,44444,44947,16419,45199,47106,47893,482,338,502,482,311,357,338,263,72695,18996,91010,79246,13560,2713,14669,14358,32722,32266,13395,31157,2704,12591,13325,13533,30781,13057,31057,29776,14669,32703,13533,31044,ROCKINGHAM COUNTY
10333,18798,18946,18946,18948,6531,6531,6494,3835,12415,12415,12304,6498,12416,6532,41549,39274,Carteret,,,,,,563,500,66672,15662,37290,38770,39297,16093,39251,40867,41596,563,500,603,563,339,517,500,324,57537,17867,69473,62070,11595,2355,13025,12638,27968,27666,13399,27093,2415,11048,12020,12315,26250,12923,26465,25742,13025,27961,12313,26461,CARTERET COUNTY
79121,296101,303077,303077,303141,111102,111102,108076,28173,191477,191477,187527,50737,191478,111136,732373,680119,Mecklenburg,498,498,498,211,527,7753,4965,1037049,119847,611385,657868,680443,125038,652903,702976,732891,7753,4965,7842,7753,2540,5021,4965,2039,852079,127686,1110356,937616,218407,22474,255569,244042,469480,451181,100024,426743,22158,208302,232938,242195,419965,95650,433227,398118,255517,469103,242181,432973,MECKLENBURG COUNTY
1688,3296,3328,3328,3338,1898,1898,1887,1117,768,768,747,297,768,1898,9095,7725,Swain,662,662,662,274,672,3613,2583,13403,2475,7003,7479,7756,2619,8109,8724,9144,3350,2407,3661,2929,492,2613,2096,407,11137,2803,14271,12138,1174,219,1276,1267,4207,4107,1908,4006,200,1029,1111,1116,3961,1868,4027,3878,1276,4206,1116,4026,SWAIN COUNTY
2195,4290,4329,4329,4329,3044,3044,3019,1572,1285,1285,1271,623,1285,3044,9736,9127,Avery,,,,,,81,61,16905,3410,8842,9054,9137,3562,9402,9631,9764,81,61,103,81,61,65,61,50,14969,4020,17557,15935,1441,291,1582,1574,8079,7976,3210,7880,284,1343,1464,1467,7529,3076,7605,7438,1582,8073,1467,7599,AVERY COUNTY
4693,9571,9674,9674,9689,5785,5785,5735,2947,3889,3889,3836,1746,3889,5787,27027,24567,Vance,0,0,0,0,13,395,297,41780,7603,22673,24148,24590,7824,24572,26287,27068,395,297,408,395,215,302,297,189,34092,8487,44535,37671,6752,1136,7478,7361,19182,18531,6473,17425,1149,6364,6927,7008,16924,6265,17280,16012,7477,19155,7006,17264,VANCE COUNTY
5572,10828,10910,10910,10920,8855,8855,8802,4738,2055,2055,2026,834,2055,8855,27967,25842,Halifax,0,0,0,0,10,371,254,47245,9362,24565,25642,25866,9642,26243,27523,27990,371,254,375,371,226,264,254,191,39391,10690,50010,43237,4669,911,5220,5129,22395,22023,8505,21203,862,4272,4695,4740,20693,8309,20862,20039,5220,22376,4740,20848,HALIFAX COUNTY
9977,21169,21415,21415,21435,11707,11707,11631,5836,9689,9689,9519,4141,9689,11710,56022,52407,Nash,19,19,19,0,36,773,552,89023,15959,49087,51684,52439,16369,51941,54859,56050,773,552,780,773,425,568,552,362,73765,17956,94298,81106,16607,3087,19177,18573,36093,35513,12857,34561,3072,15801,17601,17977,33531,12525,33894,32734,19177,36072,17977,33878,NASH COUNTY
6453,12018,12102,12102,12103,9012,9012,8958,5026,3090,3090,3060,1427,3090,9013,29496,27418,Rutherford,,,,,,617,526,63605,10308,26116,27127,27451,10770,27961,29074,29549,617,526,651,617,468,546,526,431,53422,14855,67029,58398,5288,1397,5760,5669,23138,22788,8905,22056,1375,5079,5437,5507,21164,8502,21398,20511,5760,23119,5505,21387,RUTHERFORD COUNTY
3770,7175,7229,7229,7229,4567,4567,4543,2431,2662,2662,2632,1339,2662,4567,15171,14240,Ashe,,,,,,109,80,26129,5395,13482,13983,14267,5648,14292,14835,15200,109,80,127,109,92,100,80,69,22479,7249,27203,24214,3047,770,3315,3293,11758,11433,4786,11136,842,2973,3209,3224,10694,4484,10943,10429,3314,11748,3224,10936,ASHE COUNTY
4776,9247,9325,9325,9325,4708,4708,4691,2742,4617,4617,4556,2034,4617,4708,22289,20875,Stokes,,,,,,218,137,43536,7659,19936,20653,20921,7973,21136,21952,22333,218,137,254,218,150,172,137,117,37145,9917,45591,40306,7081,1655,7674,7570,14405,14164,6168,13837,1548,6574,7028,7096,13488,5994,13653,13225,7674,14397,7096,13642,STOKES COUNTY
873,1485,1490,1490,1523,849,849,847,497,586,586,583,366,586,851,4183,3821,Graham,55,55,55,10,86,376,277,8040,1522,3687,3793,3852,1596,4017,4146,4212,376,277,404,334,62,306,242,37,6767,2067,8441,7414,867,163,880,880,2928,2890,1371,2816,150,778,791,791,2725,1335,2755,2667,880,2927,791,2753,GRAHAM COUNTY
6077,12979,13171,13171,13193,6274,6274,6212,3278,6885,6885,6755,2799,6885,6278,33240,30879,Pender,12,12,12,0,30,512,340,59482,9397,28605,30175,30903,9728,30576,32295,33263,512,340,523,512,284,356,340,250,49058,11716,63060,53967,9065,1411,10448,10039,22292,21744,8033,20999,1365,8399,9328,9639,20507,7782,20908,19866,10447,22281,9639,20900,PENDER COUNTY
13090,23968,24250,24250,24268,13663,13663,13540,8225,10573,10573,10414,4851,10573,13665,64866,60918,Craven,14,14,14,14,30,8447,7486,95778,19680,57052,59887,60965,19990,60176,63374,64950,8383,7459,8508,8342,914,7516,7444,874,80387,20103,102139,87409,14543,2601,15984,15677,40458,39314,16475,37291,2632,13784,14784,15023,37644,16174,38426,35824,15984,40435,15023,38409,CRAVEN COUNTY
51395,138612,141406,141406,141423,41446,41446,40552,15807,99739,99739,97839,35489,99741,41452,338875,317814,Guilford,221,221,221,99,230,3551,2322,505896,77920,290175,309693,317914,80515,306650,327753,339053,3551,2322,3584,3551,1772,2335,2322,1498,418240,83442,537174,459608,93386,15195,109645,104057,225824,220145,63548,209713,14903,88869,99131,103451,208240,61519,212128,198984,109621,225703,103451,212041,GUILFORD COUNTY
2766,5666,5726,5726,5727,4986,4986,4937,2536,740,740,729,230,740,4987,12620,12054,Madison,,,,,,210,119,20741,4432,11453,11855,12075,4507,11942,12382,12642,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1199,262,1348,1328,11069,10844,4139,10533,247,1128,1251,1268,10485,4099,10671,10206,1347,11063,1268,10667,MADISON COUNTY
10485,22875,23427,23427,23435,8324,8324,8124,4237,15103,15103,14751,6248,15103,8332,42316,40190,Chatham,,,,,,350,258,70897,13816,36619,38818,40226,14078,38310,40640,42387,350,258,386,350,164,272,258,150,59661,18634,74470,65198,12051,2467,13674,13097,28327,27193,11447,25909,2495,11389,12433,12978,26127,11171,26976,24972,13671,28295,12976,26956,CHATHAM COUNTY
13976,36712,37211,37211,37222,14402,14402,14290,4847,22683,22683,22296,9069,22683,14407,99892,93198,Pitt,126,126,126,60,132,1529,1010,170444,22231,86073,91230,93259,22803,91496,97154,99965,1529,1010,1552,1529,606,1035,1010,506,142466,25045,180742,155511,26539,3387,30871,29668,67542,65957,18810,63428,3172,24293,27198,28106,63022,18553,64118,60770,30868,67495,28106,64082,PITT COUNTY
15012,28195,28554,28554,28580,12670,12670,12579,7102,15884,15884,15616,7910,15884,12670,58442,54812,Moore,0,0,0,0,26,897,692,94937,22179,52005,54120,54861,23228,55159,57480,58488,897,692,932,897,444,735,692,415,79328,24192,100880,86466,14596,3388,16581,15898,40975,40685,19396,39666,3305,13739,14927,15430,38501,18459,38696,37574,16581,40964,15430,38690,MOORE COUNTY
37094,99291,101308,101308,101338,37019,37019,36424,15548,64103,64103,62681,21457,64105,37025,245464,228163,Forsyth,186,186,186,89,208,3226,2022,359934,57386,207948,221969,228281,59469,221863,236991,245651,3226,2022,3255,3226,1518,2035,2022,1224,295401,62720,382295,325690,64909,10578,73708,71157,168688,162608,47373,153728,10611,62021,68100,70008,151847,45551,156238,143905,73693,168545,70006,156135,FORSYTH COUNTY
16566,41309,41961,41961,41981,13452,13452,13244,6153,28472,28472,28028,10389,28473,13455,98973,93367,Iredell,37,37,37,24,53,1528,1170,171884,25423,86092,91422,93420,26137,90631,96402,99034,1528,1170,1546,1528,908,1193,1170,846,140623,29513,181806,156060,35390,5232,40730,39116,56758,55758,19997,53713,5348,33661,37127,38330,53125,19229,53897,51261,40728,56717,38329,53868,IREDELL COUNTY
6111,10707,10785,10785,10797,6459,6459,6416,3595,4326,4326,4291,2516,4326,6460,19377,18638,Transylvania,0,0,0,0,11,283,207,33015,8003,17666,18308,18657,8139,18238,18936,19397,283,207,297,283,232,224,207,194,29099,10809,34385,30988,3195,1091,3374,3326,15726,15327,6816,14760,1105,3067,3173,3208,14928,6704,15225,14392,3374,15720,3208,15223,TRANSYLVANIA COUNTY
2264,4068,4078,4078,4093,2333,2333,2330,1367,1745,1745,1738,897,1745,2333,11760,10910,Martin,0,0,0,0,15,176,125,21211,4137,10393,10809,10925,4307,11100,11586,11775,176,125,185,176,125,134,125,107,17917,5372,22440,19455,2325,516,2528,2471,9062,8939,3666,8599,490,2154,2282,2309,8402,3540,8482,8114,2528,9056,2309,8476,MARTIN COUNTY
2550,4625,4662,4662,4662,3000,3000,2992,1747,1662,1662,1633,803,1662,3000,11250,10520,Warren,,,,,,139,111,18843,3777,9934,10376,10536,3861,10461,10986,11269,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2255,489,2538,2495,8582,8352,3279,8067,502,2162,2380,2406,7885,3192,8013,7661,2538,8573,2406,8003,WARREN COUNTY
1175,2059,2080,2080,2091,1378,1378,1368,823,702,702,691,352,702,1378,5057,4696,Jones,0,0,0,0,11,59,41,8956,1831,4444,4640,4706,1885,4737,4967,5077,59,41,77,59,32,51,41,26,7704,2257,9419,8314,1124,238,1225,1207,3775,3701,1615,3554,223,1005,1076,1094,3523,1582,3561,3398,1225,3773,1094,3561,JONES COUNTY
5554,11311,11488,11488,11488,5020,5020,4971,2655,6468,6468,6340,2899,6468,5020,25095,23852,Davie,,,,,,348,237,40760,8038,22062,23368,23878,8240,23087,24469,25118,348,237,357,348,182,252,237,163,33901,9279,42846,37262,6969,1644,7806,7609,16955,16512,6414,15770,1620,6628,7227,7399,15904,6255,16227,15197,7806,16941,7399,16216,DAVIE COUNTY
20175,50012,50758,50758,50771,19615,19615,19298,8567,30468,30468,30039,11384,30469,19618,230605,203998,Cumberland,675,675,675,224,684,94497,78082,310252,36598,189958,200829,204102,38461,213345,225564,230769,93907,77766,94537,91206,7169,78130,75490,6098,252655,40937,335509,277878,49187,6262,57200,54921,79032,76736,25030,72952,6122,46063,51311,52826,71752,24378,73146,68405,57197,78911,52825,73091,CUMBERLAND COUNTY
4403,8699,8757,8757,8772,6180,6180,6135,3048,2577,2577,2564,1355,2577,6181,24806,23173,Mcdowell,0,0,0,0,14,507,338,43474,7936,21940,22893,23191,8235,23356,24421,24830,507,338,518,507,272,351,338,218,36617,9517,45756,39943,3166,621,3334,3307,20978,20607,7342,19683,542,2801,2921,2941,19634,7176,19899,18801,3334,20965,2941,19894,MCDOWELL COUNTY
3806,5921,5935,5935,5970,4343,4343,4332,2900,1514,1514,1511,857,1514,4344,13717,12837,Cherokee,78,78,78,49,112,552,425,27420,6251,12488,12766,12906,6475,13310,13615,13783,552,425,613,552,216,482,425,179,23877,8723,28612,25640,2799,841,2819,2816,10351,10247,5418,9959,789,2508,2520,2521,9821,5283,9903,9555,2819,10346,2521,9891,CHEROKEE COUNTY
2102,3559,3579,3579,3580,2475,2475,2469,1516,1104,1104,1090,586,1104,2476,8362,7498,Chowan,,,,,,0,,13243,3025,7137,7451,7500,3319,7935,8273,8380,0,,12,0,0,,,,11164,3521,13943,12171,1645,400,1753,1750,6615,6523,2919,6290,427,1563,1663,1664,5788,2598,5836,5574,1753,6609,1664,5834,CHOWAN COUNTY
16797,60548,63168,63168,63192,30020,30020,28461,7607,33138,33138,32077,9190,33139,30033,115679,111029,Orange,10,10,10,0,20,1173,820,142010,22568,96731,104833,111119,23270,100374,108772,115826,1173,820,1225,1173,394,861,820,343,119925,21654,148476,130842,22379,2971,25223,24455,89378,83144,19905,76822,3041,22153,24176,24870,79837,19184,85388,73758,25219,89287,24870,85339,ORANGE COUNTY
3603,7128,7196,7196,7196,5243,5243,5193,2658,1953,1953,1935,945,1953,5243,16850,15866,Alexander,,,,,,90,71,35620,5494,15162,15701,15908,5657,16026,16627,16904,90,71,135,90,66,110,71,59,30040,7667,37497,32781,2637,342,2879,2837,13890,13700,5249,13299,326,2429,2600,2629,13030,5109,13169,12662,2879,13881,2629,13166,ALEXANDER COUNTY
29704,112407,114970,114970,114982,58626,58626,57178,14620,56232,56232,55117,15040,56232,58629,234886,220784,Durham,112,112,112,44,121,6211,4559,301307,41686,199948,212477,220866,43352,211252,224530,235039,6211,4559,6255,6211,1653,4583,4559,1429,255829,43764,321488,275950,51176,5850,58154,55854,170630,162465,35849,153865,5765,49282,53749,55657,154169,34492,160626,146107,58148,170527,55657,160568,DURHAM COUNTY
19110,35692,36154,36154,36179,24083,24083,23777,13375,12051,12051,11895,5725,12051,24090,70817,67428,Henderson,20,20,20,10,38,1441,962,111764,26409,63131,66005,67461,26930,65920,69035,70845,1441,962,1448,1441,877,982,962,767,95451,30961,117417,103234,13391,3906,14574,14228,54823,53366,22147,51088,3862,12744,13556,13833,51487,21780,52646,49425,14574,54802,13832,52634,HENDERSON COUNTY
3966,8114,8157,8157,8170,5252,5252,5228,2600,2905,2905,2886,1366,2905,5254,22444,20106,Pasquotank,0,0,0,0,11,30,0,37393,6531,19044,19854,20134,7138,21086,22004,22488,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5225,971,5518,5452,16926,16522,6148,15831,901,4837,5031,5065,14823,5630,15054,14207,5518,16896,5065,15041,PASQUOTANK COUNTY
2041,3256,3264,3264,3264,2231,2231,2227,1431,1033,1033,1029,610,1033,2231,7460,7103,Pamlico,,,,,,77,66,12261,3368,6876,7048,7115,3443,7178,7378,7476,77,66,93,77,52,78,66,49,10805,3866,12726,11540,1145,268,1254,1234,6129,6067,3123,5956,263,1078,1155,1167,5827,3056,5870,5732,1254,6129,1167,5870,PAMLICO COUNTY
1583,3019,3046,3046,3047,2467,2467,2449,1308,579,579,570,275,579,2468,7580,7015,Mitchell,,,,,,103,52,14242,2797,6733,6951,7039,2909,7231,7479,7595,103,52,116,103,74,75,52,52,12229,3810,14964,13195,1055,258,1205,1197,6274,6179,2577,6073,240,960,1092,1095,5807,2505,5869,5721,1205,6272,1095,5868,MITCHELL COUNTY
2202,4341,4365,4365,4365,2956,2956,2943,1537,1409,1409,1398,665,1409,2956,12494,11261,Currituck,,,,,,36,13,26216,4081,10847,11169,11282,4613,12039,12372,12516,36,13,48,36,20,28,13,13,21675,4551,27763,23787,2027,373,2169,2128,10299,10208,4220,9976,365,1881,1975,2004,9181,3703,9250,8953,2169,10289,2004,9244,CURRITUCK COUNTY
31337,49292,49591,49591,49600,20587,20587,20485,13817,28948,28948,28751,17480,28948,20589,92069,87522,Brunswick,56,56,56,40,63,1820,1492,137478,42758,84053,86559,87558,43892,88003,90779,92121,1820,1492,1849,1820,1244,1509,1492,1134,121795,46605,142820,129086,22545,6334,24749,24061,65523,64898,36314,63638,6537,21513,22929,23455,62138,35087,62594,61048,24747,65502,23453,62577,BRUNSWICK COUNTY
16164,33888,34271,34271,34299,17685,17685,17507,9234,16547,16547,16342,6901,16547,17688,84806,78454,Davidson,39,39,39,29,64,1256,942,158409,24935,73690,77352,78496,25556,79018,83140,84869,1256,942,1286,1256,784,966,942,696,131285,31089,167609,144432,23757,4455,25766,25306,57817,56578,20317,54005,4397,22185,23594,23907,52816,19842,53623,50563,25764,57786,23906,53606,DAVIDSON COUNTY
6811,15718,15904,15904,15921,6721,6721,6645,3103,9183,9183,9073,3708,9183,6725,38223,35985,Franklin,0,0,0,0,13,512,387,65799,10238,33252,35286,36022,10450,34997,37252,38261,512,387,532,512,277,415,387,247,54524,11935,69685,59978,12140,1935,13887,13483,23842,23257,8238,22345,1945,11524,12766,13064,22133,8046,22543,21341,13886,23825,13064,22534,FRANKLIN COUNTY
6406,13028,13171,13171,13176,6610,6610,6537,3736,6561,6561,6491,2670,6561,6615,27506,26244,Dare,,,,,,10,0,35367,9241,24689,25782,26266,9465,25714,26882,27532,10,0,24,10,10,17,0,0,30088,8201,37009,32745,5125,617,5808,5554,21700,21318,8838,20579,595,4745,5172,5372,20610,8646,20877,19944,5808,21688,5372,20872,DARE COUNTY
29118,70566,71889,71889,71917,28971,28971,28409,13017,42833,42833,42072,16040,42833,28987,152972,144477,New Hanover,85,85,85,61,97,1846,1238,223363,40428,133413,140827,144520,41585,140269,148307,153041,1846,1238,1863,1846,999,1259,1238,854,191812,43147,234473,206724,43755,6158,50632,48241,100546,98220,34428,94668,6078,41664,46061,48028,93528,33496,95233,90511,50611,100515,48027,95212,NEW HANOVER COUNTY
3414,6079,6141,6141,6142,4296,4296,4275,2568,1845,1845,1804,846,1845,4297,17186,15844,Bladen,,,,,,181,151,31131,5598,14939,15673,15876,5817,16051,16887,17236,181,151,224,181,100,177,151,90,26077,7459,32722,28574,4093,698,4507,4441,12505,12265,5019,11777,658,3819,4149,4183,11373,4850,11516,10969,4507,12498,4183,11510,BLADEN COUNTY
2304,4519,4552,4552,4552,3550,3550,3533,1885,1002,1002,986,419,1002,3550,11970,11051,Anson,,,,,,121,95,23143,3705,10532,10945,11056,3850,11304,11779,11981,121,95,131,121,79,99,95,69,19608,4730,24446,21306,2513,428,2876,2847,8974,8811,3343,8670,381,2285,2587,2603,8263,3255,8354,8152,2876,8973,2603,8353,ANSON COUNTY
18422,30687,30687,30687,31212,,,,,,,,,,,0,0,"",30687,30687,30687,18422,31212,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
