At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10533,19906,20039,20039,20058,9260,9260,9203,5387,10768,10768,10692,5135,10768,9261,47942,45014,Rockingham,11,11,11,11,29,482,338,86406,16043,42771,44511,45048,16433,45257,47160,47982,482,338,502,482,311,357,338,263,72695,18996,91010,79246,13590,2714,14712,14389,32768,32289,13408,31185,2710,12638,13376,13605,30797,13070,31086,29795,14712,32748,13605,31071,ROCKINGHAM COUNTY
10431,19049,19211,19211,19213,6646,6646,6608,3879,12565,12565,12441,6552,12566,6647,41621,39473,Carteret,,,,,,563,500,66672,15692,37458,38945,39496,16112,39282,40899,41668,563,500,603,563,339,517,500,324,57537,17867,69473,62070,11617,2363,13061,12660,28004,27676,13410,27102,2422,11089,12065,12373,26380,12946,26606,25869,13061,27997,12371,26602,CARTERET COUNTY
80117,303976,312401,312401,312473,114839,114839,111437,28666,197034,197034,192011,51231,197035,114880,734772,684152,Mecklenburg,528,528,528,220,558,7761,4967,1037049,120107,614086,660802,684478,125215,654383,704587,735297,7761,4967,7850,7761,2543,5023,4967,2039,852079,127686,1110356,937616,219086,22538,256634,244798,470813,452028,100134,427536,22221,208905,233657,243468,422178,95847,435987,400214,256580,470431,243454,435731,MECKLENBURG COUNTY
1694,3337,3371,3371,3388,1919,1919,1908,1121,782,782,759,299,782,1919,9116,7749,Swain,670,670,670,274,687,3624,2588,13403,2475,7014,7493,7780,2621,8122,8740,9165,3357,2412,3672,2935,494,2618,2099,407,11137,2803,14271,12138,1175,219,1278,1269,4215,4114,1908,4012,200,1035,1117,1122,3964,1868,4040,3880,1278,4214,1122,4039,SWAIN COUNTY
2210,4509,4554,4554,4554,3256,3256,3227,1585,1298,1298,1282,625,1298,3256,9748,9148,Avery,,,,,,81,61,16905,3414,8852,9070,9158,3565,9408,9639,9776,81,61,103,81,61,65,61,50,14969,4020,17557,15935,1448,293,1591,1582,8082,7976,3211,7879,286,1346,1472,1475,7537,3078,7618,7445,1591,8076,1475,7612,AVERY COUNTY
4739,9747,9859,9859,9876,5887,5887,5833,2979,3972,3972,3914,1760,3972,5889,27090,24622,Vance,0,0,0,0,15,395,297,41780,7610,22691,24176,24645,7834,24610,26328,27131,395,297,408,395,215,302,297,189,34092,8487,44535,37671,6768,1137,7496,7377,19227,18556,6482,17447,1149,6376,6941,7023,16938,6272,17320,16018,7495,19200,7021,17304,VANCE COUNTY
5650,11071,11153,11153,11163,9060,9060,9007,4804,2093,2093,2064,846,2093,9060,28038,25934,Halifax,0,0,0,0,10,372,254,47245,9370,24627,25708,25958,9655,26304,27587,28061,372,254,376,372,226,264,254,191,39391,10690,50010,43237,4692,916,5248,5155,22437,22060,8513,21240,864,4301,4726,4781,20728,8315,20913,20072,5248,22418,4781,20899,HALIFAX COUNTY
10092,21666,21949,21949,21970,12022,12022,11932,5921,9907,9907,9714,4171,9907,12025,56203,52554,Nash,20,20,20,0,38,773,552,89023,15980,49166,51773,52586,16387,52038,54987,56231,773,552,780,773,425,568,552,362,73765,17956,94298,81106,16663,3096,19274,18646,36177,35568,12866,34602,3082,15859,17664,18085,33557,12536,33933,32755,19274,36156,18085,33917,NASH COUNTY
6502,12171,12264,12264,12265,9128,9128,9064,5063,3136,3136,3107,1439,3136,9129,29546,27471,Rutherford,,,,,,617,526,63605,10315,26150,27165,27504,10780,27995,29116,29599,617,526,651,617,468,546,526,431,53422,14855,67029,58398,5302,1398,5781,5685,23167,22814,8914,22076,1377,5095,5459,5534,21180,8507,21424,20529,5781,23148,5532,21413,RUTHERFORD COUNTY
3805,7283,7356,7356,7356,4635,4635,4599,2453,2721,2721,2684,1352,2721,4635,15194,14264,Ashe,,,,,,109,80,26129,5409,13506,14005,14291,5655,14313,14855,15223,109,80,127,109,92,100,80,69,22479,7249,27203,24214,3058,772,3325,3302,11771,11444,4791,11146,844,2982,3216,3231,10709,4496,10960,10444,3324,11761,3231,10953,ASHE COUNTY
4818,9380,9469,9469,9469,4786,4786,4765,2772,4683,4683,4615,2046,4683,4786,22345,20926,Stokes,,,,,,218,137,43536,7668,19973,20692,20972,7983,21182,22003,22389,218,137,254,218,150,172,137,117,37145,9917,45591,40306,7106,1660,7703,7599,14432,14186,6173,13858,1553,6600,7055,7130,13500,5998,13670,13236,7703,14424,7130,13659,STOKES COUNTY
881,1509,1514,1514,1547,866,866,864,503,593,593,590,368,593,868,4190,3824,Graham,55,55,55,10,86,376,277,8040,1524,3689,3796,3855,1598,4021,4150,4220,376,277,405,334,62,306,242,37,6767,2067,8441,7414,871,163,884,884,2931,2890,1373,2816,150,779,792,792,2727,1337,2757,2668,884,2930,792,2755,GRAHAM COUNTY
6149,13342,13559,13559,13582,6523,6523,6455,3320,7021,7021,6872,2829,7021,6527,33277,31126,Pender,15,15,15,0,34,512,340,59482,9404,28811,30387,31150,9725,30595,32311,33300,512,340,523,512,284,356,340,250,49058,11716,63060,53967,9081,1412,10473,10053,22304,21746,8029,21002,1365,8424,9353,9675,20694,7789,21119,20047,10472,22293,9675,21111,PENDER COUNTY
13296,24618,24948,24948,24957,14157,14157,14005,8394,10767,10767,10589,4888,10767,14159,65034,61062,Craven,24,24,24,14,31,8460,7493,95778,19711,57160,60005,61109,20017,60290,63504,65119,8396,7466,8521,8354,917,7523,7451,874,80387,20103,102139,87409,14581,2606,16029,15718,40569,39390,16494,37355,2636,13824,14826,15071,37713,16201,38515,35885,16029,40545,15071,38498,CRAVEN COUNTY
51781,141053,144238,144238,144255,42219,42219,41263,15962,101781,101781,99552,35714,101783,42225,339794,318900,Guilford,238,238,238,105,247,3554,2323,505896,78033,290810,310398,319001,80634,307249,328418,339974,3554,2323,3587,3554,1773,2336,2323,1498,418240,83442,537174,459608,93729,15245,110198,104464,226189,220400,63616,209966,14947,89240,99574,104141,208501,61588,212524,199247,110173,226067,104141,212436,GUILFORD COUNTY
2837,5855,5927,5927,5928,5177,5177,5117,2606,750,750,738,231,750,5178,12657,12096,Madison,,,,,,210,119,20741,4442,11475,11878,12117,4515,11969,12413,12679,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1204,263,1356,1335,11098,10868,4146,10555,248,1131,1254,1272,10505,4108,10709,10225,1355,11092,1272,10705,MADISON COUNTY
10553,23218,23853,23853,23863,8472,8472,8256,4275,15381,15381,14962,6278,15383,8480,42449,40364,Chatham,,,,,,351,258,70897,13817,36691,38948,40402,14081,38375,40755,42522,351,258,387,351,164,272,258,150,59661,18634,74470,65198,12082,2472,13722,13130,28413,27274,11445,25942,2500,11416,12460,13035,26230,11167,27095,25017,13717,28381,13033,27073,CHATHAM COUNTY
14108,37393,37983,37983,37988,14737,14737,14593,4909,23100,23100,22654,9136,23100,14742,100111,93467,Pitt,146,146,146,63,146,1531,1010,170444,22238,86191,91364,93528,22812,91615,97297,100185,1531,1010,1554,1531,606,1035,1010,506,142466,25045,180742,155511,26647,3399,31010,29784,67621,65982,18807,63437,3185,24411,27323,28302,63031,18547,64191,60770,31007,67573,28302,64155,PITT COUNTY
15125,28616,29022,29022,29049,12860,12860,12758,7157,16162,16162,15858,7968,16162,12860,58515,54900,Moore,0,0,0,0,27,897,692,94937,22197,52056,54170,54949,23249,55224,57531,58561,897,692,932,897,444,735,692,415,79328,24192,100880,86466,14642,3399,16646,15946,40983,40688,19406,39685,3316,13787,14983,15515,38495,18466,38699,37577,16646,40972,15515,38693,MOORE COUNTY
37789,101401,103679,103679,103710,38159,38159,37482,16074,65326,65326,63725,21622,65328,38165,245986,228862,Forsyth,194,194,194,93,217,3230,2022,359934,57463,208297,222356,228980,59552,222199,237357,246174,3230,2022,3259,3230,1519,2035,2022,1224,295401,62720,382295,325690,65096,10620,73979,71364,168936,162763,47413,153873,10646,62240,68349,70401,151985,45593,156544,144035,73963,168793,70399,156441,FORSYTH COUNTY
16685,42015,42774,42774,42796,13712,13712,13474,6188,29025,29025,28504,10473,29026,13715,99173,93618,Iredell,37,37,37,24,55,1530,1170,171884,25448,86223,91570,93671,26167,90763,96542,99234,1530,1170,1548,1530,909,1193,1170,846,140623,29513,181806,156060,35487,5247,40874,39223,56812,55789,20011,53746,5360,33759,37241,38519,53159,19242,53959,51294,40872,56771,38518,53930,IREDELL COUNTY
6132,10790,10898,10898,10910,6545,6545,6475,3610,4353,4353,4315,2522,4353,6546,19392,18664,Transylvania,0,0,0,0,11,283,207,33015,8009,17680,18324,18683,8142,18250,18950,19412,283,207,297,283,232,224,207,194,29099,10809,34385,30988,3200,1091,3380,3331,15735,15336,6819,14767,1106,3074,3181,3219,14936,6709,15240,14399,3380,15729,3219,15238,TRANSYLVANIA COUNTY
2313,4188,4202,4202,4219,2430,2430,2424,1406,1772,1772,1764,907,1772,2430,11746,10908,Martin,0,0,0,0,17,176,125,21211,4126,10377,10794,10923,4295,11080,11563,11762,176,125,186,176,125,134,125,107,17917,5372,22440,19455,2333,517,2537,2478,9039,8909,3653,8571,492,2164,2291,2318,8378,3527,8471,8088,2537,9033,2318,8465,MARTIN COUNTY
2580,4975,5016,5016,5016,3317,3317,3307,1771,1699,1699,1668,809,1699,3317,11265,10546,Warren,,,,,,139,111,18843,3770,9944,10387,10562,3853,10470,10998,11284,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2262,489,2546,2502,8589,8357,3271,8069,502,2170,2387,2416,7889,3185,8029,7663,2546,8580,2416,8019,WARREN COUNTY
1188,2092,2115,2115,2126,1405,1405,1393,833,710,710,699,355,710,1405,5069,4705,Jones,0,0,0,0,11,59,42,8956,1833,4449,4646,4715,1890,4745,4976,5089,59,42,77,59,32,52,42,26,7704,2257,9419,8314,1129,240,1230,1211,3782,3706,1618,3557,225,1009,1080,1098,3524,1582,3565,3398,1230,3780,1098,3565,JONES COUNTY
5607,11501,11715,11715,11715,5136,5136,5070,2699,6579,6579,6431,2908,6579,5136,25154,23937,Davie,,,,,,351,237,40760,8051,22117,23421,23963,8251,23133,24515,25177,351,237,360,351,183,252,237,163,33901,9279,42846,37262,6984,1646,7826,7625,16991,16539,6422,15798,1622,6652,7251,7435,15933,6266,16276,15228,7826,16977,7435,16265,DAVIE COUNTY
20417,51133,51987,51987,52001,20109,20109,19757,8689,31162,31162,30660,11492,31163,20113,231068,204565,Cumberland,716,716,716,236,725,94536,78102,310252,36651,190257,201173,204669,38507,213634,225896,231232,93946,77786,94576,91245,7172,78150,75509,6101,252655,40937,335509,277878,49364,6281,57468,55124,79188,76826,25054,73025,6152,46278,51555,53195,71832,24398,73324,68470,57465,79067,53194,73269,CUMBERLAND COUNTY
4435,8887,8950,8950,8965,6345,6345,6295,3067,2605,2605,2592,1368,2605,6346,24857,23254,Mcdowell,0,0,0,0,14,507,338,43474,7950,22000,22954,23272,8247,23394,24459,24882,507,338,518,507,272,351,338,218,36617,9517,45756,39943,3173,621,3343,3314,21021,20638,7354,19714,543,2809,2928,2949,19688,7189,19972,18853,3343,21007,2949,19967,MCDOWELL COUNTY
3841,6021,6042,6042,6077,4427,4427,4409,2928,1537,1537,1534,864,1537,4428,13737,12861,Cherokee,78,78,78,49,112,552,425,27420,6258,12504,12782,12930,6481,13328,13634,13803,552,425,613,552,216,482,425,179,23877,8723,28612,25640,2802,842,2822,2819,10368,10263,5423,9974,790,2511,2523,2524,9834,5289,9924,9568,2822,10363,2524,9912,CHEROKEE COUNTY
2127,3626,3650,3650,3651,2525,2525,2518,1538,1125,1125,1108,589,1125,2526,8382,7516,Chowan,,,,,,0,,13243,3029,7148,7463,7518,3323,7949,8288,8400,0,,12,0,0,,,,11164,3521,13943,12171,1648,401,1758,1755,6630,6533,2922,6301,428,1568,1668,1669,5795,2601,5849,5580,1758,6624,1669,5847,CHOWAN COUNTY
16959,61565,64552,64552,64577,30740,30740,29028,7711,33801,33801,32526,9248,33802,30753,115764,111201,Orange,11,11,11,0,22,1184,820,142010,22584,96796,104893,111290,23294,100414,108807,115902,1184,820,1227,1184,394,861,820,343,119925,21654,148476,130842,22406,2974,25273,24494,89402,83129,19926,76824,3044,22191,24221,24946,79852,19197,85483,73785,25269,89311,24946,85435,ORANGE COUNTY
3660,7382,7455,7455,7455,5454,5454,5404,2705,2001,2001,1978,955,2001,5454,16888,15912,Alexander,,,,,,90,71,35620,5500,15190,15729,15954,5665,16055,16656,16942,90,71,135,90,66,110,71,59,30040,7667,37497,32781,2647,345,2890,2847,13917,13719,5254,13318,328,2437,2608,2640,13050,5113,13204,12682,2890,13908,2640,13201,ALEXANDER COUNTY
29994,115569,118485,118485,118488,60997,60997,59396,14807,57358,57358,56043,15141,57358,61000,235456,221460,Durham,130,130,130,46,130,6216,4561,301307,41724,200262,212839,221542,43396,211584,224906,235611,6216,4561,6260,6216,1654,4585,4561,1429,255829,43764,321488,275950,51333,5862,58383,56018,170968,162672,35880,154035,5776,49408,53893,55883,154385,34519,161074,146293,58376,170864,55883,161016,DURHAM COUNTY
19240,36117,36633,36633,36652,24376,24376,24034,13454,12225,12225,12051,5766,12225,24384,70917,67602,Henderson,32,32,32,20,43,1441,962,111764,26431,63216,66120,67635,26950,65972,69107,70945,1441,962,1448,1441,877,982,962,767,95451,30961,117417,103234,13416,3914,14604,14251,54893,53415,22159,51115,3870,12779,13593,13893,51565,21794,52760,49475,14604,54872,13892,52748,HENDERSON COUNTY
4012,8287,8340,8340,8353,5362,5362,5332,2620,2978,2978,2955,1392,2978,5364,22516,20166,Pasquotank,0,0,0,0,11,30,0,37393,6539,19075,19893,20195,7149,21128,22049,22560,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5241,975,5531,5466,16985,16553,6155,15857,903,4857,5053,5092,14840,5636,15088,14218,5531,16955,5092,15074,PASQUOTANK COUNTY
2067,3410,3421,3421,3421,2379,2379,2372,1454,1042,1042,1038,613,1042,2379,7467,7113,Pamlico,,,,,,77,66,12261,3372,6881,7057,7125,3448,7181,7382,7483,77,66,93,77,52,78,66,49,10805,3866,12726,11540,1149,268,1258,1238,6132,6067,3128,5955,263,1081,1158,1171,5833,3060,5876,5734,1258,6132,1171,5876,PAMLICO COUNTY
1592,3139,3170,3170,3171,2582,2582,2562,1316,588,588,577,276,588,2583,7590,7045,Mitchell,,,,,,103,52,14242,2799,6750,6976,7069,2910,7241,7489,7605,103,52,116,103,74,75,52,52,12229,3810,14964,13195,1058,258,1209,1200,6280,6186,2578,6080,240,966,1103,1108,5821,2507,5886,5732,1209,6278,1108,5885,MITCHELL COUNTY
2220,4395,4421,4421,4421,2984,2984,2971,1547,1437,1437,1424,673,1437,2984,12512,11273,Currituck,,,,,,36,13,26216,4088,10856,11178,11294,4622,12055,12389,12534,36,13,48,36,20,28,13,13,21675,4551,27763,23787,2033,374,2175,2134,10311,10219,4228,9986,366,1884,1979,2010,9186,3709,9256,8959,2175,10301,2010,9250,CURRITUCK COUNTY
31557,49893,50220,50220,50229,20895,20895,20783,13938,29268,29268,29053,17578,29268,20897,92200,87753,Brunswick,57,57,57,41,64,1820,1492,137478,42815,84225,86744,87790,43935,88093,90883,92253,1820,1492,1849,1820,1244,1509,1492,1134,121795,46605,142820,129086,22592,6351,24814,24114,65590,64949,36340,63681,6554,21569,22993,23545,62259,35127,62736,61164,24811,65569,23543,62718,BRUNSWICK COUNTY
16296,34414,34841,34841,34870,17989,17989,17789,9320,16808,16808,16581,6942,16808,17993,85003,78705,Davidson,44,44,44,34,69,1256,942,158409,24967,73848,77523,78746,25582,79153,83292,85066,1256,942,1286,1256,784,966,942,696,131285,31089,167609,144432,23838,4471,25863,25390,57917,56646,20327,54059,4417,22281,23689,24032,52892,19854,53748,50625,25861,57886,24031,53732,DAVIDSON COUNTY
6868,16015,16235,16235,16252,6882,6882,6794,3130,9353,9353,9221,3738,9353,6886,38323,36101,Franklin,0,0,0,0,13,512,387,65799,10260,33323,35369,36138,10473,35062,37318,38361,512,387,532,512,277,415,387,247,54524,11935,69685,59978,12168,1940,13931,13512,23898,23294,8256,22382,1950,11556,12803,13116,22179,8063,22607,21380,13930,23881,13116,22598,FRANKLIN COUNTY
6454,13172,13333,13333,13338,6665,6665,6585,3760,6668,6668,6587,2694,6668,6670,27535,26279,Dare,,,,,,10,0,35367,9253,24706,25802,26301,9480,25730,26906,27561,10,0,24,10,10,17,0,0,30088,8201,37009,32745,5131,620,5820,5564,21717,21332,8850,20589,596,4757,5186,5397,20616,8657,20887,19949,5820,21705,5397,20882,DARE COUNTY
29342,71567,73000,73000,73027,29385,29385,28794,13119,43524,43524,42682,16158,43524,29400,153202,145016,New Hanover,91,91,91,65,103,1846,1238,223363,40483,133816,141260,145059,41622,140420,148475,153271,1846,1238,1863,1846,999,1259,1238,854,191812,43147,234473,206724,43855,6170,50772,48355,100636,98274,34453,94719,6090,41761,46176,48205,93846,33539,95595,90817,50751,100605,48204,95574,NEW HANOVER COUNTY
3443,6181,6245,6245,6246,4369,4369,4347,2591,1876,1876,1834,852,1876,4370,17215,15885,Bladen,,,,,,181,151,31131,5603,14957,15694,15916,5823,16069,16912,17264,181,151,224,181,100,177,151,90,26077,7459,32722,28574,4106,703,4523,4456,12517,12275,5020,11782,662,3833,4164,4204,11379,4851,11535,10973,4523,12511,4204,11530,BLADEN COUNTY
2336,4792,4828,4828,4828,3808,3808,3790,1915,1020,1020,1002,421,1020,3808,11998,11091,Anson,,,,,,121,95,23143,3710,10555,10974,11096,3853,11324,11797,12009,121,95,131,121,79,99,95,69,19608,4730,24446,21306,2524,429,2884,2855,8994,8821,3345,8679,382,2294,2599,2618,8280,3259,8379,8166,2884,8993,2618,8378,ANSON COUNTY
18422,30688,30688,30688,31239,,,,,,,,,,,0,0,"",30688,30688,30688,18422,31239,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
