At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10565,19980,20114,20114,20133,9300,9300,9243,5408,10803,10803,10726,5146,10803,9301,47961,45056,Rockingham,11,11,11,11,29,482,338,86406,16047,42800,44541,45090,16439,45276,47178,48001,482,338,502,482,311,357,338,263,72695,18996,91010,79246,13600,2716,14722,14399,32777,32297,13412,31194,2711,12657,13396,13635,30807,13073,31098,29805,14722,32757,13635,31083,ROCKINGHAM COUNTY
10441,19079,19246,19246,19248,6648,6648,6611,3881,12598,12598,12468,6560,12599,6649,41622,39478,Carteret,,,,,,563,500,66672,15689,37460,38946,39501,16110,39284,40900,41669,563,500,603,563,339,517,500,324,57537,17867,69473,62070,11622,2364,13066,12665,28000,27672,13407,27099,2422,11094,12070,12382,26376,12943,26602,25866,13066,27993,12380,26598,CARTERET COUNTY
80270,305177,313771,313771,313843,115277,115277,111827,28720,197966,197966,192822,51330,197967,115318,735331,684794,Mecklenburg,528,528,528,220,558,7761,4967,1037049,120153,614439,661209,685121,125249,654709,704942,735857,7761,4967,7850,7761,2543,5023,4967,2039,852079,127686,1110356,937616,219230,22551,256861,244955,471146,452226,100155,427718,22239,209036,233812,243767,422430,95875,436331,400436,256807,470763,243753,436074,MECKLENBURG COUNTY
1694,3347,3380,3380,3397,1923,1923,1912,1121,787,787,765,299,787,1923,9116,7751,Swain,670,670,670,274,687,3624,2588,13403,2475,7018,7495,7782,2620,8124,8740,9165,3357,2412,3672,2935,494,2618,2099,407,11137,2803,14271,12138,1177,219,1279,1270,4214,4113,1907,4012,201,1039,1120,1125,3963,1867,4039,3880,1279,4213,1125,4038,SWAIN COUNTY
2212,4516,4562,4562,4562,3262,3262,3232,1586,1300,1300,1284,626,1300,3262,9746,9151,Avery,,,,,,81,61,16905,3416,8855,9073,9160,3567,9406,9637,9773,81,61,103,81,61,65,61,50,14969,4020,17557,15935,1448,293,1591,1582,8079,7974,3213,7877,286,1348,1474,1477,7538,3080,7618,7446,1591,8074,1477,7613,AVERY COUNTY
4755,9802,9914,9914,9931,5916,5916,5862,2989,3998,3998,3940,1766,3998,5918,27099,24641,Vance,0,0,0,0,15,395,297,41780,7611,22702,24188,24664,7836,24618,26338,27140,395,297,408,395,215,302,297,189,34092,8487,44535,37671,6772,1138,7500,7381,19232,18562,6483,17451,1149,6379,6944,7027,16947,6273,17335,16026,7499,19205,7025,17319,VANCE COUNTY
5663,11110,11194,11194,11204,9091,9091,9036,4814,2103,2103,2074,849,2103,9091,28059,25951,Halifax,0,0,0,0,10,372,254,47245,9371,24638,25720,25975,9660,26322,27605,28082,372,254,376,372,226,264,254,191,39391,10690,50010,43237,4695,918,5251,5158,22455,22075,8516,21255,864,4307,4732,4787,20734,8316,20924,20077,5251,22436,4787,20910,HALIFAX COUNTY
10126,21766,22056,22056,22077,12091,12091,11997,5947,9945,9945,9749,4179,9945,12094,56239,52600,Nash,20,20,20,0,38,773,552,89023,15988,49192,51804,52632,16392,52064,55013,56267,773,552,780,773,425,568,552,362,73765,17956,94298,81106,16679,3098,19298,18663,36189,35577,12869,34612,3084,15871,17683,18111,33569,12542,33953,32769,19298,36168,18111,33937,NASH COUNTY
6525,12227,12326,12326,12327,9180,9180,9111,5084,3146,3146,3116,1441,3146,9181,29563,27493,Rutherford,,,,,,617,526,63605,10323,26171,27186,27526,10788,28011,29132,29616,617,526,651,617,468,546,526,431,53422,14855,67029,58398,5311,1399,5791,5694,23174,22821,8921,22083,1378,5097,5461,5536,21199,8514,21444,20548,5791,23155,5534,21433,RUTHERFORD COUNTY
3808,7296,7371,7371,7371,4637,4637,4601,2453,2734,2734,2695,1355,2734,4637,15202,14272,Ashe,,,,,,109,80,26129,5410,13513,14013,14299,5656,14321,14862,15231,109,80,127,109,92,100,80,69,22479,7249,27203,24214,3059,773,3326,3303,11778,11450,4791,11153,845,2983,3217,3232,10716,4496,10967,10450,3325,11768,3232,10960,ASHE COUNTY
4834,9413,9505,9505,9505,4804,4804,4782,2782,4701,4701,4631,2052,4701,4804,22358,20942,Stokes,,,,,,218,137,43536,7673,19989,20706,20988,7987,21199,22016,22402,218,137,254,218,150,172,137,117,37145,9917,45591,40306,7110,1661,7705,7601,14443,14197,6176,13871,1556,6608,7062,7138,13507,6000,13678,13244,7705,14435,7138,13667,STOKES COUNTY
881,1511,1516,1516,1549,867,867,865,503,594,594,591,368,594,869,4190,3826,Graham,55,55,55,10,86,376,277,8040,1524,3691,3798,3857,1598,4021,4150,4220,376,277,405,334,62,306,242,37,6767,2067,8441,7414,871,163,884,884,2931,2890,1373,2816,150,780,793,793,2728,1337,2758,2669,884,2930,793,2756,GRAHAM COUNTY
6157,13375,13599,13599,13622,6539,6539,6468,3324,7045,7045,6892,2833,7045,6543,33285,31147,Pender,15,15,15,0,34,512,340,59482,9407,28819,30398,31171,9726,30603,32317,33308,512,340,523,512,284,356,340,250,49058,11716,63060,53967,9091,1412,10483,10061,22302,21744,8030,21000,1365,8430,9359,9685,20699,7792,21130,20049,10482,22291,9685,21122,PENDER COUNTY
13314,24676,25012,25012,25021,14197,14197,14042,8405,10791,10791,10610,4895,10791,14199,65060,61088,Craven,24,24,24,14,31,8460,7493,95778,19718,57176,60022,61135,20024,60312,63528,65145,8396,7466,8521,8354,917,7523,7451,874,80387,20103,102139,87409,14597,2609,16047,15736,40577,39396,16498,37361,2639,13834,14837,15085,37719,16205,38527,35891,16047,40553,15085,38510,CRAVEN COUNTY
51921,141563,144784,144784,144801,42387,42387,41418,16019,102159,102159,99907,35797,102161,42393,339956,319135,Guilford,238,238,238,105,247,3554,2323,505896,78053,290922,310527,319236,80653,307362,328545,340136,3554,2323,3587,3554,1773,2336,2323,1498,418240,83442,537174,459608,93810,15249,110310,104556,226239,220435,63631,209998,14955,89324,99671,104319,208533,61600,212581,199275,110285,226117,104319,212493,GUILFORD COUNTY
2846,5871,5945,5945,5946,5189,5189,5129,2611,756,756,742,235,756,5190,12663,12100,Madison,,,,,,210,119,20741,4443,11479,11882,12121,4516,11971,12415,12685,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1207,263,1359,1338,11101,10867,4147,10554,248,1131,1254,1272,10509,4109,10713,10229,1358,11095,1272,10709,MADISON COUNTY
10570,23268,23908,23908,23918,8485,8485,8269,4281,15423,15423,14999,6289,15425,8493,42466,40385,Chatham,,,,,,351,258,70897,13818,36701,38958,40423,14082,38382,40763,42540,351,258,387,351,164,272,258,150,59661,18634,74470,65198,12083,2473,13728,13131,28425,27281,11445,25948,2501,11420,12464,13048,26236,11167,27103,25023,13723,28392,13046,27081,CHATHAM COUNTY
14137,37501,38104,38104,38109,14795,14795,14645,4925,23163,23163,22710,9149,23163,14800,100097,93475,Pitt,146,146,146,63,146,1531,1010,170444,22225,86173,91358,93536,22798,91598,97282,100171,1531,1010,1554,1531,606,1035,1010,506,142466,25045,180742,155511,26666,3400,31033,29805,67584,65946,18792,63401,3187,24432,27354,28344,62994,18532,64157,60731,31030,67536,28344,64121,PITT COUNTY
15143,28675,29086,29086,29113,12878,12878,12776,7161,16208,16208,15899,7982,16208,12878,58521,54914,Moore,0,0,0,0,27,897,692,94937,22204,52065,54182,54963,23254,55230,57536,58567,897,692,932,897,444,735,692,415,79328,24192,100880,86466,14650,3402,16655,15954,40980,40685,19408,39683,3319,13794,14994,15528,38496,18470,38700,37579,16655,40969,15528,38694,MOORE COUNTY
37851,101711,104018,104018,104049,38267,38267,37583,16098,65557,65557,63934,21660,65559,38273,246096,229010,Forsyth,194,194,194,93,217,3230,2022,359934,57479,208388,222457,229128,59570,222286,237445,246283,3230,2022,3259,3230,1519,2035,2022,1224,295401,62720,382295,325690,65145,10627,74040,71411,168984,162804,47424,153911,10651,62291,68407,70488,152028,45604,156605,144075,74024,168842,70486,156502,FORSYTH COUNTY
16726,42155,42925,42925,42947,13755,13755,13513,6198,29133,29133,28605,10504,29134,13758,99222,93702,Iredell,37,37,37,24,55,1530,1170,171884,25456,86256,91611,93755,26174,90792,96572,99283,1530,1170,1548,1530,909,1193,1170,846,140623,29513,181806,156060,35503,5251,40897,39240,56838,55802,20014,53759,5363,33781,37270,38578,53171,19247,53984,51305,40895,56797,38577,53955,IREDELL COUNTY
6141,10808,10917,10917,10929,6562,6562,6492,3619,4355,4355,4316,2522,4355,6563,19400,18673,Transylvania,0,0,0,0,11,283,207,33015,8009,17687,18330,18692,8143,18258,18957,19420,283,207,297,283,232,224,207,194,29099,10809,34385,30988,3201,1091,3381,3332,15742,15342,6820,14774,1106,3077,3184,3222,14939,6709,15246,14403,3381,15736,3222,15244,TRANSYLVANIA COUNTY
2318,4197,4211,4211,4228,2436,2436,2430,1409,1775,1775,1767,909,1775,2436,11748,10909,Martin,0,0,0,0,17,176,125,21211,4126,10378,10795,10924,4295,11081,11563,11764,176,125,186,176,125,134,125,107,17917,5372,22440,19455,2334,517,2539,2478,9039,8909,3653,8571,492,2164,2291,2318,8379,3527,8472,8089,2539,9033,2318,8466,MARTIN COUNTY
2587,5004,5045,5045,5045,3340,3340,3330,1775,1705,1705,1674,812,1705,3340,11270,10553,Warren,,,,,,139,111,18843,3772,9947,10390,10569,3853,10470,10998,11289,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2263,489,2548,2504,8592,8355,3271,8068,502,2171,2388,2417,7891,3187,8035,7665,2548,8583,2417,8025,WARREN COUNTY
1190,2097,2120,2120,2131,1409,1409,1397,835,711,711,700,355,711,1409,5071,4708,Jones,0,0,0,0,11,59,42,8956,1833,4451,4649,4718,1891,4747,4978,5091,59,42,77,59,32,52,42,26,7704,2257,9419,8314,1131,241,1232,1213,3782,3706,1618,3557,225,1011,1082,1100,3525,1582,3566,3398,1232,3780,1100,3566,JONES COUNTY
5613,11540,11756,11756,11756,5147,5147,5080,2701,6609,6609,6460,2912,6609,5147,25169,23954,Davie,,,,,,351,237,40760,8052,22126,23431,23980,8251,23145,24529,25192,351,237,360,351,183,252,237,163,33901,9279,42846,37262,6989,1646,7831,7630,17001,16548,6422,15805,1622,6656,7255,7442,15939,6267,16286,15233,7831,16987,7442,16275,DAVIE COUNTY
20460,51321,52193,52193,52207,20184,20184,19829,8710,31293,31293,30776,11514,31294,20188,231149,204728,Cumberland,716,716,716,236,725,94536,78102,310252,36656,190348,201290,204832,38515,213692,225961,231313,93946,77786,94576,91245,7172,78150,75509,6101,252655,40937,335509,277878,49404,6288,57519,55168,79218,76847,25055,73043,6157,46338,51636,53308,71868,24398,73374,68501,57516,79097,53307,73319,CUMBERLAND COUNTY
4445,8917,8980,8980,8995,6365,6365,6315,3074,2615,2615,2602,1371,2615,6366,24865,23268,Mcdowell,0,0,0,0,14,507,338,43474,7953,22008,22961,23286,8250,23399,24465,24890,507,338,518,507,272,351,338,218,36617,9517,45756,39943,3174,622,3345,3316,21027,20642,7356,19718,544,2813,2932,2953,19691,7191,19982,18857,3345,21013,2953,19977,MCDOWELL COUNTY
3843,6023,6044,6044,6079,4429,4429,4411,2929,1537,1537,1534,865,1537,4430,13740,12864,Cherokee,78,78,78,49,112,552,425,27420,6260,12507,12785,12933,6482,13329,13635,13806,552,425,613,552,216,482,425,179,23877,8723,28612,25640,2802,842,2822,2819,10371,10264,5424,9975,791,2514,2526,2527,9834,5290,9924,9568,2822,10366,2527,9912,CHEROKEE COUNTY
2138,3659,3684,3684,3685,2555,2555,2547,1549,1129,1129,1112,589,1129,2556,8388,7521,Chowan,,,,,,0,,13243,3031,7153,7468,7523,3324,7955,8294,8406,0,,12,0,0,,,,11164,3521,13943,12171,1653,402,1763,1760,6631,6534,2922,6302,428,1569,1669,1670,5799,2603,5853,5584,1763,6625,1670,5851,CHOWAN COUNTY
16977,61705,64731,64731,64757,30804,30804,29081,7716,33916,33916,32613,9261,33917,30818,115930,111234,Orange,11,11,11,0,22,1184,820,142010,22589,96814,104906,111324,23299,100427,108820,116070,1184,820,1227,1184,394,861,820,343,119925,21654,148476,130842,22409,2976,25281,24496,89562,83140,19929,76834,3045,22193,24227,24959,79859,19201,85504,73801,25277,89469,24959,85455,ORANGE COUNTY
3674,7422,7502,7502,7502,5493,5493,5436,2717,2009,2009,1986,957,2009,5493,16890,15925,Alexander,,,,,,90,71,35620,5501,15194,15737,15967,5667,16056,16658,16944,90,71,135,90,66,110,71,59,30040,7667,37497,32781,2649,345,2893,2849,13916,13719,5256,13317,328,2439,2610,2644,13056,5114,13213,12684,2893,13907,2644,13210,ALEXANDER COUNTY
30056,116226,119200,119200,119203,61535,61535,59895,14848,57535,57535,56201,15162,57535,61538,235606,221647,Durham,130,130,130,46,130,6216,4561,301307,41738,200346,212945,221729,43410,211665,225009,235761,6216,4561,6260,6216,1654,4585,4561,1429,255829,43764,321488,275950,51354,5865,58409,56045,171092,162748,35891,154095,5780,49433,53927,55940,154457,34529,161204,146352,58402,170988,55940,161146,DURHAM COUNTY
19276,36236,36767,36767,36786,24471,24471,24115,13479,12264,12264,12089,5777,12264,24479,70955,67654,Henderson,32,32,32,20,43,1441,962,111764,26436,63254,66162,67687,26956,66007,69142,70983,1441,962,1448,1441,877,982,962,767,95451,30961,117417,103234,13423,3914,14611,14258,54924,53443,22165,51143,3871,12788,13602,13904,51598,21798,52801,49504,14611,54903,13903,52789,HENDERSON COUNTY
4023,8322,8381,8381,8394,5381,5381,5347,2626,3000,3000,2975,1397,3000,5383,22530,20177,Pasquotank,0,0,0,0,11,30,0,37393,6540,19081,19899,20206,7151,21136,22059,22574,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5245,975,5535,5470,16995,16559,6157,15861,903,4859,5055,5095,14844,5637,15096,14222,5535,16965,5095,15082,PASQUOTANK COUNTY
2069,3419,3430,3430,3430,2386,2386,2379,1456,1044,1044,1040,613,1044,2386,7468,7112,Pamlico,,,,,,77,66,12261,3371,6880,7056,7124,3447,7179,7380,7484,77,66,93,77,52,78,66,49,10805,3866,12726,11540,1150,268,1259,1239,6132,6064,3127,5952,263,1081,1158,1171,5832,3059,5875,5733,1259,6132,1171,5875,PAMLICO COUNTY
1597,3150,3183,3183,3184,2593,2593,2572,1321,590,590,578,276,590,2594,7597,7052,Mitchell,,,,,,103,52,14242,2799,6757,6983,7076,2910,7246,7494,7612,103,52,116,103,74,75,52,52,12229,3810,14964,13195,1059,258,1211,1201,6285,6190,2578,6084,240,969,1106,1111,5825,2507,5890,5736,1211,6283,1111,5889,MITCHELL COUNTY
2226,4415,4441,4441,4441,3004,3004,2991,1553,1437,1437,1424,673,1437,3004,12519,11280,Currituck,,,,,,36,13,26216,4088,10861,11182,11301,4622,12060,12394,12541,36,13,48,36,20,28,13,13,21675,4551,27763,23787,2033,374,2175,2134,10318,10224,4228,9991,366,1884,1979,2012,9190,3709,9261,8964,2175,10308,2012,9255,CURRITUCK COUNTY
31592,49985,50314,50314,50323,20932,20932,20820,13952,29325,29325,29108,17599,29325,20934,92222,87791,Brunswick,57,57,57,41,64,1820,1492,137478,42825,84238,86760,87828,43944,88104,90900,92275,1820,1492,1849,1820,1244,1509,1492,1134,121795,46605,142820,129086,22597,6351,24825,24121,65601,64959,36349,63687,6554,21575,23000,23559,62268,35137,62760,61171,24822,65580,23557,62742,BRUNSWICK COUNTY
16342,34558,34992,34992,35021,18096,18096,17890,9355,16852,16852,16624,6953,16852,18100,85044,78754,Davidson,44,44,44,34,69,1256,942,158409,24974,73877,77559,78795,25588,79177,83325,85107,1256,942,1286,1256,784,966,942,696,131285,31089,167609,144432,23848,4472,25875,25403,57946,56666,20332,54073,4420,22294,23704,24051,52913,19858,53778,50641,25873,57915,24050,53762,DAVIDSON COUNTY
6889,16079,16308,16308,16325,6922,6922,6832,3143,9386,9386,9247,3746,9386,6926,38349,36127,Franklin,0,0,0,0,13,512,387,65799,10261,33338,35384,36165,10476,35082,37339,38388,512,387,532,512,277,415,387,247,54524,11935,69685,59978,12177,1941,13939,13520,23917,23307,8258,22393,1951,11567,12813,13130,22184,8063,22620,21384,13938,23899,13130,22610,FRANKLIN COUNTY
6462,13191,13353,13353,13358,6671,6671,6591,3763,6682,6682,6600,2699,6682,6676,27543,26290,Dare,,,,,,10,0,35367,9255,24716,25812,26312,9482,25735,26913,27569,10,0,24,10,10,17,0,0,30088,8201,37009,32745,5134,620,5825,5567,21720,21336,8852,20591,596,4766,5195,5407,20617,8659,20888,19950,5825,21708,5407,20883,DARE COUNTY
29379,71733,73181,73181,73209,29457,29457,28857,13137,43633,43633,42785,16177,43633,29473,153237,145098,New Hanover,91,91,91,65,103,1846,1238,223363,40491,133842,141300,145141,41629,140444,148503,153306,1846,1238,1863,1846,999,1259,1238,854,191812,43147,234473,206724,43870,6170,50794,48371,100649,98286,34460,94728,6092,41785,46207,48255,93855,33545,95627,90819,50773,100618,48254,95606,NEW HANOVER COUNTY
3447,6208,6272,6272,6273,4381,4381,4359,2592,1891,1891,1849,855,1891,4382,17223,15888,Bladen,,,,,,181,151,31131,5604,14960,15697,15919,5823,16075,16918,17272,181,151,224,181,100,177,151,90,26077,7459,32722,28574,4110,703,4527,4460,12521,12277,5020,11784,662,3835,4166,4206,11380,4852,11536,10974,4527,12515,4206,11531,BLADEN COUNTY
2341,4804,4840,4840,4840,3813,3813,3795,1917,1027,1027,1009,424,1027,3813,12004,11098,Anson,,,,,,121,95,23143,3710,10556,10976,11103,3853,11327,11802,12015,121,95,131,121,79,99,95,69,19608,4730,24446,21306,2526,429,2887,2858,8997,8823,3345,8680,382,2294,2599,2620,8282,3259,8384,8167,2887,8996,2620,8383,ANSON COUNTY
18422,30688,30688,30688,31239,,,,,,,,,,,0,0,"",30688,30688,30688,18422,31239,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
