At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10613,20099,20235,20235,20254,9376,9376,9319,5443,10848,10848,10769,5159,10848,9377,47999,45081,Rockingham,11,11,11,11,29,500,338,86406,16050,42818,44559,45129,16443,45311,47212,48067,500,338,548,500,311,371,338,263,72695,18996,91010,79246,13612,2719,14734,14410,32785,32302,13413,31199,2713,12671,13411,13655,30810,13074,31103,29809,14734,32765,13655,31088,ROCKINGHAM COUNTY
10478,19202,19393,19393,19395,6675,6675,6636,3896,12718,12718,12566,6582,12719,6676,47571,43865,Carteret,,,,,,6484,4850,66672,16288,41454,43301,43900,17171,44733,46779,47630,6416,4827,6536,5985,1393,4879,4470,917,57537,17867,69473,62070,11644,2367,13088,12687,28006,27676,13411,27104,2425,11110,12091,12409,26383,12946,26612,25874,13088,27999,12407,26608,CARTERET COUNTY
80498,307353,316573,316573,316648,115827,115827,112281,28803,200186,200186,194512,51466,200189,115869,737008,685942,Mecklenburg,560,560,560,229,590,8826,5281,1037049,120229,615118,662027,686285,125536,656046,706438,737560,8826,5281,8939,8722,2798,5353,5207,2074,852079,127686,1110356,937616,219474,22558,257287,245236,471334,452376,100180,427850,22252,209237,234052,244200,422694,95903,436732,400674,257232,470950,244186,436475,MECKLENBURG COUNTY
1694,3355,3389,3389,3409,1923,1923,1912,1121,792,792,769,299,792,1923,9123,7759,Swain,674,674,674,274,694,3630,2593,13403,2475,7019,7501,7790,2620,8129,8745,9172,3361,2415,3678,2939,494,2623,2099,407,11137,2803,14271,12138,1177,219,1279,1270,4215,4114,1907,4013,201,1039,1121,1126,3965,1867,4041,3881,1279,4214,1126,4040,SWAIN COUNTY
2216,4537,4585,4585,4585,3279,3279,3249,1590,1306,1306,1288,626,1306,3279,9766,9152,Avery,,,,,,95,61,16905,3416,8855,9073,9182,3568,9424,9655,9838,95,61,162,95,61,86,61,50,14969,4020,17557,15935,1449,293,1592,1583,8084,7977,3214,7880,286,1348,1474,1477,7538,3080,7619,7446,1592,8079,1477,7614,AVERY COUNTY
4769,9844,9963,9963,9981,5945,5945,5890,2997,4018,4018,3954,1772,4018,5947,27129,24662,Vance,0,0,0,0,16,406,297,41780,7614,22715,24202,24698,7840,24646,26366,27181,406,297,430,406,215,315,297,189,34092,8487,44535,37671,6784,1140,7511,7392,19240,18568,6485,17456,1151,6388,6952,7036,16953,6274,17347,16030,7510,19213,7034,17331,VANCE COUNTY
5673,11169,11255,11255,11265,9140,9140,9084,4822,2115,2115,2085,851,2115,9140,28201,26007,Halifax,0,0,0,0,10,493,291,47245,9371,24690,25770,26070,9700,26457,27740,28261,493,291,534,493,266,340,291,191,39391,10690,50010,43237,4704,918,5259,5166,22468,22081,8516,21260,864,4314,4737,4792,20742,8316,20938,20085,5259,22449,4792,20924,HALIFAX COUNTY
10163,21926,22239,22239,22260,12169,12169,12068,5973,10050,10050,9838,4190,10050,12172,56358,52671,Nash,20,20,20,0,38,856,574,89023,15984,49235,51854,52745,16411,52153,55122,56425,856,574,902,846,451,632,574,362,73765,17956,94298,81106,16696,3098,19327,18685,36196,35581,12862,34611,3085,15895,17710,18142,33570,12537,33971,32766,19327,36175,18142,33955,NASH COUNTY
6536,12269,12377,12377,12378,9201,9201,9131,5090,3176,3176,3138,1446,3176,9202,29569,27504,Rutherford,,,,,,617,526,63605,10325,26174,27191,27562,10789,28012,29133,29673,617,526,702,617,468,571,526,431,53422,14855,67029,58398,5316,1399,5802,5700,23169,22816,8922,22079,1379,5101,5466,5544,21199,8515,21447,20547,5802,23150,5542,21436,RUTHERFORD COUNTY
3819,7322,7397,7397,7397,4646,4646,4610,2458,2751,2751,2712,1361,2751,4646,15212,14282,Ashe,,,,,,109,80,26129,5411,13516,14017,14339,5656,14325,14868,15306,109,80,192,109,92,130,80,69,22479,7249,27203,24214,3061,773,3329,3305,11785,11454,4791,11155,845,2983,3217,3232,10720,4497,10977,10453,3328,11775,3232,10970,ASHE COUNTY
4870,9492,9586,9586,9586,4839,4839,4815,2806,4747,4747,4677,2064,4747,4839,22366,20976,Stokes,,,,,,218,137,43536,7676,20006,20724,21054,7988,21206,22022,22475,218,137,319,218,150,204,137,117,37145,9917,45591,40306,7115,1661,7711,7606,14445,14198,6177,13873,1556,6620,7075,7158,13512,6003,13692,13249,7711,14437,7158,13681,STOKES COUNTY
882,1514,1519,1519,1552,868,868,866,503,596,596,593,369,596,870,4201,3826,Graham,55,55,55,10,86,387,277,8040,1525,3691,3798,3857,1599,4021,4151,4231,377,277,416,334,62,306,242,37,6767,2067,8441,7414,871,163,884,884,2931,2890,1374,2816,150,780,793,793,2728,1338,2758,2669,884,2930,793,2756,GRAHAM COUNTY
6184,13503,13748,13748,13763,6592,6592,6519,3327,7130,7130,6958,2847,7130,6596,34138,31764,Pender,26,26,26,10,37,1344,908,59482,9441,29333,30993,31835,9810,31338,33167,34213,1344,908,1407,1231,363,971,831,280,49058,11716,63060,53967,9098,1414,10492,10069,22314,21754,8033,21009,1366,8438,9371,9707,20714,7795,21157,20064,10491,22303,9707,21149,PENDER COUNTY
13361,24848,25192,25192,25201,14290,14290,14129,8437,10876,10876,10693,4909,10876,14292,66482,62027,Craven,26,26,26,15,33,9857,8393,95778,19566,58025,60963,62084,20055,61662,64981,66568,9829,8380,9919,9686,947,8433,8276,718,80387,20103,102139,87409,14605,2610,16057,15743,40592,39409,16498,37371,2641,13843,14846,15099,37737,16207,38552,35906,16057,40568,15099,38535,CRAVEN COUNTY
52105,142599,146078,146078,146095,42556,42556,41592,16077,103274,103274,100759,35917,103276,42562,341767,320307,Guilford,248,248,248,111,257,4853,2923,505896,78073,291937,311577,320453,80844,309025,330265,341986,4853,2923,4926,4813,1942,2983,2898,1498,418240,83442,537174,459608,93940,15264,110547,104714,226513,220698,63638,210272,14970,89462,99830,104566,208824,61605,212904,199577,110521,226393,104566,212818,GUILFORD COUNTY
2853,5883,5959,5959,5960,5194,5194,5134,2616,765,765,749,237,765,5195,12671,12105,Madison,,,,,,210,119,20741,4447,11483,11887,12126,4519,11978,12423,12693,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1212,264,1364,1343,11104,10870,4149,10556,249,1133,1257,1275,10511,4112,10715,10231,1363,11098,1275,10711,MADISON COUNTY
10590,23332,23981,23981,23991,8497,8497,8283,4287,15484,15484,15049,6303,15486,8505,46678,43010,Chatham,,,,,,4541,2862,70897,13989,38959,41551,43068,14521,42108,44915,46761,4502,2845,4586,4071,604,2896,2504,321,59661,18634,74470,65198,12088,2473,13735,13137,28440,27276,11444,25949,2501,11428,12472,13058,26234,11167,27114,25027,13730,28407,13056,27092,CHATHAM COUNTY
14200,37827,38474,38474,38479,14943,14943,14784,4952,23377,23377,22889,9181,23377,14948,100659,93781,Pitt,154,154,154,67,154,1982,1203,170444,22231,86417,91617,93901,22894,92112,97819,100797,1982,1203,2068,1971,700,1287,1203,506,142466,25045,180742,155511,26718,3400,31113,29867,67616,65970,18794,63423,3190,24474,27406,28421,63008,18535,64193,60740,31110,67567,28421,64157,PITT COUNTY
15175,28736,29146,29146,29173,12919,12919,12817,7188,16227,16227,15919,7987,16227,12919,62394,57315,Moore,0,0,0,0,27,4766,3084,94937,22343,54082,56569,57371,23625,58571,61372,62470,4728,3071,4831,4234,816,3134,2702,554,79328,24192,100880,86466,14653,3402,16658,15958,40981,40686,19407,39684,3319,13800,15001,15535,38497,18470,38702,37580,16658,40970,15535,38696,MOORE COUNTY
38019,102412,104879,104879,104910,38439,38439,37728,16153,66244,66244,64488,21772,66246,38445,246877,229501,Forsyth,196,196,196,94,219,3788,2232,359934,57493,208731,222849,229652,59685,222961,238183,247101,3788,2232,3854,3758,1613,2278,2209,1224,295401,62720,382295,325690,65231,10633,74157,71511,169090,162884,47439,153972,10655,62377,68508,70619,152109,45614,156755,144145,74141,168948,70617,156652,FORSYTH COUNTY
16778,42432,43275,43275,43289,13795,13795,13547,6204,29432,29432,28837,10539,29433,13798,99635,93966,Iredell,48,48,48,35,58,1873,1302,171884,25465,86443,91827,94082,26211,91148,96971,99758,1873,1302,1953,1838,939,1388,1286,846,140623,29513,181806,156060,35533,5254,40946,39278,56859,55820,20018,53777,5368,33834,37332,38675,53193,19251,54019,51323,40944,56818,38674,53990,IREDELL COUNTY
6151,10833,10947,10947,10959,6572,6572,6501,3623,4375,4375,4332,2528,4375,6573,19423,18690,Transylvania,0,0,0,0,11,294,207,33015,8015,17703,18346,18721,8144,18281,18980,19486,294,207,351,294,232,236,207,194,29099,10809,34385,30988,3207,1091,3387,3338,15748,15348,6821,14780,1108,3084,3191,3229,14948,6713,15256,14412,3387,15742,3229,15254,TRANSYLVANIA COUNTY
2334,4240,4255,4255,4274,2473,2473,2467,1424,1782,1782,1773,910,1782,2473,11750,10911,Martin,0,0,0,0,19,176,125,21211,4119,10365,10782,10926,4288,11079,11563,11792,176,125,212,176,125,134,125,107,17917,5372,22440,19455,2336,517,2541,2480,9039,8907,3646,8567,492,2164,2291,2327,8366,3520,8465,8076,2541,9033,2327,8459,MARTIN COUNTY
2590,5024,5066,5066,5066,3357,3357,3346,1778,1709,1709,1678,812,1709,3357,11274,10561,Warren,,,,,,139,111,18843,3773,9952,10395,10577,3854,10471,11000,11293,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2264,489,2549,2505,8595,8356,3272,8068,502,2171,2388,2418,7896,3188,8042,7670,2549,8586,2418,8032,WARREN COUNTY
1205,2130,2153,2153,2164,1437,1437,1425,848,716,716,705,357,716,1437,5426,4936,Jones,0,0,0,0,11,414,269,8956,1871,4678,4876,5000,1946,5079,5333,5508,414,269,494,391,87,333,269,65,7704,2257,9419,8314,1131,241,1232,1213,3782,3706,1618,3557,225,1012,1083,1102,3524,1581,3565,3397,1232,3780,1102,3565,JONES COUNTY
5634,11597,11816,11816,11816,5177,5177,5110,2715,6639,6639,6487,2919,6639,5177,25221,23978,Davie,,,,,,386,237,40760,8057,22141,23446,24046,8254,23193,24578,25310,386,237,461,386,183,294,237,163,33901,9279,42846,37262,6994,1647,7836,7635,17013,16557,6424,15813,1625,6663,7261,7451,15948,6269,16301,15241,7836,16999,7451,16290,DAVIE COUNTY
20544,51839,52792,52792,52814,20349,20349,19988,8736,31698,31698,31106,11563,31699,20353,227596,194284,Cumberland,745,745,745,245,762,90748,67387,310252,35893,180388,190845,194396,38745,210731,222499,227769,90311,67182,90797,88143,7389,67443,65417,5329,252655,40937,335509,277878,49515,6298,57686,55299,79286,76889,25058,73073,6165,46435,51750,53506,71913,24399,73447,68536,57683,79165,53505,73392,CUMBERLAND COUNTY
4477,8986,9050,9050,9066,6421,6421,6371,3101,2629,2629,2615,1376,2629,6422,24873,23293,Mcdowell,0,0,0,0,15,507,338,43474,7959,22029,22983,23311,8252,23406,24472,24929,507,338,549,507,272,351,338,218,36617,9517,45756,39943,3179,623,3351,3321,21029,20644,7357,19720,544,2818,2937,2958,19708,7197,20002,18873,3351,21015,2958,19997,MCDOWELL COUNTY
3857,6046,6069,6069,6104,4445,4445,4425,2937,1546,1546,1543,871,1546,4446,13758,12868,Cherokee,78,78,78,49,112,565,425,27420,6261,12511,12789,12976,6482,13347,13653,13872,565,425,674,565,216,521,425,179,23877,8723,28612,25640,2803,842,2823,2820,10375,10268,5424,9979,791,2514,2526,2527,9838,5291,9928,9572,2823,10370,2527,9916,CHEROKEE COUNTY
2149,3680,3707,3707,3708,2573,2573,2563,1558,1134,1134,1117,591,1134,2574,8497,7586,Chowan,,,,,,102,55,13243,3032,7214,7531,7644,3349,8060,8400,8575,102,55,174,102,23,111,55,0,11164,3521,13943,12171,1653,402,1764,1761,6637,6537,2924,6305,428,1571,1671,1672,5805,2604,5861,5588,1764,6631,1672,5859,CHOWAN COUNTY
17005,61963,65100,65100,65126,30892,30892,29159,7724,34196,34196,32792,9281,34197,30906,116024,111299,Orange,12,12,12,0,23,1231,839,142010,22595,96852,104947,111417,23302,100493,108893,116219,1231,839,1329,1231,394,908,839,343,119925,21654,148476,130842,22427,2977,25301,24515,89589,83147,19931,76835,3046,22209,24243,24988,79865,19206,85521,73804,25297,89496,24988,85472,ORANGE COUNTY
3678,7454,7536,7536,7536,5511,5511,5453,2721,2025,2025,2001,957,2025,5511,17142,15989,Alexander,,,,,,322,127,35620,5502,15258,15801,16099,5724,16304,16907,17250,322,127,421,322,122,234,127,59,30040,7667,37497,32781,2657,346,2901,2857,13928,13728,5256,13325,328,2442,2613,2647,13061,5115,13218,12689,2901,13919,2647,13215,ALEXANDER COUNTY
30116,116786,119929,119929,119932,61699,61699,60039,14871,58093,58093,56610,15196,58093,61702,236813,222263,Durham,137,137,137,49,137,7259,4994,301307,41744,200822,213474,222382,43574,212758,226175,237036,7259,4994,7371,7202,1811,5055,4959,1429,255829,43764,321488,275950,51424,5867,58502,56124,171163,162792,35896,154132,5782,49483,53984,56031,154496,34533,161296,146380,58495,171059,56031,161238,DURHAM COUNTY
19313,36367,36930,36930,36949,24515,24515,24156,13495,12382,12382,12178,5798,12382,24523,71086,67714,Henderson,33,33,33,20,44,1543,979,111764,26447,63300,66214,67787,27012,66133,69273,71156,1543,979,1592,1543,924,1039,979,767,95451,30961,117417,103234,13429,3914,14618,14265,54946,53465,22174,51161,3872,12796,13614,13918,51621,21808,52830,49525,14618,54925,13917,52818,HENDERSON COUNTY
4034,8378,8441,8441,8454,5403,5403,5369,2631,3038,3038,3009,1403,3038,5405,22563,20207,Pasquotank,0,0,0,0,11,30,0,37393,6540,19099,19919,20236,7151,21152,22081,22607,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5255,975,5550,5484,17013,16567,6157,15867,903,4873,5069,5113,14850,5637,15108,14226,5550,16983,5113,15094,PASQUOTANK COUNTY
2073,3425,3436,3436,3436,2387,2387,2380,1457,1049,1049,1045,616,1049,2387,7547,7145,Pamlico,,,,,,151,97,12261,3373,6913,7089,7206,3473,7255,7457,7597,151,97,201,151,76,158,97,49,10805,3866,12726,11540,1150,268,1260,1240,6136,6066,3129,5954,263,1082,1159,1172,5833,3061,5876,5734,1260,6136,1172,5876,PAMLICO COUNTY
1603,3178,3214,3214,3215,2609,2609,2589,1325,605,605,589,278,605,2610,7602,7058,Mitchell,,,,,,104,52,14242,2801,6762,6987,7082,2910,7249,7498,7617,104,52,117,104,74,75,52,52,12229,3810,14964,13195,1059,258,1213,1203,6287,6191,2578,6086,242,972,1109,1114,5826,2507,5893,5738,1213,6285,1114,5892,MITCHELL COUNTY
2228,4436,4465,4465,4465,3009,3009,2996,1554,1456,1456,1440,674,1456,3009,13360,11829,Currituck,,,,,,872,558,26216,4102,11333,11731,11898,4686,12794,13221,13437,859,558,939,766,83,621,482,24,21675,4551,27763,23787,2037,374,2179,2138,10319,10224,4229,9991,368,1887,1983,2016,9190,3710,9261,8964,2179,10309,2016,9255,CURRITUCK COUNTY
31658,50192,50534,50534,50543,21003,21003,20891,13986,29472,29472,29242,17630,29472,21005,93130,88262,Brunswick,59,59,59,42,66,2698,1905,137478,42898,84689,87215,88327,44240,88985,91806,93212,2698,1905,2756,2675,1535,1950,1905,1201,121795,46605,142820,129086,22611,6354,24843,24137,65613,64971,36351,63699,6557,21596,23024,23596,62286,35140,62781,61188,24840,65592,23594,62763,BRUNSWICK COUNTY
16380,34717,35168,35168,35197,18182,18182,17970,9380,16942,16942,16703,6966,16942,18186,85712,79117,Davidson,44,44,44,34,69,1881,1252,158409,24980,74180,77901,79197,25715,79774,83975,85824,1881,1252,1959,1835,908,1315,1216,697,131285,31089,167609,144432,23868,4472,25903,25425,57962,56669,20335,54071,4421,22311,23721,24075,52928,19862,53807,50653,25901,57930,24074,53791,DAVIDSON COUNTY
6899,16176,16424,16424,16442,6942,6942,6852,3147,9482,9482,9324,3752,9482,6946,39013,36446,Franklin,0,0,0,0,14,1145,672,65799,10278,33601,35696,36530,10590,35663,37990,39113,1145,672,1226,1076,392,746,624,263,54524,11935,69685,59978,12186,1941,13959,13531,23928,23314,8257,22401,1953,11585,12832,13153,22192,8062,22631,21392,13958,23910,13153,22621,FRANKLIN COUNTY
6475,13245,13428,13428,13433,6672,6672,6592,3763,6756,6756,6653,2712,6756,6677,27771,26413,Dare,,,,,,225,107,35367,9255,24837,25932,26488,9528,25959,27141,27840,225,107,282,225,56,177,107,0,30088,8201,37009,32745,5142,620,5838,5580,21720,21336,8852,20592,596,4779,5208,5423,20617,8659,20888,19951,5838,21708,5423,20883,DARE COUNTY
29461,72162,73688,73688,73718,29548,29548,28947,13170,44046,44046,43121,16226,44046,29564,154491,145915,New Hanover,94,94,94,65,108,3007,1893,223363,40547,134536,142057,146002,41868,141599,149728,154622,3007,1893,3086,2939,1235,1958,1842,907,191812,43147,234473,206724,43920,6172,50866,48424,100670,98297,34461,94740,6093,41829,46261,48357,93903,33547,95687,90865,50845,100639,48356,95666,NEW HANOVER COUNTY
3456,6235,6302,6302,6303,4396,4396,4373,2596,1906,1906,1862,860,1906,4397,23446,20151,Bladen,,,,,,6395,4395,31131,5913,18536,19913,20194,6359,21402,23050,23545,6303,4351,6488,5501,635,4433,3712,397,26077,7459,32722,28574,4115,703,4534,4466,12523,12281,5021,11786,663,3845,4176,4217,11386,4853,11544,10979,4534,12517,4217,11539,BLADEN COUNTY
2350,4833,4871,4871,4871,3820,3820,3802,1920,1051,1051,1031,430,1051,3820,12032,11126,Anson,,,,,,133,95,23143,3713,10568,10989,11131,3854,11348,11824,12080,133,95,180,133,79,99,95,69,19608,4730,24446,21306,2531,429,2893,2864,9007,8827,3346,8684,383,2303,2609,2630,8285,3261,8402,8170,2893,9006,2630,8401,ANSON COUNTY
18647,31207,31207,31207,31791,,,,,,,,,,,0,0,"",31207,31207,31207,18647,31791,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
