At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10709,20361,20512,20512,20531,9511,9511,9446,5497,10990,10990,10904,5201,10990,9512,48082,45232,Rockingham,11,11,11,11,29,500,338,86406,16072,42923,44674,45280,16457,45376,47281,48150,500,338,548,500,311,371,338,263,72695,18996,91010,79246,13649,2725,14784,14445,32818,32336,13421,31227,2722,12741,13482,13743,30854,13087,31166,29844,14784,32798,13743,31151,ROCKINGHAM COUNTY
10590,19438,19642,19642,19644,6814,6814,6768,3975,12828,12828,12670,6615,12829,6815,47642,43927,Carteret,,,,,,6514,4860,66672,16310,41482,43336,43962,17190,44765,46817,47701,6432,4832,6566,5999,1394,4889,4474,918,57537,17867,69473,62070,11654,2370,13103,12696,28032,27689,13426,27112,2431,11125,12109,12445,26395,12961,26628,25883,13103,28025,12443,26624,CARTERET COUNTY
81068,311089,320781,320781,320861,117406,117406,113745,29040,202815,202815,196784,51799,202820,117451,738164,687639,Mecklenburg,560,560,560,229,590,8846,5289,1037049,120375,615908,662889,687981,125679,656759,707180,738717,8846,5289,8960,8737,2801,5361,5214,2074,852079,127686,1110356,937616,219859,22619,257886,245632,471871,452702,100259,428163,22318,209663,234503,245097,423097,95983,437523,401031,257831,471487,245083,437267,MECKLENBURG COUNTY
1697,3390,3425,3425,3446,1936,1936,1924,1123,811,811,788,300,811,1936,9137,7778,Swain,678,678,678,274,699,3637,2595,13403,2475,7027,7514,7809,2620,8135,8754,9186,3364,2417,3685,2940,494,2625,2100,407,11137,2803,14271,12138,1181,219,1283,1274,4218,4116,1907,4014,201,1043,1127,1132,3970,1867,4052,3884,1283,4217,1132,4051,SWAIN COUNTY
2228,4599,4647,4647,4647,3321,3321,3291,1597,1326,1326,1308,631,1326,3321,9773,9176,Avery,,,,,,95,61,16905,3421,8869,9088,9206,3569,9428,9660,9845,95,61,162,95,61,86,61,50,14969,4020,17557,15935,1449,293,1592,1582,8091,7983,3215,7884,288,1351,1477,1480,7550,3083,7640,7457,1592,8086,1480,7635,AVERY COUNTY
4805,10004,10131,10131,10149,6067,6067,6006,3022,4064,4064,3998,1783,4064,6069,27193,24741,Vance,0,0,0,0,16,406,297,41780,7627,22758,24249,24778,7849,24693,26419,27245,406,297,430,406,215,316,297,189,34092,8487,44535,37671,6791,1142,7524,7399,19291,18614,6492,17496,1154,6399,6963,7052,16989,6284,17410,16062,7523,19264,7050,17394,VANCE COUNTY
5728,11327,11424,11424,11434,9266,9266,9201,4869,2158,2158,2126,859,2158,9266,28274,26124,Halifax,0,0,0,0,10,494,293,47245,9381,24771,25865,26188,9709,26512,27802,28334,494,293,535,494,266,342,293,191,39391,10690,50010,43237,4725,920,5282,5186,22517,22122,8523,21293,867,4341,4766,4826,20806,8323,21020,20137,5282,22498,4826,21005,HALIFAX COUNTY
10302,22337,22665,22665,22686,12427,12427,12325,6088,10218,10218,9992,4214,10218,12430,56456,52833,Nash,20,20,20,0,38,858,574,89023,15997,49320,51965,52917,16424,52218,55193,56534,858,574,915,848,451,642,574,362,73765,17956,94298,81106,16739,3104,19389,18729,36230,35606,12869,34631,3092,15958,17784,18248,33607,12543,34027,32788,19389,36209,18248,34011,NASH COUNTY
6586,12409,12524,12524,12525,9316,9316,9239,5127,3208,3208,3170,1459,3208,9317,29630,27574,Rutherford,,,,,,627,526,63605,10331,26216,27237,27632,10795,28058,29178,29728,627,526,706,627,468,571,526,431,53422,14855,67029,58398,5325,1399,5811,5709,23211,22842,8928,22106,1379,5111,5476,5555,21235,8521,21506,20579,5811,23192,5553,21495,RUTHERFORD COUNTY
3835,7376,7456,7456,7456,4698,4698,4659,2471,2758,2758,2717,1364,2758,4698,15244,14310,Ashe,,,,,,109,80,26129,5419,13535,14038,14367,5664,14352,14897,15339,109,80,193,109,92,130,80,69,22479,7249,27203,24214,3067,774,3336,3312,11810,11476,4798,11176,845,2989,3224,3242,10734,4505,10995,10466,3335,11800,3242,10988,ASHE COUNTY
4919,9622,9721,9721,9721,4942,4942,4915,2846,4779,4779,4707,2073,4779,4942,22395,21026,Stokes,,,,,,218,137,43536,7686,20038,20764,21104,7994,21233,22048,22504,218,137,319,218,150,204,137,117,37145,9917,45591,40306,7123,1662,7717,7612,14468,14218,6182,13892,1560,6640,7099,7187,13528,6009,13713,13261,7717,14460,7187,13702,STOKES COUNTY
895,1537,1542,1542,1575,887,887,885,513,600,600,597,372,600,889,4208,3835,Graham,55,55,55,10,86,387,278,8040,1529,3695,3803,3866,1600,4022,4153,4238,377,278,416,334,62,307,243,37,6767,2067,8441,7414,873,163,886,886,2936,2890,1375,2815,152,783,796,797,2729,1340,2762,2669,886,2935,797,2760,GRAHAM COUNTY
6203,13628,13876,13876,13891,6676,6676,6601,3341,7174,7174,7001,2852,7174,6680,34156,31821,Pender,26,26,26,10,37,1357,909,59482,9446,29342,31005,31892,9809,31337,33168,34232,1347,909,1421,1234,363,972,832,280,49058,11716,63060,53967,9104,1415,10501,10078,22310,21743,8031,20999,1371,8452,9387,9739,20709,7795,21181,20058,10500,22299,9739,21173,PENDER COUNTY
13477,25172,25546,25546,25555,14530,14530,14351,8535,10990,10990,10795,4927,10990,14532,66604,62201,Craven,26,26,26,15,33,9872,8400,95778,19588,58107,61071,62258,20072,61748,65072,66690,9840,8387,9934,9697,951,8440,8282,721,80387,20103,102139,87409,14647,2613,16107,15790,40649,39442,16508,37404,2645,13890,14901,15160,37783,16222,38658,35935,16107,40625,15160,38641,CRAVEN COUNTY
52706,144327,147972,147972,147990,43339,43339,42327,16466,104385,104385,101752,36129,104387,43346,342284,321012,Guilford,248,248,248,111,257,4864,2927,505896,78159,292259,311919,321159,80950,309317,330598,342504,4864,2927,4938,4822,1942,2988,2902,1498,418240,83442,537174,459608,94143,15298,110899,104950,226667,220784,63710,210352,14996,89676,100057,105020,208935,61665,213151,199681,110873,226547,105020,213065,GUILFORD COUNTY
2870,5941,6024,6024,6025,5254,5254,5187,2633,770,770,754,237,770,5255,12674,12115,Madison,,,,,,210,119,20741,4452,11490,11895,12136,4523,11979,12424,12696,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1209,264,1360,1340,11111,10874,4153,10560,249,1135,1259,1277,10517,4117,10723,10236,1359,11105,1277,10719,MADISON COUNTY
10662,23535,24192,24192,24200,8634,8634,8412,4337,15558,15558,15123,6325,15558,8642,46815,43159,Chatham,,,,,,4559,2866,70897,14004,39033,41643,43217,14531,42181,45015,46898,4515,2849,4604,4078,605,2900,2508,321,59661,18634,74470,65198,12109,2477,13766,13161,28528,27339,11449,25994,2511,11456,12501,13104,26293,11172,27213,25069,13762,28494,13102,27191,CHATHAM COUNTY
14337,38449,39162,39162,39167,15247,15247,15070,5030,23761,23761,23225,9240,23761,15252,100897,94058,Pitt,154,154,154,67,154,1985,1203,170444,22254,86560,91776,94180,22916,92268,97989,101038,1985,1203,2074,1974,700,1289,1203,506,142466,25045,180742,155511,26799,3408,31260,29964,67704,66040,18808,63495,3200,24581,27532,28595,63041,18548,64296,60776,31257,67655,28595,64260,PITT COUNTY
15275,29075,29507,29507,29534,13063,13063,12957,7247,16444,16444,16118,8028,16444,13063,62484,57476,Moore,0,0,0,0,27,4777,3087,94937,22361,54152,56652,57532,23639,58641,61440,62560,4736,3074,4842,4241,817,3137,2704,554,79328,24192,100880,86466,14699,3410,16719,16006,40999,40698,19412,39701,3329,13850,15064,15657,38514,18478,38738,37598,16719,40988,15657,38732,MOORE COUNTY
38222,103354,105922,105922,105954,38907,38907,38153,16248,66819,66819,65005,21880,66822,38913,247222,230097,Forsyth,196,196,196,94,219,3794,2233,359934,57566,209000,223148,230247,59750,223160,238394,247445,3794,2233,3860,3764,1613,2279,2210,1224,295401,62720,382295,325690,65333,10658,74308,71613,169277,162987,47479,154063,10688,62529,68675,70912,152240,45654,157056,144261,74292,169136,70910,156954,FORSYTH COUNTY
16879,42908,43803,43803,43817,13952,13952,13690,6236,29803,29803,29170,10608,29804,13955,99790,94170,Iredell,48,48,48,35,58,1878,1302,171884,25493,86564,91954,94286,26239,91268,97097,99913,1878,1302,1958,1841,939,1388,1286,846,140623,29513,181806,156060,35617,5268,41050,39368,56905,55851,20032,53810,5380,33903,37404,38804,53248,19267,54094,51375,41048,56864,38803,54065,IREDELL COUNTY
6170,10896,11017,11017,11029,6608,6608,6531,3632,4409,4409,4365,2538,4409,6609,19438,18717,Transylvania,0,0,0,0,11,294,207,33015,8022,17714,18360,18748,8150,18290,18990,19501,294,207,351,294,232,236,207,194,29099,10809,34385,30988,3210,1092,3392,3341,15758,15355,6826,14786,1109,3088,3195,3234,14958,6719,15278,14419,3392,15752,3234,15276,TRANSYLVANIA COUNTY
2364,4311,4328,4328,4347,2511,2511,2505,1442,1817,1817,1806,922,1817,2511,11711,10880,Martin,0,0,0,0,19,176,125,21211,4102,10329,10744,10895,4267,11036,11522,11753,176,125,212,176,125,134,125,107,17917,5372,22440,19455,2343,519,2549,2487,8992,8859,3623,8517,494,2179,2304,2346,8315,3501,8415,8025,2549,8986,2346,8409,MARTIN COUNTY
2603,5088,5135,5135,5135,3412,3412,3398,1789,1723,1723,1690,814,1723,3412,11295,10602,Warren,,,,,,139,111,18843,3776,9960,10412,10618,3858,10485,11015,11314,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2265,489,2550,2506,8615,8370,3276,8081,502,2179,2398,2436,7903,3191,8065,7670,2550,8606,2436,8055,WARREN COUNTY
1221,2165,2189,2189,2200,1465,1465,1452,859,724,724,713,362,724,1465,5430,4940,Jones,0,0,0,0,11,416,269,8956,1872,4680,4878,5006,1948,5086,5337,5514,416,269,498,393,87,335,269,65,7704,2257,9419,8314,1129,240,1225,1207,3791,3714,1621,3564,225,1013,1084,1105,3525,1582,3566,3398,1225,3789,1105,3566,JONES COUNTY
5680,11718,11945,11945,11945,5242,5242,5172,2743,6703,6703,6546,2937,6703,5242,25249,24028,Davie,,,,,,387,237,40760,8067,22170,23480,24096,8265,23215,24599,25338,387,237,462,387,183,294,237,163,33901,9279,42846,37262,7008,1651,7855,7650,17021,16562,6431,15820,1629,6680,7283,7478,15960,6275,16324,15253,7855,17007,7478,16313,DAVIE COUNTY
20723,52571,53584,53584,53608,20713,20713,20332,8836,32126,32126,31494,11642,32128,20718,227977,194778,Cumberland,745,745,745,245,762,90857,67451,310252,35924,180604,191073,194890,38776,210959,222765,228150,90389,67227,90906,88206,7393,67507,65459,5329,252655,40937,335509,277878,49596,6311,57806,55386,79438,76990,25072,73157,6179,46535,51855,53742,71991,24416,73641,68610,57803,79317,53741,73586,CUMBERLAND COUNTY
4508,9097,9166,9166,9182,6516,6516,6461,3127,2650,2650,2636,1381,2650,6517,24905,23342,Mcdowell,0,0,0,0,15,507,338,43474,7970,22064,23023,23360,8262,23428,24501,24961,507,338,549,507,272,351,338,218,36617,9517,45756,39943,3185,624,3361,3328,21051,20666,7366,19736,545,2826,2945,2966,19740,7207,20043,18900,3361,21037,2966,20038,MCDOWELL COUNTY
3892,6128,6153,6153,6188,4501,4501,4479,2961,1574,1574,1571,882,1574,4502,13777,12891,Cherokee,78,78,78,49,112,565,425,27420,6271,12531,12808,13000,6492,13361,13668,13891,565,425,674,565,216,522,425,179,23877,8723,28612,25640,2809,845,2829,2826,10388,10277,5431,9987,794,2520,2532,2533,9851,5298,9945,9586,2829,10383,2533,9933,CHEROKEE COUNTY
2169,3719,3746,3746,3747,2599,2599,2589,1574,1147,1147,1130,595,1147,2600,8502,7604,Chowan,,,,,,103,55,13243,3035,7230,7547,7662,3350,8065,8404,8581,103,55,176,103,23,111,55,0,11164,3521,13943,12171,1654,402,1766,1762,6639,6539,2925,6308,430,1582,1682,1683,5810,2605,5868,5593,1766,6633,1683,5866,CHOWAN COUNTY
17096,62469,65711,65711,65740,31234,31234,29437,7778,34465,34465,33020,9318,34466,31251,116127,111456,Orange,12,12,12,0,23,1231,839,142010,22625,96905,104987,111576,23337,100556,108951,116326,1231,839,1329,1231,394,909,839,343,119925,21654,148476,130842,22463,2980,25358,24555,89639,83165,19963,76862,3050,22234,24266,25038,79882,19232,85629,73832,25353,89543,25038,85579,ORANGE COUNTY
3689,7520,7605,7605,7605,5592,5592,5530,2738,2013,2013,1990,951,2013,5592,17183,16016,Alexander,,,,,,323,128,35620,5505,15275,15820,16126,5725,16330,16935,17291,323,128,422,323,122,235,128,59,30040,7667,37497,32781,2658,349,2907,2859,13962,13753,5254,13349,333,2451,2624,2660,13068,5113,13231,12696,2907,13953,2660,13228,ALEXANDER COUNTY
30310,118053,121340,121340,121343,62460,62460,60730,14983,58743,58743,57186,15278,58743,62463,237179,222898,Durham,137,137,137,49,137,7270,4996,301307,41783,201121,213806,223018,43611,212996,226421,237404,7270,4996,7382,7213,1812,5057,4961,1429,255829,43764,321488,275950,51527,5881,58653,56236,171369,162915,35918,154256,5797,49612,54124,56271,154686,34557,161690,146548,58646,171263,56271,161631,DURHAM COUNTY
19392,36660,37244,37244,37263,24742,24742,24363,13547,12469,12469,12264,5825,12469,24750,71171,67861,Henderson,33,33,33,20,44,1543,979,111764,26465,63370,66302,67934,27031,66180,69332,71241,1543,979,1592,1543,924,1039,979,767,95451,30961,117417,103234,13436,3923,14639,14278,55010,53511,22184,51201,3880,12809,13631,13945,51692,21818,52950,49582,14639,54989,13944,52938,HENDERSON COUNTY
4079,8526,8591,8591,8604,5491,5491,5454,2663,3100,3100,3072,1416,3100,5493,22596,20268,Pasquotank,0,0,0,0,11,30,0,37393,6546,19129,19949,20297,7157,21171,22102,22640,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5260,977,5557,5489,17039,16583,6161,15881,904,4882,5078,5128,14871,5642,15154,14247,5557,17009,5128,15140,PASQUOTANK COUNTY
2130,3531,3544,3544,3544,2473,2473,2464,1509,1071,1071,1067,621,1071,2473,7540,7151,Pamlico,,,,,,151,97,12261,3366,6915,7091,7212,3463,7248,7451,7590,151,97,201,151,76,158,97,49,10805,3866,12726,11540,1151,268,1261,1242,6128,6058,3119,5946,263,1088,1164,1179,5830,3054,5875,5730,1261,6128,1179,5875,PAMLICO COUNTY
1612,3214,3249,3249,3250,2641,2641,2621,1333,608,608,593,279,608,2642,7615,7067,Mitchell,,,,,,104,52,14242,2800,6768,6993,7091,2914,7259,7507,7630,104,52,117,104,74,75,52,52,12229,3810,14964,13195,1060,258,1214,1204,6299,6199,2582,6095,240,969,1106,1112,5835,2508,5904,5747,1214,6297,1112,5903,MITCHELL COUNTY
2237,4486,4518,4518,4518,3050,3050,3034,1561,1468,1468,1452,676,1468,3050,13378,11870,Currituck,,,,,,878,561,26216,4116,11367,11765,11939,4691,12805,13231,13455,863,561,945,770,83,624,485,24,21675,4551,27763,23787,2039,374,2183,2140,10327,10228,4234,9996,368,1888,1984,2023,9220,3724,9292,8994,2183,10317,2023,9286,CURRITUCK COUNTY
31827,50594,50956,50956,50965,21219,21219,21101,14089,29678,29678,29434,17696,29678,21221,93241,88402,Brunswick,59,59,59,42,66,2699,1907,137478,42938,84763,87300,88467,44282,89063,91891,93323,2699,1907,2757,2676,1536,1952,1907,1202,121795,46605,142820,129086,22660,6369,24906,24189,65660,65003,36377,63727,6569,21643,23077,23680,62316,35167,62835,61213,24903,65639,23678,62817,BRUNSWICK COUNTY
16508,35179,35664,35664,35693,18381,18381,18156,9448,17239,17239,16979,7026,17239,18385,85883,79374,Davidson,44,44,44,34,69,1889,1254,158409,25018,74354,78090,79454,25755,79903,84107,85995,1889,1254,1967,1842,909,1317,1218,697,131285,31089,167609,144432,23937,4483,25990,25498,58038,56720,20363,54124,4433,22414,23832,24209,53004,19888,53928,50722,25988,58006,24208,53912,DAVIDSON COUNTY
6930,16422,16679,16679,16697,7047,7047,6950,3163,9632,9632,9472,3767,9632,7051,39118,36546,Franklin,0,0,0,0,14,1159,685,65799,10283,33665,35763,36621,10596,35732,38063,39209,1159,685,1232,1090,393,750,636,263,54524,11935,69685,59978,12209,1944,13996,13558,23981,23346,8259,22433,1956,11605,12854,13186,22224,8064,22685,21424,13995,23964,13186,22675,FRANKLIN COUNTY
6501,13345,13540,13540,13546,6751,6751,6659,3779,6789,6789,6686,2722,6789,6757,27802,26478,Dare,,,,,,225,107,35367,9266,24855,25953,26553,9538,25973,27156,27873,225,107,282,225,56,177,107,0,30088,8201,37009,32745,5148,620,5849,5587,21742,21344,8862,20600,598,4789,5219,5460,20627,8668,20916,19959,5848,21729,5460,20911,DARE COUNTY
29616,72814,74405,74405,74436,29875,29875,29252,13246,44436,44436,43468,16305,44436,29892,154725,146247,New Hanover,94,94,94,65,108,3016,1904,223363,40579,134724,142264,146325,41901,141776,149912,154857,3016,1904,3095,2947,1236,1960,1853,907,191812,43147,234473,206724,43986,6185,50969,48493,100793,98403,34480,94843,6107,41911,46359,48515,94001,33565,95850,90960,50947,100762,48514,95829,NEW HANOVER COUNTY
3487,6342,6415,6415,6416,4466,4466,4439,2617,1949,1949,1903,870,1949,4467,23525,20225,Bladen,,,,,,6437,4403,31131,5920,18566,19958,20268,6369,21451,23106,23624,6336,4359,6530,5530,637,4441,3719,397,26077,7459,32722,28574,4129,707,4554,4481,12540,12289,5025,11792,666,3855,4186,4234,11413,4857,11593,10992,4554,12534,4234,11588,BLADEN COUNTY
2368,4892,4930,4930,4931,3873,3873,3856,1937,1057,1057,1036,431,1057,3874,12048,11163,Anson,,,,,,133,95,23143,3715,10594,11018,11168,3854,11363,11837,12096,133,95,180,133,79,99,95,69,19608,4730,24446,21306,2539,429,2900,2870,9016,8834,3346,8691,383,2310,2614,2637,8309,3263,8432,8189,2900,9015,2637,8431,ANSON COUNTY
18961,31941,31941,31941,32527,,,,,,,,,,,0,0,"",31941,31941,31941,18961,32527,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
