At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10515,19862,19993,19993,20012,9240,9240,9184,5376,10742,10742,10667,5128,10742,9241,47928,44996,Rockingham,11,11,11,11,29,482,338,86406,16042,42759,44498,45029,16432,45248,47150,47967,482,338,502,482,311,357,338,263,72695,18996,91010,79246,13585,2714,14707,14384,32758,32284,13407,31181,2710,12632,13369,13595,30791,13069,31077,29789,14707,32739,13595,31063,ROCKINGHAM COUNTY
10416,19013,19170,19170,19172,6625,6625,6588,3869,12545,12545,12425,6547,12546,6626,41618,39467,Carteret,,,,,,563,500,66672,15690,37456,38940,39490,16111,39281,40897,41665,563,500,603,563,339,517,500,324,57537,17867,69473,62070,11614,2363,13057,12656,28005,27678,13409,27104,2421,11085,12058,12366,26382,12945,26607,25871,13057,27998,12364,26603,CARTERET COUNTY
79964,303207,311414,311414,311483,114552,114552,111190,28568,196334,196334,191489,51176,196335,114590,734461,683633,Mecklenburg,528,528,528,220,558,7761,4967,1037049,120074,613744,660399,683959,125188,654177,704358,734986,7761,4967,7850,7761,2543,5023,4967,2039,852079,127686,1110356,937616,219009,22530,256500,244710,470636,451887,100115,427407,22211,208829,233550,243278,421882,95824,435658,399948,256446,470254,243264,435402,MECKLENBURG COUNTY
1694,3337,3371,3371,3388,1919,1919,1908,1121,782,782,759,299,782,1919,9116,7749,Swain,670,670,670,274,687,3624,2588,13403,2475,7014,7493,7780,2621,8122,8740,9165,3357,2412,3672,2935,494,2618,2099,407,11137,2803,14271,12138,1175,219,1278,1269,4215,4114,1908,4012,200,1035,1117,1122,3964,1868,4040,3880,1278,4214,1122,4039,SWAIN COUNTY
2209,4503,4547,4547,4547,3251,3251,3222,1584,1296,1296,1281,625,1296,3251,9748,9146,Avery,,,,,,81,61,16905,3414,8853,9071,9156,3565,9408,9639,9776,81,61,103,81,61,65,61,50,14969,4020,17557,15935,1447,293,1590,1581,8083,7977,3211,7880,286,1346,1472,1475,7538,3078,7616,7446,1590,8077,1475,7610,AVERY COUNTY
4737,9740,9851,9851,9868,5884,5884,5831,2978,3967,3967,3909,1759,3967,5886,27086,24619,Vance,0,0,0,0,15,395,297,41780,7610,22690,24175,24642,7834,24607,26325,27127,395,297,408,395,215,302,297,189,34092,8487,44535,37671,6766,1137,7494,7376,19225,18554,6482,17446,1149,6373,6939,7021,16939,6272,17319,16020,7493,19198,7019,17303,VANCE COUNTY
5630,11016,11099,11099,11109,9007,9007,8954,4784,2092,2092,2062,846,2092,9007,28031,25919,Halifax,0,0,0,0,10,372,254,47245,9369,24611,25693,25943,9653,26295,27580,28054,372,254,376,372,226,264,254,191,39391,10690,50010,43237,4690,916,5247,5154,22431,22054,8511,21233,864,4296,4721,4776,20718,8314,20903,20061,5247,22412,4776,20889,HALIFAX COUNTY
10074,21610,21892,21892,21913,11988,11988,11898,5906,9884,9884,9692,4168,9884,11991,56180,52535,Nash,20,20,20,0,38,773,552,89023,15975,49149,51753,52567,16383,52021,54966,56208,773,552,780,773,425,568,552,362,73765,17956,94298,81106,16658,3094,19268,18641,36160,35552,12864,34590,3080,15852,17655,18076,33546,12533,33923,32745,19268,36139,18076,33907,NASH COUNTY
6489,12138,12230,12230,12231,9097,9097,9035,5052,3133,3133,3103,1437,3133,9098,29542,27466,Rutherford,,,,,,617,526,63605,10312,26143,27160,27499,10776,27990,29112,29595,617,526,651,617,468,546,526,431,53422,14855,67029,58398,5301,1397,5781,5685,23163,22810,8911,22072,1376,5092,5457,5532,21177,8505,21421,20525,5781,23144,5530,21410,RUTHERFORD COUNTY
3801,7266,7334,7334,7334,4623,4623,4589,2449,2711,2711,2677,1352,2711,4623,15190,14260,Ashe,,,,,,109,80,26129,5409,13502,14000,14287,5655,14309,14850,15219,109,80,127,109,92,100,80,69,22479,7249,27203,24214,3058,772,3325,3302,11767,11439,4791,11142,844,2982,3216,3231,10704,4496,10956,10440,3324,11757,3231,10949,ASHE COUNTY
4817,9373,9462,9462,9462,4784,4784,4763,2772,4678,4678,4610,2045,4678,4784,22345,20921,Stokes,,,,,,218,137,43536,7667,19970,20688,20967,7982,21182,22003,22389,218,137,254,218,150,172,137,117,37145,9917,45591,40306,7106,1659,7703,7599,14432,14186,6173,13858,1552,6597,7051,7125,13500,5998,13670,13236,7703,14424,7125,13659,STOKES COUNTY
881,1509,1514,1514,1547,866,866,864,503,593,593,590,368,593,868,4190,3824,Graham,55,55,55,10,86,376,277,8040,1524,3689,3796,3855,1598,4021,4150,4220,376,277,405,334,62,306,242,37,6767,2067,8441,7414,871,163,884,884,2931,2890,1373,2816,150,779,792,792,2727,1337,2757,2668,884,2930,792,2755,GRAHAM COUNTY
6132,13294,13505,13505,13528,6490,6490,6423,3311,7000,7000,6856,2821,7000,6494,33269,31103,Pender,15,15,15,0,34,512,340,59482,9402,28796,30371,31127,9722,30588,32306,33292,512,340,523,512,284,356,340,250,49058,11716,63060,53967,9079,1412,10470,10053,22299,21741,8026,20997,1365,8417,9347,9668,20684,7787,21103,20039,10469,22288,9668,21095,PENDER COUNTY
13225,24461,24785,24785,24794,14009,14009,13860,8328,10752,10752,10577,4883,10752,14011,65007,61041,Craven,24,24,24,14,31,8460,7493,95778,19708,57143,59985,61088,20011,60273,63485,65092,8396,7466,8521,8354,917,7523,7451,874,80387,20103,102139,87409,14580,2606,16025,15716,40546,39373,16488,37339,2636,13816,14818,15062,37701,16198,38503,35876,16025,40522,15062,38486,CRAVEN COUNTY
51702,140672,143824,143824,143841,42034,42034,41082,15915,101552,101552,99352,35682,101554,42040,339618,318665,Guilford,238,238,238,105,247,3554,2323,505896,78004,290619,310191,318766,80612,307121,328273,339798,3554,2323,3587,3554,1773,2336,2323,1498,418240,83442,537174,459608,93690,15241,110128,104415,226083,220304,63598,209877,14938,89178,99504,104050,208364,61568,212380,199118,110103,225961,104050,212292,GUILFORD COUNTY
2813,5808,5878,5878,5879,5129,5129,5071,2582,749,749,737,231,749,5130,12650,12092,Madison,,,,,,210,119,20741,4439,11473,11876,12113,4513,11963,12407,12672,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1204,263,1356,1335,11091,10862,4144,10549,248,1130,1253,1271,10504,4105,10706,10224,1355,11085,1271,10702,MADISON COUNTY
10546,23197,23822,23822,23832,8460,8460,8246,4272,15362,15362,14951,6274,15364,8468,42446,40344,Chatham,,,,,,351,258,70897,13817,36682,38931,40382,14083,38376,40750,42519,351,258,387,351,164,272,258,150,59661,18634,74470,65198,12081,2471,13721,13129,28411,27270,11448,25944,2498,11410,12453,13023,26220,11169,27087,25014,13716,28379,13021,27065,CHATHAM COUNTY
14088,37277,37853,37853,37858,14645,14645,14506,4899,23062,23062,22625,9126,23062,14650,100070,93405,Pitt,146,146,146,63,146,1531,1010,170444,22232,86146,91317,93466,22807,91582,97260,100144,1531,1010,1554,1531,606,1035,1010,506,142466,25045,180742,155511,26634,3397,30994,29768,67596,65961,18804,63417,3181,24390,27300,28271,63007,18545,64160,60746,30991,67548,28271,64124,PITT COUNTY
15112,28580,28985,28985,29012,12830,12830,12729,7147,16155,16155,15851,7965,16155,12830,58505,54892,Moore,0,0,0,0,27,897,692,94937,22195,52052,54164,54941,23247,55215,57522,58551,897,692,932,897,444,735,692,415,79328,24192,100880,86466,14636,3399,16639,15939,40980,40686,19404,39682,3315,13784,14977,15507,38495,18465,38699,37576,16639,40969,15507,38693,MOORE COUNTY
37741,101211,103463,103463,103494,38083,38083,37409,16051,65186,65186,63608,21597,65188,38089,245929,228765,Forsyth,194,194,194,93,217,3230,2022,359934,57457,208235,222282,228883,59545,222153,237304,246117,3230,2022,3259,3230,1519,2035,2022,1224,295401,62720,382295,325690,65068,10617,73941,71329,168917,162745,47409,153855,10645,62205,68307,70342,151953,45588,156506,144008,73925,168774,70340,156403,FORSYTH COUNTY
16670,41940,42687,42687,42709,13699,13699,13461,6186,28951,28951,28442,10460,28952,13702,99156,93587,Iredell,37,37,37,24,55,1530,1170,171884,25443,86202,91549,93640,26160,90750,96528,99217,1530,1170,1548,1530,909,1193,1170,846,140623,29513,181806,156060,35480,5244,40865,39215,56804,55783,20007,53740,5357,33744,37225,38497,53154,19240,53950,51288,40863,56763,38496,53921,IREDELL COUNTY
6127,10777,10882,10882,10894,6533,6533,6465,3606,4349,4349,4312,2521,4349,6534,19389,18663,Transylvania,0,0,0,0,11,283,207,33015,8008,17680,18323,18682,8141,18249,18948,19409,283,207,297,283,232,224,207,194,29099,10809,34385,30988,3199,1091,3378,3330,15734,15335,6818,14767,1106,3074,3181,3218,14935,6708,15240,14399,3378,15728,3218,15238,TRANSYLVANIA COUNTY
2306,4173,4186,4186,4203,2414,2414,2409,1399,1772,1772,1764,907,1772,2414,11744,10903,Martin,0,0,0,0,17,176,125,21211,4123,10377,10793,10918,4292,11079,11562,11760,176,125,186,176,125,134,125,107,17917,5372,22440,19455,2333,517,2537,2478,9037,8908,3650,8570,492,2164,2291,2318,8377,3524,8466,8088,2537,9031,2318,8460,MARTIN COUNTY
2572,4953,4994,4994,4994,3298,3298,3288,1764,1696,1696,1665,808,1696,3298,11265,10545,Warren,,,,,,139,111,18843,3770,9943,10386,10561,3853,10470,10998,11284,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2262,489,2546,2502,8589,8357,3271,8069,502,2170,2387,2416,7888,3185,8028,7662,2546,8580,2416,8018,WARREN COUNTY
1186,2088,2111,2111,2122,1401,1401,1389,831,710,710,699,355,710,1401,5066,4705,Jones,0,0,0,0,11,59,42,8956,1834,4449,4646,4715,1889,4744,4974,5086,59,42,77,59,32,52,42,26,7704,2257,9419,8314,1129,240,1230,1211,3779,3704,1617,3556,225,1009,1080,1098,3524,1583,3565,3398,1230,3777,1098,3565,JONES COUNTY
5601,11476,11681,11681,11681,5115,5115,5055,2694,6566,6566,6421,2907,6566,5115,25151,23925,Davie,,,,,,351,237,40760,8049,22106,23412,23951,8249,23128,24513,25174,351,237,360,351,183,252,237,163,33901,9279,42846,37262,6982,1645,7823,7623,16991,16539,6421,15795,1621,6646,7245,7427,15930,6265,16272,15223,7823,16977,7427,16261,DAVIE COUNTY
20400,51023,51862,51862,51876,20065,20065,19714,8681,31081,31081,30593,11483,31082,20069,231024,204497,Cumberland,716,716,716,236,725,94536,78102,310252,36645,190217,201127,204601,38502,213603,225863,231188,93946,77786,94576,91245,7172,78150,75509,6101,252655,40937,335509,277878,49343,6280,57438,55101,79174,76816,25050,73015,6149,46247,51519,53152,71822,24395,73299,68461,57435,79053,53151,73244,CUMBERLAND COUNTY
4428,8874,8937,8937,8952,6337,6337,6287,3062,2600,2600,2587,1366,2600,6338,24851,23247,Mcdowell,0,0,0,0,14,507,338,43474,7947,21998,22951,23265,8244,23392,24455,24876,507,338,518,507,272,351,338,218,36617,9517,45756,39943,3173,621,3343,3314,21015,20634,7351,19712,543,2808,2927,2948,19686,7186,19966,18852,3343,21001,2948,19961,MCDOWELL COUNTY
3833,6002,6022,6022,6057,4410,4410,4393,2921,1534,1534,1531,863,1534,4411,13737,12860,Cherokee,78,78,78,49,112,552,425,27420,6256,12504,12782,12929,6479,13328,13634,13803,552,425,613,552,216,482,425,179,23877,8723,28612,25640,2802,842,2822,2819,10368,10263,5421,9974,790,2511,2523,2524,9834,5287,9923,9568,2822,10363,2524,9911,CHEROKEE COUNTY
2126,3622,3646,3646,3647,2522,2522,2515,1537,1124,1124,1107,589,1124,2523,8381,7510,Chowan,,,,,,0,,13243,3028,7145,7460,7512,3322,7948,8287,8399,0,,12,0,0,,,,11164,3521,13943,12171,1648,401,1758,1755,6629,6532,2921,6300,428,1566,1666,1667,5794,2600,5845,5579,1758,6623,1667,5843,CHOWAN COUNTY
16938,61449,64370,64370,64395,30632,30632,28949,7693,33727,33727,32489,9245,33728,30645,115743,111161,Orange,11,11,11,0,22,1184,820,142010,22577,96771,104869,111250,23283,100401,108796,115881,1184,820,1227,1184,394,861,820,343,119925,21654,148476,130842,22404,2973,25267,24491,89387,83121,19916,76813,3043,22180,24210,24930,79839,19191,85459,73771,25263,89296,24930,85411,ORANGE COUNTY
3648,7344,7417,7417,7417,5419,5419,5369,2693,1998,1998,1975,955,1998,5419,16878,15903,Alexander,,,,,,90,71,35620,5498,15184,15722,15945,5665,16047,16647,16932,90,71,135,90,66,110,71,59,30040,7667,37497,32781,2645,345,2888,2845,13909,13712,5254,13312,328,2436,2607,2639,13044,5111,13196,12677,2888,13900,2639,13193,ALEXANDER COUNTY
29949,115227,118106,118106,118109,60713,60713,59138,14772,57263,57263,55959,15131,57263,60716,235391,221377,Durham,130,130,130,46,130,6216,4561,301307,41721,200229,212799,221459,43389,211548,224869,235545,6216,4561,6260,6216,1654,4585,4561,1429,255829,43764,321488,275950,51318,5861,58362,56002,170923,162651,35874,154014,5775,49393,53875,55854,154363,34517,161020,146275,58356,170819,55854,160962,DURHAM COUNTY
19228,36065,36569,36569,36588,24333,24333,23999,13447,12204,12204,12034,5761,12204,24341,70896,67566,Henderson,32,32,32,20,43,1441,962,111764,26427,63189,66090,67599,26943,65959,69092,70924,1441,962,1448,1441,877,982,962,767,95451,30961,117417,103234,13414,3912,14600,14249,54876,53402,22154,51104,3868,12773,13586,13886,51542,21792,52731,49454,14600,54855,13885,52719,HENDERSON COUNTY
4009,8282,8335,8335,8348,5359,5359,5329,2619,2976,2976,2953,1390,2976,5361,22511,20162,Pasquotank,0,0,0,0,11,30,0,37393,6536,19071,19888,20191,7146,21128,22048,22555,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5241,973,5531,5466,16980,16552,6154,15857,901,4854,5050,5089,14838,5635,15087,14217,5531,16950,5089,15073,PASQUOTANK COUNTY
2062,3395,3405,3405,3405,2364,2364,2358,1449,1041,1041,1037,613,1041,2364,7466,7110,Pamlico,,,,,,77,66,12261,3372,6878,7054,7122,3448,7180,7381,7482,77,66,93,77,52,78,66,49,10805,3866,12726,11540,1148,268,1257,1237,6132,6067,3128,5955,263,1080,1157,1170,5831,3060,5874,5732,1257,6132,1170,5874,PAMLICO COUNTY
1590,3133,3164,3164,3165,2577,2577,2557,1314,587,587,576,276,587,2578,7589,7039,Mitchell,,,,,,103,52,14242,2798,6747,6971,7063,2910,7240,7488,7604,103,52,116,103,74,75,52,52,12229,3810,14964,13195,1058,258,1209,1200,6279,6185,2578,6079,240,965,1102,1107,5817,2506,5881,5730,1209,6277,1107,5880,MITCHELL COUNTY
2220,4390,4416,4416,4416,2981,2981,2968,1547,1435,1435,1422,673,1435,2981,12508,11273,Currituck,,,,,,36,13,26216,4087,10856,11178,11294,4621,12052,12386,12530,36,13,48,36,20,28,13,13,21675,4551,27763,23787,2030,374,2172,2131,10310,10219,4227,9986,366,1884,1979,2010,9186,3708,9256,8959,2172,10300,2010,9250,CURRITUCK COUNTY
31538,49830,50156,50156,50165,20867,20867,20755,13927,29232,29232,29018,17570,29232,20869,92179,87724,Brunswick,57,57,57,41,64,1820,1492,137478,42805,84202,86716,87761,43928,88077,90863,92232,1820,1492,1849,1820,1244,1509,1492,1134,121795,46605,142820,129086,22587,6351,24807,24106,65576,64937,36333,63670,6553,21558,22978,23528,62246,35118,62724,61152,24804,65555,23526,62706,BRUNSWICK COUNTY
16276,34357,34783,34783,34812,17952,17952,17753,9307,16787,16787,16560,6935,16787,17956,84956,78667,Davidson,44,44,44,34,69,1256,942,158409,24959,73817,77489,78708,25572,79123,83256,85019,1256,942,1286,1256,784,966,942,696,131285,31089,167609,144432,23822,4467,25845,25374,57888,56626,20321,54045,4412,22262,23669,24009,52878,19851,53733,50613,25843,57857,24008,53717,DAVIDSON COUNTY
6861,15991,16206,16206,16223,6866,6866,6781,3125,9340,9340,9210,3736,9340,6870,38313,36081,Franklin,0,0,0,0,13,512,387,65799,10257,33310,35356,36118,10469,35058,37314,38351,512,387,532,512,277,415,387,247,54524,11935,69685,59978,12168,1938,13928,13512,23891,23290,8254,22378,1949,11553,12800,13110,22169,8061,22593,21370,13927,23874,13110,22584,FRANKLIN COUNTY
6450,13159,13317,13317,13322,6658,6658,6579,3758,6659,6659,6580,2692,6659,6663,27527,26271,Dare,,,,,,10,0,35367,9251,24703,25796,26293,9478,25726,26900,27553,10,0,24,10,10,17,0,0,30088,8201,37009,32745,5131,620,5820,5564,21709,21326,8848,20585,596,4756,5183,5394,20613,8655,20882,19947,5820,21697,5394,20877,DARE COUNTY
29316,71464,72882,72882,72909,29340,29340,28754,13109,43451,43451,42619,16142,43451,29355,153180,144975,New Hanover,91,91,91,65,103,1846,1238,223363,40477,133793,141233,145018,41617,140404,148457,153249,1846,1238,1863,1846,999,1259,1238,854,191812,43147,234473,206724,43841,6168,50756,48340,100630,98271,34450,94717,6088,41746,46159,48180,93836,33535,95579,90809,50735,100599,48179,95558,NEW HANOVER COUNTY
3437,6160,6223,6223,6224,4349,4349,4327,2585,1874,1874,1833,852,1874,4350,17212,15870,Bladen,,,,,,181,151,31131,5602,14953,15688,15901,5822,16067,16909,17261,181,151,224,181,100,177,151,90,26077,7459,32722,28574,4106,702,4523,4456,12514,12272,5020,11780,661,3832,4162,4203,11375,4851,11521,10970,4523,12508,4203,11516,BLADEN COUNTY
2329,4774,4810,4810,4810,3793,3793,3775,1908,1017,1017,999,421,1017,3793,11995,11084,Anson,,,,,,121,95,23143,3710,10552,10968,11089,3853,11321,11794,12006,121,95,131,121,79,99,95,69,19608,4730,24446,21306,2524,429,2884,2855,8991,8818,3345,8676,382,2292,2594,2613,8279,3259,8377,8165,2884,8990,2613,8376,ANSON COUNTY
18422,30688,30688,30688,31239,,,,,,,,,,,0,0,"",30688,30688,30688,18422,31239,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
