At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10664,20219,20358,20358,20377,9438,9438,9380,5474,10909,10909,10828,5179,10909,9439,48040,45152,Rockingham,11,11,11,11,29,500,338,86406,16065,42871,44614,45200,16454,45347,47247,48108,500,338,548,500,311,371,338,263,72695,18996,91010,79246,13623,2722,14748,14420,32812,32327,13421,31224,2716,12700,13442,13688,30834,13086,31141,29833,14748,32792,13688,31126,ROCKINGHAM COUNTY
10510,19293,19484,19484,19486,6711,6711,6672,3909,12773,12773,12621,6601,12774,6712,47602,43887,Carteret,,,,,,6503,4853,66672,16293,41466,43317,43922,17178,44754,46801,47661,6428,4830,6555,5995,1394,4882,4472,918,57537,17867,69473,62070,11650,2368,13095,12692,28011,27681,13416,27109,2425,11115,12098,12421,26389,12950,26619,25879,13095,28004,12419,26615,CARTERET COUNTY
80739,308823,318210,318210,318287,116407,116407,112814,28890,201243,201243,195449,51620,201248,116449,737524,686527,Mecklenburg,560,560,560,229,590,8836,5284,1037049,120261,615427,662366,686870,125572,656382,706801,738077,8836,5284,8950,8728,2799,5356,5209,2074,852079,127686,1110356,937616,219653,22574,257546,245427,471581,452538,100199,428001,22267,209401,234230,244517,422852,95920,436997,400817,257491,471197,244503,436740,MECKLENBURG COUNTY
1695,3369,3403,3403,3423,1931,1931,1920,1122,798,798,775,299,798,1931,9124,7764,Swain,674,674,674,274,694,3630,2593,13403,2475,7023,7506,7795,2620,8130,8746,9173,3361,2415,3678,2939,494,2623,2099,407,11137,2803,14271,12138,1177,219,1279,1270,4216,4115,1907,4014,201,1041,1123,1128,3968,1867,4044,3883,1279,4215,1128,4043,SWAIN COUNTY
2221,4556,4604,4604,4604,3287,3287,3257,1592,1317,1317,1299,629,1317,3287,9765,9157,Avery,,,,,,95,61,16905,3421,8859,9077,9187,3570,9423,9653,9837,95,61,162,95,61,86,61,50,14969,4020,17557,15935,1448,293,1590,1581,8085,7977,3216,7880,288,1350,1476,1479,7540,3083,7622,7448,1590,8080,1479,7617,AVERY COUNTY
4778,9880,10000,10000,10018,5981,5981,5925,3005,4019,4019,3955,1773,4019,5983,27140,24677,Vance,0,0,0,0,16,406,297,41780,7615,22725,24213,24714,7841,24655,26376,27192,406,297,430,406,215,316,297,189,34092,8487,44535,37671,6780,1140,7507,7388,19255,18582,6486,17469,1151,6391,6955,7038,16961,6275,17360,16037,7506,19228,7036,17344,VANCE COUNTY
5691,11209,11298,11298,11308,9165,9165,9107,4834,2133,2133,2102,857,2133,9165,28229,26034,Halifax,0,0,0,0,10,493,291,47245,9375,24713,25795,26097,9704,26483,27767,28289,493,291,534,493,266,340,291,191,39391,10690,50010,43237,4716,918,5271,5177,22484,22097,8520,21274,865,4321,4744,4798,20760,8319,20959,20101,5271,22465,4798,20945,HALIFAX COUNTY
10209,22056,22376,22376,22397,12262,12262,12160,6017,10094,10094,9876,4192,10094,12265,56382,52703,Nash,20,20,20,0,38,858,574,89023,15987,49253,51877,52777,16414,52168,55140,56449,858,574,904,848,451,632,574,362,73765,17956,94298,81106,16705,3100,19339,18693,36206,35589,12863,34615,3086,15908,17724,18162,33579,12539,33983,32771,19339,36185,18162,33967,NASH COUNTY
6546,12315,12425,12425,12426,9243,9243,9171,5100,3182,3182,3144,1446,3182,9244,29589,27520,Rutherford,,,,,,627,526,63605,10326,26186,27205,27578,10789,28031,29152,29684,627,526,703,627,468,571,526,431,53422,14855,67029,58398,5320,1399,5806,5704,23175,22821,8922,22084,1379,5103,5468,5547,21211,8516,21460,20557,5806,23156,5545,21449,RUTHERFORD COUNTY
3825,7331,7407,7407,7407,4667,4667,4631,2463,2740,2740,2700,1362,2740,4667,15227,14285,Ashe,,,,,,109,80,26129,5409,13514,14017,14342,5656,14337,14882,15322,109,80,193,109,92,130,80,69,22479,7249,27203,24214,3062,773,3331,3307,11798,11466,4791,11166,844,2981,3216,3233,10721,4496,10979,10453,3330,11788,3233,10972,ASHE COUNTY
4893,9550,9645,9645,9645,4887,4887,4863,2825,4758,4758,4687,2068,4758,4887,22378,20998,Stokes,,,,,,218,137,43536,7682,20022,20747,21076,7992,21222,22036,22487,218,137,319,218,150,204,137,117,37145,9917,45591,40306,7118,1661,7710,7607,14458,14211,6181,13886,1557,6627,7085,7167,13525,6008,13705,13258,7710,14450,7167,13694,STOKES COUNTY
893,1530,1535,1535,1568,884,884,882,513,596,596,593,370,596,886,4209,3829,Graham,55,55,55,10,86,387,277,8040,1526,3694,3801,3860,1599,4023,4154,4239,377,277,416,334,62,306,242,37,6767,2067,8441,7414,872,163,885,885,2938,2892,1374,2817,151,783,796,796,2728,1338,2758,2669,885,2937,796,2756,GRAHAM COUNTY
6177,13515,13760,13760,13775,6614,6614,6541,3332,7120,7120,6948,2835,7120,6618,34138,31777,Pender,26,26,26,10,37,1346,909,59482,9440,29336,30998,31848,9806,31338,33168,34214,1346,909,1410,1233,363,972,832,280,49058,11716,63060,53967,9101,1413,10493,10073,22311,21749,8030,21004,1369,8444,9377,9714,20712,7791,21162,20060,10492,22300,9714,21154,PENDER COUNTY
13390,24928,25283,25283,25292,14373,14373,14203,8469,10884,10884,10699,4906,10884,14375,66542,62101,Craven,26,26,26,15,33,9865,8394,95778,19575,58051,61003,62158,20062,61700,65021,66628,9833,8381,9927,9690,948,8434,8277,719,80387,20103,102139,87409,14622,2612,16074,15761,40627,39427,16502,37388,2644,13857,14861,15113,37761,16212,38611,35917,16074,40603,15113,38594,CRAVEN COUNTY
52282,143123,146656,146656,146673,42750,42750,41778,16170,103658,103658,101097,36001,103660,42756,341968,320491,Guilford,248,248,248,111,257,4855,2923,505896,78095,292024,311667,320638,80875,309138,330399,342188,4855,2923,4929,4814,1942,2984,2898,1498,418240,83442,537174,459608,94021,15278,110683,104807,226576,220737,63655,210303,14979,89516,99884,104690,208860,61618,212964,199610,110657,226456,104690,212878,GUILFORD COUNTY
2856,5898,5974,5974,5975,5206,5206,5146,2620,768,768,752,236,768,5207,12671,12111,Madison,,,,,,210,119,20741,4449,11489,11893,12132,4521,11978,12423,12693,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1209,264,1360,1340,11108,10873,4151,10559,249,1135,1259,1277,10515,4114,10719,10235,1359,11102,1277,10715,MADISON COUNTY
10610,23347,23964,23964,23972,8543,8543,8326,4300,15421,15421,15021,6310,15421,8551,46714,43023,Chatham,,,,,,4548,2862,70897,13992,38974,41572,43081,14521,42128,44944,46796,4508,2845,4593,4074,604,2896,2504,321,59661,18634,74470,65198,12097,2475,13747,13150,28456,27286,11442,25957,2506,11436,12482,13049,26245,11165,27136,25034,13743,28423,13047,27114,CHATHAM COUNTY
14255,38074,38743,38743,38748,15047,15047,14884,4978,23542,23542,23036,9210,23542,15052,100736,93877,Pitt,154,154,154,67,154,1984,1203,170444,22239,86467,91681,93997,22899,92155,97872,100874,1984,1203,2070,1973,700,1287,1203,506,142466,25045,180742,155511,26743,3402,31161,29898,67643,65990,18797,63439,3194,24509,27451,28473,63027,18539,64237,60755,31158,67594,28473,64201,PITT COUNTY
15218,28850,29268,29268,29295,12978,12978,12872,7212,16290,16290,15978,8006,16290,12978,62430,57385,Moore,0,0,0,0,27,4773,3086,94937,22348,54115,56611,57441,23628,58600,61400,62506,4734,3073,4838,4239,817,3136,2703,554,79328,24192,100880,86466,14672,3404,16680,15976,40988,40690,19407,39689,3324,13823,15029,15579,38509,18470,38726,37589,16680,40977,15579,38720,MOORE COUNTY
38075,102721,105211,105211,105243,38625,38625,37894,16186,66390,66390,64631,21795,66393,38631,247007,229701,Forsyth,196,196,196,94,219,3791,2232,359934,57515,208828,222963,229851,59699,223018,238245,247230,3791,2232,3857,3761,1613,2278,2209,1224,295401,62720,382295,325690,65258,10638,74208,71539,169165,162915,47448,153999,10665,62436,68574,70717,152157,45626,156856,144183,74192,169024,70715,156754,FORSYTH COUNTY
16814,42606,43474,43474,43488,13824,13824,13574,6213,29602,29602,28984,10566,29603,13827,99692,94027,Iredell,48,48,48,35,58,1877,1302,171884,25471,86480,91868,94143,26218,91194,97020,99815,1877,1302,1957,1840,939,1388,1286,846,140623,29513,181806,156060,35573,5262,40993,39319,56865,55824,20017,53781,5374,33866,37368,38725,53198,19251,54030,51328,40991,56824,38724,54001,IREDELL COUNTY
6157,10855,10970,10970,10982,6580,6580,6509,3626,4390,4390,4346,2531,4390,6581,19432,18698,Transylvania,0,0,0,0,11,294,207,33015,8019,17708,18352,18729,8148,18289,18988,19495,294,207,351,294,232,236,207,194,29099,10809,34385,30988,3206,1091,3388,3337,15756,15357,6825,14789,1108,3085,3192,3230,14953,6717,15263,14416,3388,15750,3230,15261,TRANSYLVANIA COUNTY
2340,4263,4278,4278,4297,2483,2483,2477,1426,1795,1795,1786,914,1795,2483,11751,10909,Martin,0,0,0,0,19,176,125,21211,4115,10364,10780,10924,4284,11080,11564,11793,176,125,212,176,125,134,125,107,17917,5372,22440,19455,2340,517,2545,2484,9036,8904,3642,8564,492,2168,2294,2330,8361,3516,8460,8071,2545,9030,2330,8454,MARTIN COUNTY
2589,5026,5068,5068,5068,3364,3364,3353,1779,1704,1704,1673,810,1704,3364,11280,10571,Warren,,,,,,139,111,18843,3773,9956,10401,10587,3855,10479,11008,11299,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2262,489,2545,2503,8605,8366,3273,8078,502,2174,2392,2424,7898,3188,8046,7671,2545,8596,2424,8036,WARREN COUNTY
1210,2137,2160,2160,2171,1443,1443,1431,851,717,717,706,359,717,1443,5420,4932,Jones,0,0,0,0,11,415,269,8956,1870,4675,4872,4996,1944,5076,5327,5502,415,269,495,392,87,333,269,65,7704,2257,9419,8314,1126,239,1222,1204,3785,3708,1618,3558,224,1008,1079,1098,3524,1581,3565,3398,1222,3783,1098,3565,JONES COUNTY
5648,11621,11842,11842,11842,5193,5193,5125,2721,6649,6649,6496,2927,6649,5193,25234,23994,Davie,,,,,,387,237,40760,8060,22146,23455,24062,8259,23203,24589,25323,387,237,462,387,183,294,237,163,33901,9279,42846,37262,7000,1649,7843,7642,17018,16560,6427,15816,1626,6668,7269,7460,15949,6271,16308,15241,7843,17004,7460,16297,DAVIE COUNTY
20593,52029,53012,53012,53034,20442,20442,20070,8761,31825,31825,31214,11587,31826,20446,227720,194413,Cumberland,745,745,745,245,762,90786,67400,310252,35905,180454,190915,194525,38762,210796,222593,227893,90342,67195,90835,88163,7392,67456,65429,5329,252655,40937,335509,277878,49531,6305,57712,55323,79346,76928,25065,73102,6170,46462,51779,53566,71941,24406,73503,68563,57709,79225,53565,73448,CUMBERLAND COUNTY
4481,9008,9073,9073,9089,6440,6440,6389,3105,2633,2633,2619,1376,2633,6441,24880,23303,Mcdowell,0,0,0,0,15,507,338,43474,7960,22039,22994,23321,8252,23412,24481,24936,507,338,549,507,272,351,338,218,36617,9517,45756,39943,3180,623,3352,3322,21035,20652,7357,19725,544,2821,2940,2961,19716,7198,20009,18880,3352,21021,2961,20004,MCDOWELL COUNTY
3868,6074,6097,6097,6132,4465,4465,4445,2945,1554,1554,1551,874,1554,4466,13767,12874,Cherokee,78,78,78,49,112,565,425,27420,6261,12515,12793,12983,6483,13352,13658,13881,565,425,674,565,216,522,425,179,23877,8723,28612,25640,2806,843,2826,2823,10381,10270,5424,9981,791,2516,2528,2529,9840,5291,9932,9574,2826,10376,2529,9920,CHEROKEE COUNTY
2153,3690,3717,3717,3718,2578,2578,2568,1560,1139,1139,1122,593,1139,2579,8499,7588,Chowan,,,,,,103,55,13243,3032,7216,7533,7646,3349,8063,8402,8577,103,55,175,103,23,111,55,0,11164,3521,13943,12171,1654,402,1765,1762,6637,6537,2924,6306,428,1573,1673,1674,5805,2604,5861,5588,1765,6631,1674,5859,CHOWAN COUNTY
17034,62157,65299,65299,65326,31011,31011,29266,7744,34276,34276,32879,9290,34277,31026,116047,111347,Orange,12,12,12,0,23,1231,839,142010,22601,96874,104965,111467,23309,100519,108917,116244,1231,839,1329,1231,394,909,839,343,119925,21654,148476,130842,22444,2978,25313,24532,89602,83154,19937,76844,3047,22216,24248,24993,79878,19211,85565,73819,25308,89508,24993,85515,ORANGE COUNTY
3672,7434,7516,7516,7516,5525,5525,5465,2724,1991,1991,1969,948,1991,5525,17141,15990,Alexander,,,,,,323,128,35620,5504,15258,15803,16100,5725,16299,16903,17249,323,128,422,323,122,235,128,59,30040,7667,37497,32781,2650,347,2896,2850,13931,13730,5256,13326,330,2442,2614,2647,13061,5115,13218,12688,2896,13922,2647,13215,ALEXANDER COUNTY
30189,117228,120420,120420,120423,61911,61911,60242,14902,58372,58372,56849,15238,58372,61914,236919,222466,Durham,137,137,137,49,137,7263,4995,301307,41753,200922,213592,222585,43581,212826,226255,237142,7263,4995,7375,7206,1812,5056,4960,1429,255829,43764,321488,275950,51470,5873,58555,56173,171212,162819,35896,154150,5788,49548,54054,56125,154543,34536,161404,146414,58548,171108,56125,161346,DURHAM COUNTY
19340,36463,37031,37031,37050,24591,24591,24226,13513,12407,12407,12204,5807,12407,24599,71102,67740,Henderson,33,33,33,20,44,1543,979,111764,26444,63306,66223,67813,27009,66136,69278,71172,1543,979,1592,1543,924,1039,979,767,95451,30961,117417,103234,13431,3915,14624,14268,54956,53467,22170,51162,3872,12798,13617,13921,51627,21805,52853,49529,14624,54935,13920,52841,HENDERSON COUNTY
4051,8423,8489,8489,8502,5436,5436,5399,2640,3053,3053,3024,1411,3053,5438,22574,20228,Pasquotank,0,0,0,0,11,30,0,37393,6542,19113,19933,20257,7153,21158,22089,22618,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5256,976,5551,5485,17023,16574,6158,15872,904,4880,5076,5120,14857,5638,15122,14233,5551,16993,5120,15108,PASQUOTANK COUNTY
2085,3464,3475,3475,3475,2410,2410,2403,1467,1065,1065,1061,618,1065,2410,7549,7157,Pamlico,,,,,,151,97,12261,3372,6921,7097,7218,3472,7258,7460,7599,151,97,201,151,76,158,97,49,10805,3866,12726,11540,1151,268,1261,1242,6137,6067,3128,5956,263,1086,1163,1178,5837,3060,5882,5738,1261,6137,1178,5882,PAMLICO COUNTY
1605,3184,3219,3219,3220,2615,2615,2595,1327,604,604,589,278,604,2616,7605,7060,Mitchell,,,,,,104,52,14242,2800,6763,6988,7084,2912,7251,7500,7620,104,52,117,104,74,75,52,52,12229,3810,14964,13195,1058,258,1212,1202,6291,6194,2580,6089,240,969,1106,1111,5830,2508,5898,5742,1212,6289,1111,5897,MITCHELL COUNTY
2233,4457,4489,4489,4489,3031,3031,3015,1558,1458,1458,1442,675,1458,3031,13369,11835,Currituck,,,,,,873,560,26216,4103,11339,11737,11904,4687,12797,13224,13446,859,560,940,766,83,623,484,24,21675,4551,27763,23787,2038,374,2181,2139,10325,10226,4230,9993,368,1888,1984,2017,9193,3711,9264,8967,2181,10315,2017,9258,CURRITUCK COUNTY
31736,50348,50695,50695,50704,21083,21083,20968,14032,29553,29553,29321,17662,29553,21085,93169,88294,Brunswick,59,59,59,42,66,2699,1907,137478,42908,84708,87238,88359,44252,89012,91835,93251,2699,1907,2757,2676,1536,1952,1907,1202,121795,46605,142820,129086,22629,6361,24867,24157,65627,64979,36355,63707,6562,21607,23038,23616,62293,35144,62791,61194,24864,65606,23614,62773,BRUNSWICK COUNTY
16430,34927,35390,35390,35419,18236,18236,18023,9395,17110,17110,16860,7001,17110,18240,85761,79206,Davidson,44,44,44,34,69,1883,1252,158409,24990,74251,77973,79286,25726,79824,84023,85873,1883,1252,1961,1837,908,1315,1216,697,131285,31089,167609,144432,23898,4477,25932,25457,57980,56683,20341,54089,4425,22362,23776,24133,52945,19868,53838,50673,25930,57948,24132,53822,DAVIDSON COUNTY
6908,16274,16518,16518,16536,6981,6981,6888,3151,9537,9537,9386,3757,9537,6985,39049,36469,Franklin,0,0,0,0,14,1147,675,65799,10278,33619,35716,36553,10592,35686,38016,39150,1147,675,1229,1078,393,749,626,263,54524,11935,69685,59978,12199,1942,13980,13547,23941,23322,8257,22409,1953,11590,12836,13156,22205,8062,22648,21403,13979,23923,13156,22638,FRANKLIN COUNTY
6485,13306,13501,13501,13507,6731,6731,6639,3771,6770,6770,6667,2714,6770,6737,27789,26450,Dare,,,,,,225,107,35367,9259,24852,25948,26525,9531,25963,27144,27859,225,107,282,225,56,177,107,0,30088,8201,37009,32745,5145,620,5843,5583,21734,21336,8855,20593,598,4788,5217,5440,20624,8661,20908,19957,5843,21721,5440,20903,DARE COUNTY
29528,72402,73949,73949,73979,29650,29650,29039,13193,44205,44205,43269,16270,44205,29666,154607,146042,New Hanover,94,94,94,65,108,3014,1894,223363,40554,134611,142141,146129,41875,141682,149816,154738,3014,1894,3093,2945,1236,1959,1843,907,191812,43147,234473,206724,43939,6174,50899,48444,100746,98358,34465,94798,6097,41864,46303,48416,93944,33550,95754,90904,50878,100715,48415,95733,NEW HANOVER COUNTY
3460,6259,6328,6328,6329,4406,4406,4383,2598,1922,1922,1876,862,1922,4407,23491,20170,Bladen,,,,,,6419,4399,31131,5912,18541,19921,20213,6361,21427,23082,23590,6322,4355,6512,5517,635,4437,3716,397,26077,7459,32722,28574,4123,705,4547,4475,12531,12285,5021,11787,663,3845,4176,4220,11390,4852,11556,10980,4547,12525,4220,11551,BLADEN COUNTY
2364,4866,4904,4904,4905,3853,3853,3835,1934,1051,1051,1031,430,1051,3854,12041,11136,Anson,,,,,,133,95,23143,3713,10575,10996,11141,3854,11355,11832,12089,133,95,180,133,79,99,95,69,19608,4730,24446,21306,2534,429,2897,2867,9012,8832,3346,8688,383,2303,2609,2630,8292,3261,8412,8177,2897,9011,2630,8411,ANSON COUNTY
18741,31423,31423,31423,32007,,,,,,,,,,,0,0,"",31423,31423,31423,18741,32007,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
