At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10698,20324,20475,20475,20494,9501,9501,9436,5493,10963,10963,10877,5194,10963,9502,48070,45198,Rockingham,11,11,11,11,29,500,338,86406,16068,42901,44650,45246,16456,45374,47278,48138,500,338,548,500,311,371,338,263,72695,18996,91010,79246,13645,2724,14771,14441,32819,32337,13421,31229,2718,12722,13462,13713,30850,13087,31162,29841,14771,32799,13713,31147,ROCKINGHAM COUNTY
10555,19380,19579,19579,19581,6772,6772,6728,3946,12807,12807,12652,6609,12808,6773,47641,43917,Carteret,,,,,,6514,4860,66672,16306,41480,43334,43952,17188,44765,46817,47700,6432,4832,6566,5999,1394,4889,4474,918,57537,17867,69473,62070,11652,2370,13100,12694,28034,27691,13424,27114,2430,11122,12106,12434,26396,12958,26629,25884,13100,28027,12432,26625,CARTERET COUNTY
80996,310633,320263,320263,320343,117236,117236,113584,29021,202467,202467,196489,51746,202472,117281,738043,687354,Mecklenburg,560,560,560,229,590,8846,5289,1037049,120334,615799,662752,687696,125644,656708,707117,738594,8846,5289,8960,8737,2801,5361,5214,2074,852079,127686,1110356,937616,219811,22609,257785,245579,471849,452692,100234,428160,22304,209576,234404,244875,423059,95956,437460,401009,257730,471467,244861,437204,MECKLENBURG COUNTY
1696,3387,3421,3421,3442,1932,1932,1921,1122,811,811,788,300,811,1932,9136,7770,Swain,678,678,678,274,699,3637,2595,13403,2475,7026,7511,7801,2620,8135,8753,9185,3364,2417,3685,2940,494,2625,2100,407,11137,2803,14271,12138,1181,219,1283,1274,4217,4115,1907,4014,201,1043,1126,1131,3968,1867,4045,3883,1283,4216,1131,4044,SWAIN COUNTY
2227,4590,4638,4638,4638,3314,3314,3284,1596,1324,1324,1306,631,1324,3314,9771,9174,Avery,,,,,,95,61,16905,3421,8868,9086,9204,3569,9427,9659,9843,95,61,162,95,61,86,61,50,14969,4020,17557,15935,1448,293,1590,1581,8091,7983,3215,7884,288,1350,1476,1479,7549,3083,7639,7457,1590,8086,1479,7634,AVERY COUNTY
4801,9987,10114,10114,10132,6065,6065,6004,3022,4049,4049,3983,1779,4049,6067,27186,24727,Vance,0,0,0,0,16,406,297,41780,7626,22755,24245,24764,7848,24688,26413,27238,406,297,430,406,215,316,297,189,34092,8487,44535,37671,6788,1141,7519,7396,19289,18611,6492,17494,1153,6399,6963,7047,16985,6284,17401,16059,7518,19262,7045,17385,VANCE COUNTY
5708,11263,11355,11355,11365,9207,9207,9147,4852,2148,2148,2116,856,2148,9207,28259,26086,Halifax,0,0,0,0,10,494,293,47245,9378,24741,25830,26149,9707,26497,27786,28319,494,293,535,494,266,342,293,191,39391,10690,50010,43237,4723,920,5281,5185,22503,22107,8521,21280,867,4336,4761,4818,20776,8320,20989,20112,5281,22484,4818,20975,HALIFAX COUNTY
10257,22227,22552,22552,22573,12359,12359,12257,6054,10173,10173,9950,4203,10173,12362,56424,52784,Nash,20,20,20,0,38,858,574,89023,15995,49292,51932,52868,16421,52198,55171,56502,858,574,915,848,451,642,574,362,73765,17956,94298,81106,16728,3102,19366,18716,36221,35597,12868,34622,3091,15937,17758,18206,33600,12542,34020,32781,19366,36200,18206,34004,NASH COUNTY
6572,12378,12491,12491,12492,9294,9294,9219,5117,3197,3197,3159,1455,3197,9295,29624,27561,Rutherford,,,,,,627,526,63605,10329,26206,27226,27619,10793,28053,29174,29722,627,526,706,627,468,571,526,431,53422,14855,67029,58398,5323,1399,5809,5707,23207,22840,8926,22103,1379,5107,5472,5551,21228,8519,21497,20573,5809,23188,5549,21486,RUTHERFORD COUNTY
3829,7354,7433,7433,7433,4689,4689,4650,2467,2744,2744,2704,1362,2744,4689,15228,14291,Ashe,,,,,,109,80,26129,5413,13520,14023,14348,5658,14339,14883,15323,109,80,193,109,92,130,80,69,22479,7249,27203,24214,3062,773,3331,3307,11799,11467,4793,11168,844,2981,3216,3233,10727,4500,10985,10459,3330,11789,3233,10978,ASHE COUNTY
4906,9584,9681,9681,9681,4909,4909,4885,2835,4772,4772,4699,2071,4772,4909,22392,21019,Stokes,,,,,,218,137,43536,7684,20037,20763,21097,7994,21233,22047,22501,218,137,319,218,150,204,137,117,37145,9917,45591,40306,7122,1662,7715,7611,14467,14218,6182,13893,1558,6637,7096,7180,13530,6009,13713,13263,7715,14459,7180,13702,STOKES COUNTY
894,1535,1540,1540,1573,885,885,883,513,600,600,597,371,600,887,4208,3831,Graham,55,55,55,10,86,387,278,8040,1526,3693,3801,3862,1599,4022,4153,4238,377,278,416,334,62,307,243,37,6767,2067,8441,7414,873,163,886,886,2936,2890,1374,2815,151,783,796,797,2727,1338,2758,2667,886,2935,797,2756,GRAHAM COUNTY
6190,13589,13836,13836,13851,6659,6659,6585,3337,7151,7151,6978,2843,7151,6663,34148,31803,Pender,26,26,26,10,37,1357,909,59482,9441,29333,30997,31874,9806,31330,33162,34224,1347,909,1421,1234,363,972,832,280,49058,11716,63060,53967,9103,1413,10500,10077,22303,21738,8030,20993,1369,8450,9385,9732,20703,7792,21170,20051,10499,22292,9732,21162,PENDER COUNTY
13423,25061,25435,25435,25444,14454,14454,14275,8489,10955,10955,10760,4919,10955,14456,66587,62178,Craven,26,26,26,15,33,9872,8400,95778,19584,58095,61059,62235,20069,61735,65057,66673,9840,8387,9934,9697,951,8440,8282,721,80387,20103,102139,87409,14642,2613,16099,15784,40640,39433,16505,37396,2645,13881,14892,15146,37780,16218,38649,35932,16099,40616,15146,38632,CRAVEN COUNTY
52518,143990,147616,147616,147634,43150,43150,42146,16317,104218,104218,101596,36090,104220,43157,342186,320813,Guilford,248,248,248,111,257,4864,2927,505896,78129,292167,311821,320960,80923,309269,330537,342406,4864,2927,4938,4822,1942,2988,2902,1498,418240,83442,537174,459608,94118,15293,110844,104917,226624,220756,63688,210329,14990,89626,100006,104895,208888,61641,213077,199639,110818,226504,104895,212991,GUILFORD COUNTY
2862,5926,6006,6006,6007,5237,5237,5173,2625,769,769,753,237,769,5238,12673,12117,Madison,,,,,,210,119,20741,4453,11492,11897,12138,4523,11978,12423,12695,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1209,264,1360,1340,11110,10873,4153,10559,249,1135,1259,1277,10519,4118,10725,10238,1359,11104,1277,10721,MADISON COUNTY
10651,23501,24152,24152,24160,8618,8618,8397,4330,15534,15534,15104,6321,15534,8626,46791,43132,Chatham,,,,,,4559,2866,70897,14001,39025,41635,43190,14528,42170,45002,46874,4515,2849,4604,4078,605,2900,2508,321,59661,18634,74470,65198,12106,2475,13758,13160,28512,27327,11448,25986,2509,11452,12499,13091,26287,11171,27199,25065,13754,28478,13089,27177,CHATHAM COUNTY
14310,38327,39033,39033,39038,15160,15160,14986,5009,23719,23719,23187,9234,23719,15165,100839,93984,Pitt,154,154,154,67,154,1985,1203,170444,22249,86526,91741,94106,22909,92224,97946,100980,1985,1203,2074,1974,700,1289,1203,506,142466,25045,180742,155511,26785,3406,31234,29949,67672,66012,18803,63465,3198,24560,27508,28536,63030,18545,64281,60763,31231,67623,28536,64245,PITT COUNTY
15259,29010,29440,29440,29467,13030,13030,12924,7235,16410,16410,16086,8024,16410,13030,62462,57433,Moore,0,0,0,0,27,4777,3087,94937,22358,54139,56637,57489,23637,58629,61424,62538,4736,3074,4842,4241,817,3137,2704,554,79328,24192,100880,86466,14693,3410,16708,15998,40988,40690,19410,39695,3329,13843,15056,15628,38507,18475,38724,37592,16708,40977,15628,38718,MOORE COUNTY
38187,103214,105772,105772,105804,38855,38855,38105,16239,66721,66721,64913,21854,66724,38861,247179,229990,Forsyth,196,196,196,94,219,3794,2233,359934,57549,208946,223089,230140,59732,223134,238365,247402,3794,2233,3860,3764,1613,2279,2210,1224,295401,62720,382295,325690,65317,10652,74281,71595,169261,162976,47467,154053,10680,62494,68638,70838,152218,45645,157023,144242,74265,169120,70836,156921,FORSYTH COUNTY
16857,42815,43701,43701,43715,13891,13891,13635,6223,29762,29762,29132,10599,29763,13894,99765,94126,Iredell,48,48,48,35,58,1878,1302,171884,25485,86546,91937,94242,26232,91253,97083,99888,1878,1302,1958,1841,939,1388,1286,846,140623,29513,181806,156060,35608,5266,41033,39359,56897,55846,20027,53804,5378,33892,37395,38773,53240,19261,54081,51368,41031,56856,38772,54052,IREDELL COUNTY
6169,10888,11006,11006,11018,6601,6601,6527,3632,4405,4405,4361,2537,4405,6602,19435,18714,Transylvania,0,0,0,0,11,294,207,33015,8019,17713,18359,18745,8147,18288,18988,19498,294,207,351,294,232,236,207,194,29099,10809,34385,30988,3207,1091,3389,3338,15758,15356,6824,14787,1108,3087,3194,3233,14958,6717,15276,14419,3389,15752,3233,15274,TRANSYLVANIA COUNTY
2346,4277,4293,4293,4312,2488,2488,2482,1428,1805,1805,1795,918,1805,2488,11700,10864,Martin,0,0,0,0,19,176,125,21211,4099,10320,10735,10879,4266,11029,11513,11742,176,125,212,176,125,134,125,107,17917,5372,22440,19455,2340,519,2545,2484,8985,8853,3622,8513,494,2175,2300,2336,8310,3498,8409,8020,2545,8979,2336,8403,MARTIN COUNTY
2603,5083,5130,5130,5130,3409,3409,3395,1789,1721,1721,1688,814,1721,3409,11294,10597,Warren,,,,,,139,111,18843,3776,9958,10410,10613,3858,10484,11014,11313,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2264,489,2549,2505,8615,8370,3276,8081,502,2177,2396,2431,7903,3191,8065,7670,2549,8606,2431,8055,WARREN COUNTY
1220,2159,2182,2182,2193,1460,1460,1448,858,722,722,711,362,722,1460,5428,4936,Jones,0,0,0,0,11,416,269,8956,1872,4677,4875,5002,1948,5084,5335,5512,416,269,498,393,87,335,269,65,7704,2257,9419,8314,1127,240,1223,1205,3791,3714,1621,3564,225,1010,1081,1101,3525,1582,3566,3398,1223,3789,1101,3566,JONES COUNTY
5669,11689,11915,11915,11915,5224,5224,5155,2735,6691,6691,6534,2934,6691,5224,25246,24015,Davie,,,,,,387,237,40760,8067,22159,23468,24083,8264,23214,24598,25335,387,237,462,387,183,294,237,163,33901,9279,42846,37262,7008,1651,7854,7650,17019,16561,6430,15819,1629,6674,7276,7471,15955,6275,16318,15248,7854,17005,7471,16307,DAVIE COUNTY
20695,52451,53460,53460,53483,20672,20672,20295,8829,32043,32043,31411,11621,32044,20677,227912,194656,Cumberland,745,745,745,245,762,90857,67451,310252,35920,180559,191027,194768,38773,210917,222721,228085,90389,67227,90906,88206,7393,67507,65459,5329,252655,40937,335509,277878,49580,6309,57777,55372,79402,76960,25071,73131,6177,46511,51834,53661,71966,24414,73600,68589,57774,79281,53660,73545,CUMBERLAND COUNTY
4504,9075,9143,9143,9159,6506,6506,6452,3126,2637,2637,2623,1378,2637,6507,24898,23337,Mcdowell,0,0,0,0,15,507,338,43474,7969,22059,23018,23355,8261,23425,24495,24954,507,338,549,507,272,351,338,218,36617,9517,45756,39943,3182,624,3356,3323,21049,20665,7365,19736,545,2821,2940,2961,19740,7206,20043,18900,3356,21035,2961,20038,MCDOWELL COUNTY
3885,6107,6131,6131,6166,4484,4484,4463,2955,1569,1569,1566,881,1569,4485,13774,12885,Cherokee,78,78,78,49,112,565,425,27420,6267,12525,12802,12994,6490,13358,13665,13888,565,425,674,565,216,522,425,179,23877,8723,28612,25640,2807,845,2827,2824,10387,10276,5429,9986,793,2518,2530,2531,9847,5295,9941,9582,2827,10382,2531,9929,CHEROKEE COUNTY
2161,3710,3737,3737,3738,2590,2590,2580,1566,1147,1147,1130,595,1147,2591,8501,7596,Chowan,,,,,,103,55,13243,3033,7224,7541,7654,3349,8064,8403,8580,103,55,176,103,23,111,55,0,11164,3521,13943,12171,1654,402,1766,1762,6638,6538,2924,6307,429,1580,1680,1681,5806,2604,5862,5589,1766,6632,1681,5860,CHOWAN COUNTY
17085,62414,65638,65638,65667,31193,31193,29407,7775,34433,34433,32995,9310,34434,31210,116107,111413,Orange,12,12,12,0,23,1231,839,142010,22622,96893,104975,111533,23334,100543,108940,116306,1231,839,1329,1231,394,909,839,343,119925,21654,148476,130842,22458,2980,25351,24552,89626,83157,19960,76854,3050,22227,24261,25016,79875,19229,85608,73827,25346,89530,25016,85558,ORANGE COUNTY
3678,7481,7563,7563,7563,5555,5555,5495,2727,2008,2008,1986,951,2008,5555,17152,16006,Alexander,,,,,,323,128,35620,5504,15272,15817,16116,5724,16310,16912,17260,323,128,422,323,122,235,128,59,30040,7667,37497,32781,2655,349,2901,2855,13937,13734,5253,13332,333,2451,2624,2657,13065,5112,13224,12693,2901,13928,2657,13221,ALEXANDER COUNTY
30297,117921,121187,121187,121190,62370,62370,60655,14977,58680,58680,57129,15271,58680,62373,237139,222779,Durham,137,137,137,49,137,7270,4996,301307,41774,201062,213745,222899,43602,212964,226394,237364,7270,4996,7382,7213,1812,5057,4961,1429,255829,43764,321488,275950,51519,5879,58634,56227,171348,162897,35911,154232,5794,49589,54098,56212,154651,34551,161630,146512,58627,171242,56212,161571,DURHAM COUNTY
19378,36621,37202,37202,37221,24717,24717,24340,13537,12452,12452,12248,5821,12452,24725,71151,67837,Henderson,33,33,33,20,44,1543,979,111764,26461,63355,66283,67910,27024,66166,69314,71221,1543,979,1592,1543,924,1039,979,767,95451,30961,117417,103234,13434,3921,14630,14272,54999,53499,22179,51189,3878,12804,13623,13933,51681,21816,52938,49572,14630,54978,13932,52926,HENDERSON COUNTY
4071,8492,8557,8557,8570,5469,5469,5432,2655,3088,3088,3060,1416,3088,5471,22581,20239,Pasquotank,0,0,0,0,11,30,0,37393,6543,19120,19937,20268,7153,21165,22095,22625,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5259,976,5555,5488,17026,16577,6158,15876,904,4881,5077,5123,14860,5639,15130,14239,5555,16996,5123,15116,PASQUOTANK COUNTY
2089,3475,3487,3487,3487,2418,2418,2410,1469,1069,1069,1065,620,1069,2418,7539,7151,Pamlico,,,,,,151,97,12261,3365,6915,7091,7212,3462,7247,7450,7589,151,97,201,151,76,158,97,49,10805,3866,12726,11540,1151,268,1261,1242,6127,6057,3118,5945,263,1087,1163,1178,5831,3053,5876,5731,1261,6127,1178,5876,PAMLICO COUNTY
1608,3203,3238,3238,3239,2634,2634,2614,1330,604,604,589,278,604,2635,7608,7063,Mitchell,,,,,,104,52,14242,2800,6766,6990,7087,2913,7255,7503,7623,104,52,117,104,74,75,52,52,12229,3810,14964,13195,1059,258,1213,1203,6293,6196,2581,6092,240,969,1106,1111,5832,2508,5901,5745,1213,6291,1111,5900,MITCHELL COUNTY
2236,4477,4509,4509,4509,3046,3046,3030,1561,1463,1463,1447,675,1463,3046,13378,11843,Currituck,,,,,,878,561,26216,4106,11345,11743,11912,4690,12806,13232,13455,863,561,945,770,83,624,485,24,21675,4551,27763,23787,2039,374,2182,2140,10328,10229,4233,9997,368,1888,1984,2018,9198,3714,9270,8972,2182,10318,2018,9264,CURRITUCK COUNTY
31808,50555,50916,50916,50925,21199,21199,21081,14075,29658,29658,29415,17691,29658,21201,93221,88378,Brunswick,59,59,59,42,66,2699,1907,137478,42934,84754,87290,88443,44276,89053,91881,93303,2699,1907,2757,2676,1536,1952,1907,1202,121795,46605,142820,129086,22653,6366,24893,24183,65653,64999,36374,63724,6568,21636,23070,23661,62313,35164,62830,61211,24890,65632,23659,62812,BRUNSWICK COUNTY
16489,35124,35603,35603,35632,18348,18348,18125,9435,17211,17211,16955,7020,17211,18352,85849,79329,Davidson,44,44,44,34,69,1889,1254,158409,25010,74322,78059,79409,25745,79873,84079,85961,1889,1254,1967,1842,909,1317,1218,697,131285,31089,167609,144432,23923,4481,25969,25483,58025,56707,20355,54108,4433,22397,23816,24183,52989,19880,53909,50707,25967,57993,24182,53893,DAVIDSON COUNTY
6928,16392,16644,16644,16662,7037,7037,6942,3163,9607,9607,9450,3765,9607,7041,39103,36522,Franklin,0,0,0,0,14,1159,685,65799,10280,33651,35749,36597,10593,35724,38054,39194,1159,685,1232,1090,393,750,636,263,54524,11935,69685,59978,12206,1942,13990,13555,23972,23340,8258,22428,1954,11600,12849,13176,22215,8063,22671,21415,13989,23955,13176,22661,FRANKLIN COUNTY
6497,13332,13527,13527,13533,6743,6743,6651,3778,6784,6784,6681,2719,6784,6749,27796,26473,Dare,,,,,,225,107,35367,9264,24851,25950,26548,9536,25966,27150,27867,225,107,282,225,56,177,107,0,30088,8201,37009,32745,5146,620,5847,5585,21738,21340,8860,20595,598,4788,5218,5458,20625,8666,20913,19956,5846,21725,5458,20908,DARE COUNTY
29593,72717,74302,74302,74332,29817,29817,29197,13232,44391,44391,43426,16296,44391,29833,154693,146192,New Hanover,94,94,94,65,108,3016,1904,223363,40572,134701,142239,146270,41897,141753,149886,154825,3016,1904,3095,2947,1236,1960,1853,907,191812,43147,234473,206724,43976,6183,50953,48482,100777,98388,34478,94830,6103,41900,46346,48487,93989,33562,95823,90948,50931,100746,48486,95802,NEW HANOVER COUNTY
3479,6322,6393,6393,6394,4453,4453,4428,2613,1940,1940,1894,866,1940,4454,23519,20208,Bladen,,,,,,6437,4403,31131,5915,18561,19950,20251,6366,21446,23101,23618,6336,4359,6530,5530,637,4441,3719,397,26077,7459,32722,28574,4129,705,4554,4481,12534,12284,5024,11787,663,3854,4185,4229,11406,4855,11581,10988,4554,12528,4229,11576,BLADEN COUNTY
2367,4885,4923,4923,4924,3868,3868,3851,1937,1055,1055,1034,430,1055,3869,12048,11154,Anson,,,,,,133,95,23143,3715,10590,11011,11159,3855,11363,11837,12096,133,95,180,133,79,99,95,69,19608,4730,24446,21306,2539,429,2900,2870,9016,8834,3347,8691,383,2310,2613,2634,8303,3263,8426,8185,2900,9015,2634,8425,ANSON COUNTY
18961,31941,31941,31941,32527,,,,,,,,,,,0,0,"",31941,31941,31941,18961,32527,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
