At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - NC,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 18Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,county1
10466,19681,19803,19803,19822,9159,9159,9105,5350,10633,10633,10565,5105,10633,9160,47892,44948,Rockingham,11,11,11,11,29,482,338,86406,16033,42727,44469,44981,16424,45219,47126,47931,482,338,502,482,311,357,338,263,72695,18996,91010,79246,13564,2713,14678,14362,32751,32282,13400,31173,2707,12603,13338,13549,30793,13063,31075,29786,14678,32732,13549,31061,ROCKINGHAM COUNTY
10365,18876,19027,19027,19029,6557,6557,6520,3849,12470,12470,12356,6516,12471,6558,41569,39300,Carteret,,,,,,563,500,66672,15665,37307,38787,39323,16097,39262,40877,41616,563,500,603,563,339,517,500,324,57537,17867,69473,62070,11603,2357,13039,12645,27974,27669,13401,27096,2416,11063,12035,12335,26252,12925,26471,25744,13039,27967,12333,26467,CARTERET COUNTY
79291,297356,304572,304572,304638,111612,111612,108495,28226,192432,192432,188333,50845,192433,111647,732924,680618,Mecklenburg,528,528,528,220,558,7761,4967,1037049,119866,611582,658107,680942,125064,653132,703265,733443,7761,4967,7850,7761,2543,5023,4967,2039,852079,127686,1110356,937616,218538,22484,255772,244196,469821,451308,100037,426833,22168,208429,233080,242457,420060,95659,433462,398186,255720,469443,242443,433208,MECKLENBURG COUNTY
1688,3306,3337,3337,3354,1898,1898,1888,1117,769,769,748,297,769,1898,9106,7732,Swain,670,670,670,274,687,3624,2588,13403,2475,7009,7487,7763,2621,8116,8732,9155,3357,2412,3672,2935,494,2618,2099,407,11137,2803,14271,12138,1174,219,1276,1267,4207,4108,1908,4007,200,1031,1113,1118,3962,1868,4027,3879,1276,4206,1118,4026,SWAIN COUNTY
2196,4353,4394,4394,4394,3109,3109,3082,1573,1285,1285,1271,623,1285,3109,9737,9131,Avery,,,,,,81,61,16905,3411,8844,9058,9141,3562,9402,9631,9765,81,61,103,81,61,65,61,50,14969,4020,17557,15935,1441,291,1583,1574,8079,7976,3210,7880,284,1344,1466,1469,7531,3077,7607,7439,1583,8073,1469,7601,AVERY COUNTY
4699,9597,9702,9702,9719,5800,5800,5748,2950,3902,3902,3849,1749,3902,5802,27038,24580,Vance,0,0,0,0,15,395,297,41780,7604,22674,24153,24603,7825,24574,26291,27079,395,297,408,395,215,302,297,189,34092,8487,44535,37671,6755,1136,7481,7364,19190,18532,6474,17424,1149,6367,6931,7012,16925,6266,17289,16010,7480,19163,7010,17273,VANCE COUNTY
5592,10891,10973,10973,10983,8902,8902,8849,4754,2071,2071,2042,838,2071,8902,27984,25866,Halifax,0,0,0,0,10,372,254,47245,9366,24583,25660,25890,9647,26257,27536,28007,372,254,376,372,226,264,254,191,39391,10690,50010,43237,4675,913,5228,5135,22403,22029,8508,21210,863,4280,4702,4749,20704,8312,20877,20049,5228,22384,4749,20863,HALIFAX COUNTY
10004,21314,21573,21573,21594,11810,11810,11725,5855,9743,9743,9569,4149,9743,11813,56080,52443,Nash,20,20,20,0,38,773,552,89023,15962,49103,51702,52475,16372,51967,54895,56108,773,552,780,773,425,568,552,362,73765,17956,94298,81106,16618,3088,19199,18590,36129,35532,12859,34576,3072,15815,17616,18007,33534,12528,33900,32736,19199,36108,18007,33884,NASH COUNTY
6457,12025,12109,12109,12110,9015,9015,8961,5029,3094,3094,3064,1428,3094,9016,29495,27427,Rutherford,,,,,,617,526,63605,10309,26121,27133,27460,10769,27959,29072,29548,617,526,651,617,468,546,526,431,53422,14855,67029,58398,5289,1397,5761,5670,23136,22785,8904,22053,1376,5083,5442,5514,21165,8502,21400,20512,5761,23117,5512,21389,RUTHERFORD COUNTY
3778,7190,7247,7247,7247,4573,4573,4549,2435,2674,2674,2641,1343,2674,4573,15175,14253,Ashe,,,,,,109,80,26129,5407,13494,13995,14280,5652,14295,14838,15204,109,80,127,109,92,100,80,69,22479,7249,27203,24214,3048,770,3316,3294,11761,11435,4790,11138,842,2975,3211,3226,10704,4496,10954,10439,3315,11751,3226,10947,ASHE COUNTY
4779,9265,9343,9343,9343,4720,4720,4703,2745,4623,4623,4562,2034,4623,4720,22298,20895,Stokes,,,,,,218,137,43536,7659,19951,20668,20941,7974,21145,21961,22342,218,137,254,218,150,172,137,117,37145,9917,45591,40306,7085,1655,7678,7574,14410,14169,6169,13842,1548,6584,7038,7107,13493,5994,13662,13230,7678,14402,7107,13651,STOKES COUNTY
873,1489,1494,1494,1527,851,851,849,497,588,588,585,366,588,853,4183,3821,Graham,55,55,55,10,86,376,277,8040,1522,3687,3793,3852,1596,4017,4146,4213,376,277,405,334,62,306,242,37,6767,2067,8441,7414,867,163,880,880,2928,2890,1371,2816,150,778,791,791,2725,1335,2755,2667,880,2927,791,2753,GRAHAM COUNTY
6088,13035,13232,13232,13255,6302,6302,6240,3286,6915,6915,6780,2802,6915,6306,33250,30901,Pender,15,15,15,0,34,512,340,59482,9397,28611,30183,30925,9729,30586,32304,33273,512,340,523,512,284,356,340,250,49058,11716,63060,53967,9070,1411,10453,10043,22297,21749,8034,21004,1365,8400,9330,9647,20513,7782,20922,19871,10452,22286,9647,20914,PENDER COUNTY
13131,24158,24462,24462,24471,13790,13790,13657,8256,10648,10648,10477,4861,10648,13792,64912,60952,Craven,24,24,24,14,31,8460,7493,95778,19691,57085,59920,60999,20000,60213,63413,64996,8396,7466,8521,8354,917,7523,7451,874,80387,20103,102139,87409,14554,2604,15997,15689,40478,39328,16479,37305,2634,13790,14790,15029,37664,16183,38447,35844,15997,40455,15029,38430,CRAVEN COUNTY
51462,139047,141920,141920,141937,41602,41602,40689,15828,100080,100080,98120,35529,100082,41608,339097,318052,Guilford,238,238,238,105,247,3554,2323,505896,77937,290304,309836,318153,80532,306785,327892,339276,3554,2323,3587,3554,1773,2336,2323,1498,418240,83442,537174,459608,93455,15201,109747,104131,225942,220207,63558,209776,14910,88947,99226,103585,208287,61529,212232,199034,109723,225820,103585,212144,GUILFORD COUNTY
2780,5702,5764,5764,5765,5022,5022,4972,2550,742,742,730,230,742,5023,12628,12062,Madison,,,,,,210,119,20741,4435,11457,11861,12083,4510,11947,12390,12650,210,119,225,210,106,136,119,86,17939,5034,21755,19327,1199,262,1348,1328,11077,10852,4142,10538,247,1129,1252,1269,10490,4102,10678,10209,1347,11071,1269,10674,MADISON COUNTY
10499,22955,23532,23532,23540,8365,8365,8159,4246,15167,15167,14796,6253,15167,8373,42351,40218,Chatham,,,,,,351,258,70897,13818,36629,38836,40255,14080,38326,40663,42422,351,258,387,351,164,272,258,150,59661,18634,74470,65198,12058,2469,13686,13103,28349,27209,11447,25917,2497,11395,12439,12988,26139,11171,26995,24976,13683,28317,12986,26974,CHATHAM COUNTY
14022,36895,37419,37419,37424,14499,14499,14374,4870,22774,22774,22375,9089,22774,14504,99937,93213,Pitt,146,146,146,63,146,1531,1010,170444,22222,86057,91219,93274,22796,91497,97168,100011,1531,1010,1554,1531,606,1035,1010,506,142466,25045,180742,155511,26565,3390,30905,29697,67552,65940,18800,63401,3174,24317,27223,28144,62986,18542,64095,60730,30902,67504,28144,64059,PITT COUNTY
15035,28285,28659,28659,28686,12689,12689,12598,7107,15970,15970,15687,7928,15970,12689,58458,54829,Moore,0,0,0,0,27,897,692,94937,22183,52021,54135,54878,23231,55169,57488,58504,897,692,932,897,444,735,692,415,79328,24192,100880,86466,14605,3391,16600,15909,40972,40682,19396,39667,3308,13753,14942,15448,38501,18460,38695,37576,16600,40961,15448,38689,MOORE COUNTY
37159,99542,101593,101593,101624,37131,37131,36526,15580,64268,64268,62822,21486,64270,37137,245538,228273,Forsyth,194,194,194,93,217,3230,2022,359934,57399,207994,222017,228391,59481,221903,237037,245725,3230,2022,3259,3230,1519,2035,2022,1224,295401,62720,382295,325690,64930,10590,73745,71184,168721,162623,47372,153743,10625,62054,68135,70066,151860,45550,156290,143918,73730,168578,70064,156187,FORSYTH COUNTY
16581,41391,42061,42061,42083,13470,13470,13259,6158,28554,28554,28095,10399,28555,13473,99017,93429,Iredell,37,37,37,24,55,1530,1170,171884,25426,86118,91452,93482,26139,90654,96433,99078,1530,1170,1548,1530,909,1193,1170,846,140623,29513,181806,156060,35403,5233,40755,39135,56775,55768,19997,53721,5349,33679,37148,38371,53134,19231,53918,51269,40753,56734,38370,53889,IREDELL COUNTY
6116,10719,10798,10798,10810,6471,6471,6427,3599,4327,4327,4292,2517,4327,6472,19383,18650,Transylvania,0,0,0,0,11,283,207,33015,8004,17673,18316,18669,8139,18244,18942,19403,283,207,297,283,232,224,207,194,29099,10809,34385,30988,3195,1091,3374,3326,15732,15333,6816,14766,1105,3068,3175,3210,14934,6705,15235,14398,3374,15726,3210,15233,TRANSYLVANIA COUNTY
2282,4120,4133,4133,4150,2382,2382,2377,1381,1751,1751,1743,901,1751,2382,11762,10916,Martin,0,0,0,0,17,176,125,21211,4133,10394,10811,10931,4303,11098,11584,11778,176,125,186,176,125,134,125,107,17917,5372,22440,19455,2326,516,2529,2472,9063,8936,3662,8596,490,2158,2286,2313,8400,3536,8484,8111,2529,9057,2313,8478,MARTIN COUNTY
2553,4644,4683,4683,4683,3010,3010,3001,1748,1673,1673,1643,805,1673,3010,11257,10532,Warren,,,,,,139,111,18843,3777,9939,10380,10548,3861,10466,10992,11276,139,111,149,139,93,117,111,83,16200,5173,19731,17477,2257,489,2539,2497,8588,8356,3279,8070,502,2163,2380,2407,7889,3192,8024,7665,2539,8579,2407,8014,WARREN COUNTY
1181,2071,2093,2093,2104,1387,1387,1376,827,706,706,695,354,706,1387,5059,4700,Jones,0,0,0,0,11,59,42,8956,1831,4448,4644,4710,1885,4738,4968,5079,59,42,77,59,32,52,42,26,7704,2257,9419,8314,1125,238,1226,1208,3776,3701,1615,3554,223,1007,1078,1096,3524,1582,3562,3399,1226,3774,1096,3562,JONES COUNTY
5560,11351,11536,11536,11536,5051,5051,4998,2660,6485,6485,6353,2900,6485,5051,25116,23873,Davie,,,,,,351,237,40760,8045,22073,23379,23899,8246,23100,24485,25139,351,237,360,351,183,252,237,163,33901,9279,42846,37262,6972,1645,7808,7611,16971,16523,6418,15777,1621,6632,7231,7408,15911,6261,16239,15204,7808,16957,7408,16228,DAVIE COUNTY
20259,50380,51144,51144,51157,19799,19799,19474,8615,30629,30629,30190,11408,30630,19802,230747,204146,Cumberland,716,716,716,236,725,94536,78102,310252,36605,190053,200930,204250,38468,213448,225678,230911,93946,77786,94576,91245,7172,78150,75509,6101,252655,40937,335509,277878,49230,6264,57263,54968,79072,76764,25032,72973,6127,46122,51372,52914,71772,24377,73186,68422,57260,78951,52913,73131,CUMBERLAND COUNTY
4404,8710,8768,8768,8783,6190,6190,6145,3049,2578,2578,2565,1355,2578,6191,24818,23193,Mcdowell,0,0,0,0,14,507,338,43474,7939,21960,22913,23211,8237,23365,24431,24842,507,338,518,507,272,351,338,218,36617,9517,45756,39943,3167,621,3335,3308,20989,20616,7344,19691,542,2801,2921,2941,19654,7179,19919,18821,3335,20976,2941,19914,MCDOWELL COUNTY
3817,5938,5952,5952,5987,4360,4360,4349,2911,1514,1514,1511,857,1514,4361,13723,12843,Cherokee,78,78,78,49,112,552,425,27420,6251,12493,12771,12912,6476,13316,13621,13789,552,425,613,552,216,482,425,179,23877,8723,28612,25640,2801,841,2821,2818,10355,10251,5419,9963,789,2508,2520,2521,9826,5283,9909,9560,2821,10350,2521,9897,CHEROKEE COUNTY
2110,3580,3601,3601,3602,2493,2493,2487,1523,1108,1108,1093,587,1108,2494,8367,7500,Chowan,,,,,,0,,13243,3026,7137,7451,7502,3320,7937,8277,8385,0,,12,0,0,,,,11164,3521,13943,12171,1645,401,1755,1752,6618,6525,2919,6292,428,1563,1663,1664,5788,2598,5838,5574,1755,6612,1664,5836,CHOWAN COUNTY
16857,60930,63646,63646,63671,30341,30341,28723,7653,33294,33294,32196,9204,33295,30354,115706,111063,Orange,11,11,11,0,22,1184,820,142010,22567,96727,104831,111153,23270,100381,108778,115844,1184,820,1227,1184,394,861,820,343,119925,21654,148476,130842,22386,2971,25234,24465,89383,83129,19905,76811,3041,22159,24186,24887,79825,19183,85405,73748,25230,89292,24887,85356,ORANGE COUNTY
3606,7157,7225,7225,7225,5268,5268,5218,2661,1957,1957,1939,945,1957,5268,16852,15873,Alexander,,,,,,90,71,35620,5496,15169,15707,15915,5660,16028,16628,16906,90,71,135,90,66,110,71,59,30040,7667,37497,32781,2637,342,2879,2837,13892,13701,5252,13301,326,2432,2603,2632,13033,5111,13173,12666,2879,13883,2632,13170,ALEXANDER COUNTY
29780,113769,116445,116445,116448,59820,59820,58313,14672,56495,56495,55326,15062,56495,59823,235091,221020,Durham,130,130,130,46,130,6216,4561,301307,41697,200028,212575,221102,43361,211347,224649,235245,6216,4561,6260,6216,1654,4585,4561,1429,255829,43764,321488,275950,51209,5853,58213,55892,170772,162541,35854,153922,5769,49311,53780,55711,154234,34499,160806,146156,58207,170668,55711,160748,DURHAM COUNTY
19128,35729,36196,36196,36214,24099,24099,23789,13380,12065,12065,11908,5728,12065,24106,70828,67455,Henderson,32,32,32,20,43,1441,962,111764,26415,63140,66021,67488,26934,65925,69043,70856,1441,962,1448,1441,877,982,962,767,95451,30961,117417,103234,13395,3907,14579,14232,54829,53370,22150,51089,3863,12749,13562,13840,51497,21785,52666,49429,14579,54808,13839,52654,HENDERSON COUNTY
3983,8162,8206,8206,8219,5276,5276,5252,2605,2930,2930,2910,1378,2930,5278,22473,20124,Pasquotank,0,0,0,0,11,30,0,37393,6531,19054,19864,20152,7141,21107,22027,22517,30,0,44,30,19,15,0,0,31068,6841,39824,34029,5227,971,5520,5454,16953,16543,6151,15850,901,4842,5036,5071,14828,5630,15066,14212,5520,16923,5071,15053,PASQUOTANK COUNTY
2044,3266,3274,3274,3274,2241,2241,2237,1434,1033,1033,1029,610,1033,2241,7460,7103,Pamlico,,,,,,77,66,12261,3368,6876,7048,7115,3443,7178,7378,7476,77,66,93,77,52,78,66,49,10805,3866,12726,11540,1146,268,1255,1235,6128,6066,3123,5955,263,1079,1156,1168,5826,3056,5869,5731,1255,6128,1168,5869,PAMLICO COUNTY
1584,3049,3076,3076,3077,2497,2497,2479,1309,579,579,570,275,579,2498,7583,7021,Mitchell,,,,,,103,52,14242,2797,6737,6957,7045,2909,7233,7482,7598,103,52,116,103,74,75,52,52,12229,3810,14964,13195,1056,258,1206,1198,6276,6181,2577,6074,240,962,1096,1099,5809,2505,5871,5723,1206,6274,1099,5870,MITCHELL COUNTY
2208,4356,4383,4383,4383,2961,2961,2947,1539,1422,1422,1409,669,1422,2961,12501,11267,Currituck,,,,,,36,13,26216,4082,10850,11173,11288,4616,12045,12379,12523,36,13,48,36,20,28,13,13,21675,4551,27763,23787,2027,373,2169,2128,10306,10215,4223,9982,365,1883,1978,2009,9182,3704,9251,8954,2169,10296,2009,9245,CURRITUCK COUNTY
31397,49478,49787,49787,49796,20706,20706,20600,13857,29024,29024,28821,17499,29024,20708,92102,87557,Brunswick,57,57,57,41,64,1820,1492,137478,42766,84075,86583,87593,43899,88022,90801,92154,1820,1492,1849,1820,1244,1509,1492,1134,121795,46605,142820,129086,22550,6337,24761,24066,65544,64915,36318,63652,6540,21522,22938,23467,62153,35092,62617,61061,24759,65523,23465,62600,BRUNSWICK COUNTY
16179,33974,34367,34367,34396,17740,17740,17555,9242,16583,16583,16375,6903,16583,17744,84846,78502,Davidson,44,44,44,34,69,1256,942,158409,24943,73716,77380,78544,25563,79046,83177,84909,1256,942,1286,1256,784,966,942,696,131285,31089,167609,144432,23775,4459,25787,25327,57836,56594,20320,54015,4401,22197,23606,23923,52832,19846,53655,50577,25785,57805,23922,53638,DAVIDSON COUNTY
6829,15799,15994,15994,16011,6770,6770,6693,3113,9224,9224,9106,3716,9224,6774,38262,36011,Franklin,0,0,0,0,13,512,387,65799,10243,33269,35307,36048,10456,35024,37280,38300,512,387,532,512,277,415,387,247,54524,11935,69685,59978,12149,1935,13901,13494,23867,23274,8244,22363,1945,11527,12771,13070,22149,8051,22563,21355,13900,23850,13070,22554,FRANKLIN COUNTY
6411,13045,13194,13194,13199,6617,6617,6542,3737,6577,6577,6503,2674,6577,6622,27513,26250,Dare,,,,,,10,0,35367,9241,24692,25785,26272,9466,25718,26888,27539,10,0,24,10,10,17,0,0,30088,8201,37009,32745,5127,618,5813,5558,21702,21320,8838,20581,595,4748,5175,5378,20610,8646,20877,19944,5813,21690,5378,20872,DARE COUNTY
29188,70802,72137,72137,72165,29067,29067,28502,13045,42979,42979,42209,16078,42979,29083,153019,144532,New Hanover,91,91,91,65,103,1846,1238,223363,40435,133439,140855,144575,41592,140303,148340,153088,1846,1238,1863,1846,999,1259,1238,854,191812,43147,234473,206724,43777,6161,50657,48261,100568,98233,34432,94680,6081,41684,46083,48063,93534,33500,95253,90517,50636,100537,48062,95232,NEW HANOVER COUNTY
3428,6115,6177,6177,6178,4322,4322,4301,2578,1855,1855,1814,850,1855,4323,17196,15851,Bladen,,,,,,181,151,31131,5598,14943,15678,15883,5819,16058,16896,17246,181,151,224,181,100,177,151,90,26077,7459,32722,28574,4098,699,4514,4447,12508,12268,5020,11779,658,3822,4153,4189,11374,4850,11517,10970,4514,12501,4189,11511,BLADEN COUNTY
2308,4583,4616,4616,4616,3611,3611,3594,1889,1005,1005,989,419,1005,3611,11980,11060,Anson,,,,,,121,95,23143,3707,10537,10949,11065,3851,11308,11782,11991,121,95,131,121,79,99,95,69,19608,4730,24446,21306,2516,428,2878,2849,8982,8812,3344,8671,381,2286,2587,2603,8267,3257,8363,8156,2878,8981,2603,8362,ANSON COUNTY
18422,30688,30688,30688,31239,,,,,,,,,,,0,0,"",30688,30688,30688,18422,31239,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
